dimension,state,horizon_ms,observations,mean_signed_mid_move_bps,block_bootstrap_se_bps,ci_low_bps,ci_high_bps,hurdle_bps,required_over_signal,mean_abs_deviation_over_half_spread,mean_abs_microprice_adjustment_bps,mean_price_usd,mean_spread_bps,eligible_for_best
strength_band,0.10_to_0.20,5000,97038,0.1628497950199538,0.008250859953155122,0.14710532941345278,0.17935376927428187,3.4346894956230662,21.091150254148108,0.1553522286539181,0.15910879836686226,70.9675993425256,2.058121863924846,True
strength_band,gte_0.20,5000,132287,0.32594972887014856,0.011974783703327115,0.3015321551524149,0.3488345856516227,3.2094555116677586,9.846473941833949,0.35613215754010197,0.3191140293241685,69.91348798445804,1.8230622571599875,True
strength_band,abs_dev_over_half_spread_lt_0.02,10000,361688,0.2027009298120438,0.009886434832340132,0.18321172069083305,0.22137710298609595,4.3069078342023035,21.247597819092007,0.15173543527895708,0.17606189321171395,70.39649092588087,2.713226151253375,True
strength_band,0.02_to_0.05,10000,42244,0.07583270355535082,0.022864340843840994,0.027854388708374363,0.12127622184862691,4.654678046227172,61.38087959411456,0.034993243360284115,0.05375363998695483,73.15304433765742,3.0982977065373354,True
strength_band,0.05_to_0.10,10000,93464,0.10032933934823154,0.01398355346654584,0.07355735994396732,0.12722298402015447,4.107803213223473,40.94319009682465,0.06498741763795131,0.08352559523906745,69.71734994222373,2.5674174836638364,True
strength_band,0.10_to_0.20,10000,97006,0.21379711698212192,0.013693920467815715,0.18832521076159425,0.2419704355682967,3.438410684870429,16.082586769203044,0.15535584921933637,0.1590822344039463,70.96982403150321,2.0577101965747957,True
strength_band,gte_0.20,10000,132251,0.3992352135769626,0.01769626862891918,0.36400463765214813,0.43360918810788274,3.219964181651895,8.065331093423616,0.3561156645275002,0.3190849588167363,69.91467455822641,1.8229581708358205,True
strength_band,abs_dev_over_half_spread_lt_0.02,15000,361596,0.20674082011856063,0.01361726780432923,0.18023242299340583,0.23287316772479755,4.305711039604032,20.826612940467275,0.15171777396140906,0.17605771296149023,70.39487685151384,2.7134485026357225,True
strength_band,0.02_to_0.05,15000,42227,0.09411426344699575,0.03229222083171725,0.030110114487711098,0.15853187791732415,4.647745058076715,49.38406664250505,0.034989399226662436,0.053724964057882074,73.16242913301916,3.0973141763287892,True
strength_band,0.05_to_0.10,15000,93462,0.11722578771580534,0.019312061116563813,0.08059877505335587,0.15539931603704915,4.1066949769266685,35.032351302110044,0.0649873643288694,0.08352604272238999,69.71653244099205,2.5674327110747353,True
strength_band,0.10_to_0.20,15000,96989,0.22270881775450113,0.018960840072685278,0.18579848834913262,0.2603939384542109,3.4403746208295174,15.447859925429398,0.15535831562352437,0.15907752277025305,70.97039339512729,2.0576110999656074,True
strength_band,gte_0.20,15000,132214,0.4403422725572268,0.02252797130317323,0.3969833954056632,0.4850280282071021,3.2235633690186734,7.3205857577522035,0.3561126124611408,0.31908303764569906,69.91579424266719,1.8229815112245862,True
