dimension,state,horizon_ms,observations,mean_signed_mid_move_bps,block_bootstrap_se_bps,ci_low_bps,ci_high_bps,hurdle_bps,required_over_signal,mean_abs_deviation_over_half_spread,mean_abs_microprice_adjustment_bps,mean_price_usd,mean_spread_bps,eligible_for_best
imbalance_x_spread,"[-1.0,-0.8)|ONE_TICK",100,17495,0.04130106761037458,0.003282247471267721,0.03487242631366243,0.04766179447172558,3.004705053238347,72.75126835906738,0.4177195754726237,0.3600065828990359,76.81741783366677,1.7223058405852725,True
imbalance_x_spread,"[-1.0,-0.8)|WIDER_THAN_ONE_TICK",100,3928,0.03528538271981524,0.006054017507040193,0.0243285915667103,0.047785292821304434,4.044843467005866,114.63226852671774,0.06979921947993664,0.08672502639448523,103.23920824847251,3.105412264712476,False
imbalance_x_spread,"[-0.8,-0.6)|ONE_TICK",100,43858,0.025577448353799548,0.0013330436399215065,0.023151656282108597,0.02832223407579963,3.3528838149824907,131.08750210747343,0.32800908074286106,0.3179436580782499,69.02134570659857,1.939073904113315,True
imbalance_x_spread,"[-0.8,-0.6)|WIDER_THAN_ONE_TICK",100,10141,0.02540138497193094,0.003590460786540952,0.018383090426891253,0.032378153983411886,4.27125586162869,168.1505109405852,0.15525250804358093,0.24294313050135807,91.46474016369194,3.2880074081804245,True
imbalance_x_spread,"[-0.6,-0.4)|ONE_TICK",100,64418,0.016987787606692555,0.0011335409081002202,0.014822011052624593,0.019327080568457503,4.008143823731932,235.942661665541,0.24933727362181085,0.29397884328973795,65.14681874631313,2.344709211325167,True
imbalance_x_spread,"[-0.6,-0.4)|WIDER_THAN_ONE_TICK",100,14894,0.005296230205677006,0.002506435060061585,0.0006048041003724206,0.010333996295939177,4.1084600615418845,775.7329085012287,0.0923773593818271,0.13580830190244955,92.62758526923592,3.1425455469729084,True
imbalance_x_spread,"[-0.4,-0.2)|ONE_TICK",100,87982,0.009637445859064954,0.0007333130616902375,0.008335822820858622,0.01118143118091328,4.556332126023308,472.7738233400953,0.12494151523952524,0.1681145978650502,63.67312757154872,2.683151695273999,True
imbalance_x_spread,"[-0.4,-0.2)|WIDER_THAN_ONE_TICK",100,22739,0.010400131383001703,0.0018905671147771317,0.0067250382213634155,0.013979552323057195,4.181150278561186,402.0286018112221,0.018506243459361287,0.025218761855419436,91.1672481199701,3.210054462426644,True
imbalance_x_spread,"[-0.2,0.0)|ONE_TICK",100,80360,-0.0004402755043623564,0.000728257870568378,-0.0018789793908006774,0.0009992763366043426,5.326818601799553,inf,0.028718421557688265,0.04804175036619154,59.72167994026881,3.1605345570626775,True
imbalance_x_spread,"[-0.2,0.0)|WIDER_THAN_ONE_TICK",100,17098,0.005339763853438159,0.002196639158612026,0.0010928362347421183,0.009688262803633102,4.056229122849059,759.6270610801151,0.024930893076027277,0.03688221591619707,91.09933442507895,3.0690633437712305,True
imbalance_x_spread,"[0.0,0.2)|ONE_TICK",100,78591,0.0011100577289462105,0.000628352378138939,-4.594964175644343e-05,0.002326441925303959,4.347998186463042,3916.911772318943,0.06062214161863937,0.07959762253467831,62.1087150564314,2.556438058933627,True
imbalance_x_spread,"[0.0,0.2)|WIDER_THAN_ONE_TICK",100,15944,0.0016617690127607534,0.0033273991147297925,-0.005496048508599142,0.007699893759702857,4.045216287751249,2434.2831384434076,0.016431708548924753,0.022045011063758543,92.43855274711491,3.065073328203312,True
imbalance_x_spread,"[0.2,0.4)|ONE_TICK",100,88964,0.008029245454941037,0.0007214119871140572,0.006675837647149176,0.00949862031412454,3.4705815825120494,432.2425565376536,0.1486293607150686,0.1472733551178962,66.30329380423542,2.01323346822931,True
imbalance_x_spread,"[0.2,0.4)|WIDER_THAN_ONE_TICK",100,21663,0.010540216676259175,0.001981164984041604,0.006858925073406396,0.014506539732471175,4.1514871258208945,393.8711369351372,0.05068157995542198,0.06908178282120903,91.598974749573,3.1788402844191044,True
imbalance_x_spread,"[0.4,0.6)|ONE_TICK",100,65380,0.016339047281537494,0.001040981384409256,0.014358496952052689,0.01847288347283695,3.2731041140187758,200.3240493536768,0.279871330662052,0.26387453962900514,67.09646665646987,1.8913479169302219,True
imbalance_x_spread,"[0.4,0.6)|WIDER_THAN_ONE_TICK",100,12763,0.019697381315614167,0.0029688126999936394,0.014366087992202691,0.025912804716702445,4.0022731652848,203.1880837942751,0.08275194391488015,0.11274977889534112,94.19144911071064,3.04104412797148,True
imbalance_x_spread,"[0.6,0.8)|ONE_TICK",100,46530,0.028096077933897463,0.0016542900952602208,0.025075526703574425,0.03153570359466835,3.1640706057386057,112.61609585447532,0.3941432758123951,0.35705395685497743,69.1308465506125,1.8225539378952789,True
imbalance_x_spread,"[0.6,0.8)|WIDER_THAN_ONE_TICK",100,8564,0.022696674122103785,0.0032160383108530604,0.016678153426847895,0.029312552405511665,4.115239189455862,181.3146352331914,0.13357002842723123,0.18908523812963504,91.95578818309201,3.153802281031742,False
imbalance_x_spread,"[0.8,1.0]|ONE_TICK",100,21677,0.03961993735732028,0.003600981770246121,0.03252086741467705,0.046704117881187224,2.8484063422559123,71.8932570883945,0.49306347025788927,0.39470622765672897,77.62265927019422,1.6265719143604742,True
imbalance_x_spread,"[0.8,1.0]|WIDER_THAN_ONE_TICK",100,3954,0.03875926682829663,0.006463571491265121,0.02654559610053826,0.05182915837372628,4.028360779771506,103.93284263134092,0.1676519323336709,0.23124274652535026,99.41924633282751,3.106719470771402,False
imbalance_x_spread,"[-1.0,-0.8)|ONE_TICK",250,17495,0.08278810004986514,0.0059986132343338655,0.07121290177042033,0.09495879950667482,3.012045319522348,36.382587808007735,0.4177195754726237,0.3600065828990359,76.81741783366677,1.7223058405852725,True
imbalance_x_spread,"[-1.0,-0.8)|WIDER_THAN_ONE_TICK",250,3928,0.05082774247171153,0.008853504214247625,0.03401971628787957,0.06922244360484658,4.030221372158587,79.2917642250515,0.06979921947993664,0.08672502639448523,103.23920824847251,3.105412264712476,False
imbalance_x_spread,"[-0.8,-0.6)|ONE_TICK",250,43858,0.057472717140448534,0.002776652859014525,0.05242361566528076,0.0632356497233805,3.3591980066190037,58.44856783802283,0.32800908074286106,0.3179436580782499,69.02134570659857,1.939073904113315,True
imbalance_x_spread,"[-0.8,-0.6)|WIDER_THAN_ONE_TICK",250,10141,0.053065432009062885,0.005964083916275796,0.041124971875621114,0.06441733750889016,4.25836597525471,80.24745703620083,0.15525250804358093,0.24294313050135807,91.46474016369194,3.2880074081804245,True
imbalance_x_spread,"[-0.6,-0.4)|ONE_TICK",250,64418,0.03569962811986342,0.001884260826873079,0.032149557494965855,0.039712170982434715,4.012269736908486,112.3896787786437,0.24933727362181085,0.29397884328973795,65.14681874631313,2.344709211325167,True
imbalance_x_spread,"[-0.6,-0.4)|WIDER_THAN_ONE_TICK",250,14894,0.019681507487901876,0.003652451574783741,0.012435773505976284,0.02675591383282109,4.08886575686916,207.75165517085344,0.0923773593818271,0.13580830190244955,92.62758526923592,3.1425455469729084,True
imbalance_x_spread,"[-0.4,-0.2)|ONE_TICK",250,87982,0.01785585682942628,0.0011529823355021728,0.015719702470139388,0.020223093282914748,4.560556293478945,255.40954640514323,0.12494151523952524,0.1681145978650502,63.67312757154872,2.683151695273999,True
imbalance_x_spread,"[-0.4,-0.2)|WIDER_THAN_ONE_TICK",250,22739,0.014390829024576283,0.0033675377534492026,0.007846879552848369,0.021067859009427575,4.1613699676893035,289.168189030849,0.018506243459361287,0.025218761855419436,91.1672481199701,3.210054462426644,True
imbalance_x_spread,"[-0.2,0.0)|ONE_TICK",250,80360,-0.0008038646129140426,0.0011826896701394676,-0.0031251551565331798,0.0015233470582152883,5.328902873780867,inf,0.028718421557688265,0.04804175036619154,59.72167994026881,3.1605345570626775,True
imbalance_x_spread,"[-0.2,0.0)|WIDER_THAN_ONE_TICK",250,17098,0.006136420352342045,0.002961010494390998,0.00038991035795107073,0.012138916284295958,4.026422002796289,656.1515951656655,0.024930893076027277,0.03688221591619707,91.09933442507895,3.0690633437712305,True
imbalance_x_spread,"[0.0,0.2)|ONE_TICK",250,78591,0.004461103842326136,0.001065555022628128,0.002444008897178065,0.0064788770715909294,4.350505707189859,975.2083477441295,0.06062214161863937,0.07959762253467831,62.1087150564314,2.556438058933627,True
imbalance_x_spread,"[0.0,0.2)|WIDER_THAN_ONE_TICK",250,15944,-1.5967661071133403e-06,0.004297667503709791,-0.00898116675362024,0.007740825247456644,4.016148699151789,inf,0.016431708548924753,0.022045011063758543,92.43855274711491,3.065073328203312,True
imbalance_x_spread,"[0.2,0.4)|ONE_TICK",250,88964,0.017760920705594208,0.0010903388433044778,0.01573549082026012,0.019969626863076136,3.4750978643700723,195.65978149294426,0.1486293607150686,0.1472733551178962,66.30329380423542,2.01323346822931,True
imbalance_x_spread,"[0.2,0.4)|WIDER_THAN_ONE_TICK",250,21663,0.019160961566949776,0.002895037299814267,0.01357300673002383,0.02504801242408885,4.1299354635577314,215.53905053916216,0.05068157995542198,0.06908178282120903,91.598974749573,3.1788402844191044,True
