horizon_ms,observations_valid_state,observations_defined_signal,coverage_fraction,mean_signed_mid_move_bps,block_bootstrap_se_bps,ci_low_bps,ci_high_bps,hurdle_bps,required_over_signal,signal_sign_ok
100,772200,737768,0.9554105154105154,0.014023425014344424,0.0005942351073687555,0.01292173357389083,0.015191511909957933,4.103294546950485,292.60288002062725,True
250,772200,737768,0.9554105154105154,0.028568150375086605,0.0010734856201411542,0.026655476514096332,0.030832373974017595,4.1027975838260105,143.61439330016734,True
500,772200,737768,0.9554105154105154,0.04793939964802633,0.0016589897654277163,0.04488562145829069,0.051418559378459607,4.102506692576575,85.57693093149688,True
1000,772200,737768,0.9554105154105154,0.07941395376830052,0.0025367361420000744,0.07469611112005146,0.08461630649521035,4.101080146410786,51.64180791673169,True
2000,772167,737738,0.9554124949654673,0.12289380602900045,0.0036998367800653675,0.11578728088533566,0.13042578972605368,4.1000854626149605,33.36283247381421,True
5000,772068,737641,0.9554093680867488,0.18896769774915556,0.005839739351968605,0.17809688806970592,0.20049293417933226,4.098180093603576,21.68719914788658,True
10000,771903,737478,0.9554024275070832,0.23575030128398514,0.008589323182031339,0.21967808145971748,0.2529924100889335,4.096924707137587,17.37823741825223,True
15000,771738,737313,0.9553928924064903,0.2519743501145617,0.010678037238092056,0.23234427706889688,0.27323608994338755,4.095484111341577,16.253575451150244,True
