imbalance_bin,spread_class,price_band,observations,mean_price_usd,mean_spread_bps,mean_half_spread_entry_bps,mean_half_spread_future_bps,mean_future_mid_move_bps,mean_signal_signed_mid_move_bps,mean_markout_bps,mean_cross_to_cross_bps,mean_spread_change_term_bps,fee_structural_floor_bps,net_structural_floor_bps,fee_accessible_fixed_bps,net_accessible_fixed_bps,fee_accessible_tiered_bps,net_accessible_tiered_bps,prob_cross_to_cross_positive,prob_net_structural_floor_positive,prob_net_accessible_fixed_positive,prob_net_accessible_tiered_positive,horizon_ms,delay_ms,share_of_signal_defined_observations,block_bootstrap_se_net_structural_floor_bps,block_bootstrap_ci_low_net_structural_floor_bps,block_bootstrap_ci_high_net_structural_floor_bps,block_cells,cost_ledger_id,representative_order_shares,label,note
"[-0.8,-0.6)",WIDER_THAN_ONE_TICK,200+,43497,471.0610106444123,7.7172056600919685,3.8586028300459843,3.8542473741760603,-0.012100168992769327,0.012100168992769327,-3.846502661053216,-7.700750035229275,0.00435545586992434,0.4031461476073282,-8.103896182836603,0.636468595988146,-8.337218631217421,0.6389953140680996,-8.339745349297374,0.0009425937420971561,0.0003678414603305975,0.0002528910039772858,0.0003218612777892728,250,0,0.0176930567656814,0.3888545596222538,-8.938824965023286,-7.388570754445804,400,M2-COST-LEDGER-v1,100,AGGRESSIVE_CROSS_TO_CROSS_STATE_CONDITIONED,"assumes sufficient displayed size, immediate aggressive fill, no additional slippage, no impact and no queue effect; costs are M2-COST-LEDGER-v1 round trips at the declared 100-share representative size, and are 2026 rate cards applied to a 2019 tape for arithmetic validation, not a reconstruction of 2019 economics"
"[-0.6,-0.4)",ONE_TICK,5-25,2849,7.219534924534925,15.357683183921436,7.678841591960718,7.6865657878785925,-0.01583486511891905,0.01583486511891905,-7.6630067268417985,-15.349572514720391,-0.007724195917874488,9.727635141790007,-25.0772076565104,30.73974218495563,-46.089314699676024,21.118523266104983,-36.46809578082538,0.0,0.0,0.0,0.0,250,0,0.0011588734562251722,0.9393561729092387,-25.937267557200563,-22.498845548506324,21,M2-COST-LEDGER-v1,100,AGGRESSIVE_CROSS_TO_CROSS_STATE_CONDITIONED,"assumes sufficient displayed size, immediate aggressive fill, no additional slippage, no impact and no queue effect; costs are M2-COST-LEDGER-v1 round trips at the declared 100-share representative size, and are 2026 rate cards applied to a 2019 tape for arithmetic validation, not a reconstruction of 2019 economics"
"[-0.6,-0.4)",ONE_TICK,25-50,18298,39.54203410208766,2.639808299039451,1.3199041495197255,1.3311917170325038,-0.05130488414540583,0.05130488414540583,-1.2685992653743194,-2.599790982406823,-0.011287567512778545,1.8415872911171631,-4.441378273523987,5.280346379716427,-7.880137362123252,3.798267165238503,-6.398058147645327,0.0020767296972346704,0.0019674281342223193,5.4650781506175536e-05,0.0004918570335555798,250,0,0.0074429857851906625,0.09448491444144383,-4.619659617741908,-4.259043585966891,133,M2-COST-LEDGER-v1,100,AGGRESSIVE_CROSS_TO_CROSS_STATE_CONDITIONED,"assumes sufficient displayed size, immediate aggressive fill, no additional slippage, no impact and no queue effect; costs are M2-COST-LEDGER-v1 round trips at the declared 100-share representative size, and are 2026 rate cards applied to a 2019 tape for arithmetic validation, not a reconstruction of 2019 economics"
"[-0.6,-0.4)",ONE_TICK,50-100,42769,67.27486812878486,1.5469140625165938,0.7734570312582969,0.7851780202380342,-0.034223300152966506,0.034223300152966506,-0.7392337311053303,-1.5244117513433648,-0.011720988979737456,1.1643901063641149,-2.6888018577074795,3.0940762110221627,-4.618487962365528,2.3109278930442767,-3.835339644387641,0.00180036942645374,0.0013327410039982231,9.352568449110337e-05,0.00030395847459608596,250,0,0.017396931853034182,0.02960226877868431,-2.74664337312992,-2.6299536938895876,378,M2-COST-LEDGER-v1,100,AGGRESSIVE_CROSS_TO_CROSS_STATE_CONDITIONED,"assumes sufficient displayed size, immediate aggressive fill, no additional slippage, no impact and no queue effect; costs are M2-COST-LEDGER-v1 round trips at the declared 100-share representative size, and are 2026 rate cards applied to a 2019 tape for arithmetic validation, not a reconstruction of 2019 economics"
"[-0.6,-0.4)",ONE_TICK,100-200,10066,127.33938903238625,0.8060717627906071,0.40303588139530355,0.4259864878814542,-0.021787069934964744,0.021787069934964744,-0.3812488114603388,-0.807235299341793,-0.022950606486150656,0.7053820519662656,-1.5126173513080585,1.6122100144189364,-2.4194453137607295,1.3028009826993323,-2.110036282041125,0.005463938009139678,0.0029803298231670973,0.00019868865487780648,0.0006954102920723226,250,0,0.004094496388333655,0.020871877919217696,-1.5527721921263962,-1.4713837097005897,215,M2-COST-LEDGER-v1,100,AGGRESSIVE_CROSS_TO_CROSS_STATE_CONDITIONED,"assumes sufficient displayed size, immediate aggressive fill, no additional slippage, no impact and no queue effect; costs are M2-COST-LEDGER-v1 round trips at the declared 100-share representative size, and are 2026 rate cards applied to a 2019 tape for arithmetic validation, not a reconstruction of 2019 economics"
"[-0.6,-0.4)",ONE_TICK,200+,1366,210.5553513909224,0.476135525956283,0.2380677629781415,0.289030820513311,-0.01639722575604488,0.01639722575604488,-0.2216705372220966,-0.5107013577354076,-0.050963057535169526,0.5009729938616901,-1.0116743515970976,0.9522937654937534,-1.4629951232291611,0.85385401930929,-1.3645553770446976,0.017569546120058566,0.0036603221083455345,0.0007320644216691069,0.0036603221083455345,250,0,0.0005556409762034345,0.017986315447084057,-1.052865527197988,-0.9868005389293975,35,M2-COST-LEDGER-v1,100,AGGRESSIVE_CROSS_TO_CROSS_STATE_CONDITIONED,"assumes sufficient displayed size, immediate aggressive fill, no additional slippage, no impact and no queue effect; costs are M2-COST-LEDGER-v1 round trips at the declared 100-share representative size, and are 2026 rate cards applied to a 2019 tape for arithmetic validation, not a reconstruction of 2019 economics"
"[-0.6,-0.4)",WIDER_THAN_ONE_TICK,5-25,1178,22.69967741935484,15.784192083266287,7.892096041633144,7.917246728962153,-0.08334870746631069,0.08334870746631069,-7.808747334166833,-15.725994063128985,-0.02515068732900963,2.9377282677098657,-18.663722330838855,8.819138878805054,-24.545132941934042,6.205739551500989,-21.931733614629973,0.001697792869269949,0.001697792869269949,0.0,0.0,250,0,0.0004791691581022298,1.5952776325399025,-22.31025983760168,-16.154668619561924,13,M2-COST-LEDGER-v1,100,AGGRESSIVE_CROSS_TO_CROSS_STATE_CONDITIONED,"assumes sufficient displayed size, immediate aggressive fill, no additional slippage, no impact and no queue effect; costs are M2-COST-LEDGER-v1 round trips at the declared 100-share representative size, and are 2026 rate cards applied to a 2019 tape for arithmetic validation, not a reconstruction of 2019 economics"
"[-0.6,-0.4)",WIDER_THAN_ONE_TICK,25-50,7550,39.74997218543046,11.43732183267306,5.71866091633653,5.672431978403947,-0.044240339218926374,0.044240339218926374,-5.674420577117603,-11.34685255552155,0.04622893793258406,1.793353260860932,-13.140205816382482,5.12462715370761,-16.47147970922916,3.69232997431167,-15.03918252983322,0.0023841059602649007,0.0018543046357615894,0.00013245033112582781,0.00039735099337748344,250,0,0.003071075673745191,1.272318428186764,-15.896778850175338,-10.891638526040293,87,M2-COST-LEDGER-v1,100,AGGRESSIVE_CROSS_TO_CROSS_STATE_CONDITIONED,"assumes sufficient displayed size, immediate aggressive fill, no additional slippage, no impact and no queue effect; costs are M2-COST-LEDGER-v1 round trips at the declared 100-share representative size, and are 2026 rate cards applied to a 2019 tape for arithmetic validation, not a reconstruction of 2019 economics"
"[-0.6,-0.4)",WIDER_THAN_ONE_TICK,50-100,35582,78.42010243943567,8.084063295516218,4.042031647758109,4.020580994617589,-0.027678420215360506,0.027678420215360506,-4.014353227542749,-8.034934222160338,0.021450653140520387,1.0269478070523936,-9.06188202921273,2.650356116391908,-10.685290338552246,2.009061119186463,-10.0439953413468,0.0012365802934067786,0.0007026024394356697,0.00011241639030970715,0.0002810409757742679,250,0,0.0144735118706227,0.5071214606340922,-10.105464920919978,-8.066861095170013,437,M2-COST-LEDGER-v1,100,AGGRESSIVE_CROSS_TO_CROSS_STATE_CONDITIONED,"assumes sufficient displayed size, immediate aggressive fill, no additional slippage, no impact and no queue effect; costs are M2-COST-LEDGER-v1 round trips at the declared 100-share representative size, and are 2026 rate cards applied to a 2019 tape for arithmetic validation, not a reconstruction of 2019 economics"
"[-0.6,-0.4)",WIDER_THAN_ONE_TICK,100-200,53586,136.5169841003247,5.799558420535201,2.8997792102676003,2.888498316276502,-0.022812081268031307,0.022812081268031307,-2.8769671289995693,-5.765465445276071,0.011280893991098323,0.6745782589378456,-6.440043704213918,1.512762740719437,-7.278228185995507,1.2351461073760994,-7.000611552652171,0.001418280894263427,0.0008957563542716381,0.00013063113499794723,0.0003359086328518643,250,0,0.021796908748782755,0.3092919801365992,-7.058362779290677,-5.868867059910602,464,M2-COST-LEDGER-v1,100,AGGRESSIVE_CROSS_TO_CROSS_STATE_CONDITIONED,"assumes sufficient displayed size, immediate aggressive fill, no additional slippage, no impact and no queue effect; costs are M2-COST-LEDGER-v1 round trips at the declared 100-share representative size, and are 2026 rate cards applied to a 2019 tape for arithmetic validation, not a reconstruction of 2019 economics"
