delay_ms,horizon_ms,cost_regime,observations,decision_rows_total,decision_rows_with_zero_or_missing_imbalance,observations_decision_state_valid,arrival_missing,future_missing,mean_gross_markout_bps,mean_markout_long_bps,mean_markout_short_bps,mean_cross_to_cross_bps,mean_known_cost_bps,mean_cost_adjusted_bps,median_cost_adjusted_bps,prob_adjusted_positive,representative_order_shares,block_bootstrap_se_bps,block_bootstrap_ci_low_bps,block_bootstrap_ci_high_bps,label
25,500,structural_floor,2458422,2691000,232578,2458422,0,0,-2.879292937028161,-2.9101180842725203,-2.9115802523163823,-2.894746277064897,1.7006890714650762,-4.579982008493237,-3.3471030936578954,0.004435365449869876,100.0,0.10011540218472165,-4.794922660907319,-4.388442695818114,IDEALIZED_REFERENCE_EXECUTION
25,500,accessible_fixed,2458422,2691000,232578,2458422,0,0,-2.879292937028161,-2.9101180842725203,-2.9115802523163823,-2.894746277064897,4.82546915727224,-7.7047620943004,-6.0096599746015436,0.001511131937478594,100.0,0.20146870615693493,-8.118587334101129,-7.345252391768085,IDEALIZED_REFERENCE_EXECUTION
25,500,accessible_tiered,2458422,2691000,232578,2458422,0,0,-2.879292937028161,-2.9101180842725203,-2.9115802523163823,-2.894746277064897,3.48881009691472,-6.368103033942881,-4.915307269049739,0.0019671154911565223,100.0,0.15037975082324764,-6.684662909297725,-6.096616479856449,IDEALIZED_REFERENCE_EXECUTION
25,1000,structural_floor,2458313,2691000,232578,2458422,0,109,-2.855930462730479,-2.910540991831275,-2.9112440649973483,-2.8814336218495193,1.7006893101718692,-4.556619772902348,-3.340946700297909,0.009086312442719865,100.0,0.10152526494577611,-4.764178352014897,-4.36318155342811,IDEALIZED_REFERENCE_EXECUTION
25,1000,accessible_fixed,2458313,2691000,232578,2458422,0,109,-2.855930462730479,-2.910540991831275,-2.9112440649973483,-2.8814336218495193,4.8254699279156394,-7.68140039064612,-6.002221864506167,0.003122466504468715,100.0,0.20115617301903407,-8.098771173084325,-7.295684548922985,IDEALIZED_REFERENCE_EXECUTION
25,1000,accessible_tiered,2458313,2691000,232578,2458422,0,109,-2.855930462730479,-2.910540991831275,-2.9112440649973483,-2.8814336218495193,3.488810621190361,-6.34474108392084,-4.865520894771503,0.004089389756308493,100.0,0.15096900404456357,-6.662092222490525,-6.061352002181601,IDEALIZED_REFERENCE_EXECUTION
50,100,structural_floor,2458422,2691000,232578,2458422,0,0,-2.9031566575944576,-2.909794995252318,-2.9112193132407973,-2.907069428285459,1.700689037602011,-4.603845695196469,-3.353999180007116,0.0009135941673154568,100.0,0.10164904599760398,-4.811618610498591,-4.411687859749736,IDEALIZED_REFERENCE_EXECUTION
50,100,accessible_fixed,2458422,2691000,232578,2458422,0,0,-2.9031566575944576,-2.909794995252318,-2.9112193132407973,-2.907069428285459,4.82546904794838,-7.728625705542839,-6.015283277938672,0.00031402257220281953,100.0,0.2034683083318872,-8.148375200564274,-7.360971711355846,IDEALIZED_REFERENCE_EXECUTION
50,100,accessible_tiered,2458422,2691000,232578,2458422,0,0,-2.9031566575944576,-2.909794995252318,-2.9112193132407973,-2.907069428285459,3.488810022540715,-6.391966680135173,-4.973147954520333,0.00039984998507172485,100.0,0.15248921588167824,-6.703426640536175,-6.110846591993384,IDEALIZED_REFERENCE_EXECUTION
50,250,structural_floor,2458422,2691000,232578,2458422,0,0,-2.8930860400515,-2.9091522957298643,-2.9118620127632515,-2.9019376541738535,1.700689037602011,-4.593775077653511,-3.3505837181384246,0.0022213436098440383,100.0,0.10200963481341994,-4.800529228080421,-4.40166900743495,IDEALIZED_REFERENCE_EXECUTION
50,250,accessible_fixed,2458422,2691000,232578,2458422,0,0,-2.8930860400515,-2.9091522957298643,-2.9118620127632515,-2.9019376541738535,4.82546904794838,-7.718555087999881,-6.012872002710256,0.0007525152313150468,100.0,0.20375871613075283,-8.138570096425024,-7.333434115333352,IDEALIZED_REFERENCE_EXECUTION
50,250,accessible_tiered,2458422,2691000,232578,2458422,0,0,-2.8930860400515,-2.9091522957298643,-2.9118620127632515,-2.9019376541738535,3.488810022540715,-6.381896062592214,-4.949152602899208,0.0009920998103661617,100.0,0.15279644259644667,-6.697467662562886,-6.099430255346659,IDEALIZED_REFERENCE_EXECUTION
50,500,structural_floor,2458422,2691000,232578,2458422,0,0,-2.87995472221193,-2.9097443673833974,-2.9112699411097185,-2.89496491646897,1.700689037602011,-4.580643759813941,-3.3471756595353277,0.004383706296152572,100.0,0.1035213419656678,-4.789785850349495,-4.386954180171639,IDEALIZED_REFERENCE_EXECUTION
50,500,accessible_fixed,2458422,2691000,232578,2458422,0,0,-2.87995472221193,-2.9097443673833974,-2.9112699411097185,-2.89496491646897,4.82546904794838,-7.705423770160311,-6.0096599746015436,0.0015009628127310934,100.0,0.20702642127727622,-8.1327896084563,-7.313728853939008,IDEALIZED_REFERENCE_EXECUTION
50,500,accessible_tiered,2458422,2691000,232578,2458422,0,0,-2.87995472221193,-2.9097443673833974,-2.9112699411097185,-2.89496491646897,3.488810022540715,-6.368764744752645,-4.915857429632885,0.001945150181701921,100.0,0.15497514347645297,-6.694855213648638,-6.074334580019734,IDEALIZED_REFERENCE_EXECUTION
50,1000,structural_floor,2458313,2691000,232578,2458422,0,109,-2.8566368563612623,-2.910222267096763,-2.910879277921369,-2.881621969434406,1.7006892761964152,-4.557326132557677,-3.3410981321066067,0.009046040923185941,100.0,0.10047595733858443,-4.758697324140622,-4.3766712716505705,IDEALIZED_REFERENCE_EXECUTION
50,1000,accessible_fixed,2458313,2691000,232578,2458422,0,109,-2.8566368563612623,-2.910222267096763,-2.910879277921369,-2.881621969434406,4.825469818228943,-7.682106674590206,-6.002356483329132,0.003124500419596691,100.0,0.19993757807443283,-8.092765987094298,-7.326056267398791,IDEALIZED_REFERENCE_EXECUTION
50,1000,accessible_tiered,2458313,2691000,232578,2458422,0,109,-2.8566368563612623,-2.910222267096763,-2.910879277921369,-2.881621969434406,3.4888105465695145,-6.345447402930778,-4.866300685235416,0.004103627162204325,100.0,0.15006133767318758,-6.64806393877094,-6.085306909521236,IDEALIZED_REFERENCE_EXECUTION
100,100,structural_floor,2458422,2691000,232578,2458422,0,0,-2.903578774960465,-2.9098077937090534,-2.911658270060559,-2.9073275309101487,1.70068888988948,-4.604267664849945,-3.353999180007116,0.000883900323052755,100.0,0.1037292814832591,-4.809867995608419,-4.411150959274682,IDEALIZED_REFERENCE_EXECUTION
100,100,accessible_fixed,2458422,2691000,232578,2458422,0,0,-2.903578774960465,-2.9098077937090534,-2.911658270060559,-2.9073275309101487,4.825468571071768,-7.729047346032234,-6.015283277938672,0.0002985655025866186,100.0,0.205910680842171,-8.151420272251897,-7.365334028652224,IDEALIZED_REFERENCE_EXECUTION
100,100,accessible_tiered,2458422,2691000,232578,2458422,0,0,-2.903578774960465,-2.9098077937090534,-2.911658270060559,-2.9073275309101487,3.488809698117263,-6.392388473077729,-4.97335193312486,0.0004051379299404252,100.0,0.15477627285790352,-6.711861343682474,-6.11299398197395,IDEALIZED_REFERENCE_EXECUTION
100,250,structural_floor,2458422,2691000,232578,2458422,0,0,-2.894095359652144,-2.909790652040726,-2.9116754117288863,-2.902412928597239,1.70068888988948,-4.5947842495416245,-3.3506561720426333,0.0021835144657833356,100.0,0.10348723138344403,-4.803644819687365,-4.39511947064098,IDEALIZED_REFERENCE_EXECUTION
100,250,accessible_fixed,2458422,2691000,232578,2458422,0,0,-2.894095359652144,-2.909790652040726,-2.9116754117288863,-2.902412928597239,4.825468571071768,-7.719563930723911,-6.013586253069149,0.0007464137564665464,100.0,0.20547461072896203,-8.13897467060308,-7.336566992200845,IDEALIZED_REFERENCE_EXECUTION
100,250,accessible_tiered,2458422,2691000,232578,2458422,0,0,-2.894095359652144,-2.909790652040726,-2.9116754117288863,-2.902412928597239,3.488809698117263,-6.382905057769408,-4.949936543322912,0.0009713547958812604,100.0,0.1544725704108507,-6.699957394042291,-6.090915660699626,IDEALIZED_REFERENCE_EXECUTION
100,500,structural_floor,2458422,2691000,232578,2458422,0,0,-2.8816861092691783,-2.9102580453874696,-2.9112080183821423,-2.89572687377446,1.70068888988948,-4.582374999158659,-3.3473388060667797,0.004300319473223068,100.0,0.10639696511729697,-4.794202670530481,-4.375953694323599,IDEALIZED_REFERENCE_EXECUTION
100,500,accessible_fixed,2458422,2691000,232578,2458422,0,0,-2.8816861092691783,-2.9102580453874696,-2.9112080183821423,-2.89572687377446,4.825468571071768,-7.707154680340946,-6.0096599746015436,0.0014696419085087915,100.0,0.2135077665654306,-8.133090067561799,-7.285642615585762,IDEALIZED_REFERENCE_EXECUTION
100,500,accessible_tiered,2458422,2691000,232578,2458422,0,0,-2.8816861092691783,-2.9102580453874696,-2.9112080183821423,-2.89572687377446,3.488809698117263,-6.370495807386442,-4.917200530438268,0.0019142360424695192,100.0,0.16006872964517208,-6.685963419300473,-6.0596708404826165,IDEALIZED_REFERENCE_EXECUTION
100,1000,structural_floor,2458313,2691000,232578,2458422,0,109,-2.8585163034508687,-2.9105166745374156,-2.911043287552937,-2.882667484070191,1.7006891287464039,-4.559205432197272,-3.3415970686534826,0.009002515139447255,100.0,0.10234567683891764,-4.765206265252644,-4.370329733523094,IDEALIZED_REFERENCE_EXECUTION
100,1000,accessible_fixed,2458313,2691000,232578,2458422,0,109,-2.8585163034508687,-2.9105166745374156,-2.911043287552937,-2.882667484070191,4.8254693421998525,-7.683985645650721,-6.002445443372218,0.0031013137871377648,100.0,0.20430599898246835,-8.114805277148422,-7.307852584205589,IDEALIZED_REFERENCE_EXECUTION
100,1000,accessible_tiered,2458313,2691000,232578,2458422,0,109,-2.8585163034508687,-2.9105166745374156,-2.911043287552937,-2.882667484070191,3.488810222722639,-6.347326526173508,-4.868433915998342,0.004074338784361471,100.0,0.15322085186793957,-6.662175590264092,-6.0650962757737386,IDEALIZED_REFERENCE_EXECUTION
250,100,structural_floor,2458422,2691000,232578,2458422,0,0,-2.9050259653037243,-2.9111122583340423,-2.9107536410226014,-2.9078768922669487,1.7006885814927601,-4.605714546796485,-3.35416303612758,0.0008537997138001531,100.0,0.10033813847743295,-4.805193572712634,-4.417811209231293,IDEALIZED_REFERENCE_EXECUTION
250,100,accessible_fixed,2458422,2691000,232578,2458422,0,0,-2.9050259653037243,-2.9111122583340423,-2.9107536410226014,-2.9078768922669487,4.825467575440711,-7.730493540744435,-6.015283277938672,0.0003005993275361187,100.0,0.20252961992418816,-8.152129242760164,-7.355284630552077,IDEALIZED_REFERENCE_EXECUTION
250,100,accessible_tiered,2458422,2691000,232578,2458422,0,0,-2.9050259653037243,-2.9111122583340423,-2.9107536410226014,-2.9078768922669487,3.4888090207804945,-6.393834986084219,-4.973854842335212,0.00037503732068782335,100.0,0.15125002853026748,-6.7009706696481715,-6.1225814089855,IDEALIZED_REFERENCE_EXECUTION
250,250,structural_floor,2458422,2691000,232578,2458422,0,0,-2.8972290056404777,-2.911344611061448,-2.9105212882951954,-2.9036671173989954,1.7006885814927601,-4.597917587133239,-3.351971761376062,0.0020688067386315286,100.0,0.10293622293934095,-4.803743691856329,-4.408857062139361,IDEALIZED_REFERENCE_EXECUTION
250,250,accessible_fixed,2458422,2691000,232578,2458422,0,0,-2.8972290056404777,-2.911344611061448,-2.9105212882951954,-2.9036671173989954,4.825467575440711,-7.722696581081189,-6.013675546295627,0.0007130590272947443,100.0,0.20344205755612152,-8.139263476238545,-7.338058835489729,IDEALIZED_REFERENCE_EXECUTION
250,250,accessible_tiered,2458422,2691000,232578,2458422,0,0,-2.8972290056404777,-2.911344611061448,-2.9105212882951954,-2.9036671173989954,3.4888090207804945,-6.386038026420972,-4.955540852155128,0.0009217294671134573,100.0,0.1528919005214027,-6.691797727568976,-6.10181596315868,IDEALIZED_REFERENCE_EXECUTION
250,500,structural_floor,2458422,2691000,232578,2458422,0,0,-2.8850254172761987,-2.9114925531213602,-2.910373346235284,-2.8972579542347408,1.7006885814927601,-4.585713998768959,-3.347906361696195,0.00417625615130356,100.0,0.10267344400319049,-4.7937640755572755,-4.395836478793279,IDEALIZED_REFERENCE_EXECUTION
250,500,accessible_fixed,2458422,2691000,232578,2458422,0,0,-2.8850254172761987,-2.9114925531213602,-2.910373346235284,-2.8972579542347408,4.825467575440711,-7.71049299271691,-6.010462659865805,0.00144645630408449,100.0,0.19991189267062448,-8.131261034625108,-7.340105586059746,IDEALIZED_REFERENCE_EXECUTION
250,500,accessible_tiered,2458422,2691000,232578,2458422,0,0,-2.8850254172761987,-2.9114925531213602,-2.910373346235284,-2.8972579542347408,3.4888090207804945,-6.373834438056694,-4.923372682080337,0.0018764068984088167,100.0,0.15082100334586213,-6.6872543991799285,-6.09611381258367,IDEALIZED_REFERENCE_EXECUTION
250,1000,structural_floor,2458313,2691000,232578,2458422,0,109,-2.863580425182926,-2.9106775331003885,-2.9112813402077564,-2.885390505045104,1.700688821122767,-4.564269246305693,-3.342674324610705,0.008851598636951438,100.0,0.10307019030462275,-4.767004663955161,-4.365979794794296,IDEALIZED_REFERENCE_EXECUTION
250,1000,accessible_fixed,2458313,2691000,232578,2458422,0,109,-2.863580425182926,-2.9106775331003885,-2.9112813402077564,-2.885390505045104,4.825468349064623,-7.689048774247549,-6.003958167651313,0.0030655168808853875,100.0,0.20431975490699764,-8.097873100689103,-7.310408590505469,IDEALIZED_REFERENCE_EXECUTION
250,1000,accessible_tiered,2458313,2691000,232578,2458422,0,109,-2.863580425182926,-2.9106775331003885,-2.9112813402077564,-2.885390505045104,3.488809547083805,-6.352389972266731,-4.877913376452872,0.004023084123136476,100.0,0.15353606684046342,-6.651012151691083,-6.058824535314672,IDEALIZED_REFERENCE_EXECUTION
500,100,structural_floor,2458422,2691000,232578,2458422,0,0,-2.9054935645443685,-2.9103401617600704,-2.909871268648926,-2.90762943962616,1.7006887377866013,-4.60618230233097,-3.35416303612758,0.0008102758598808504,100.0,0.10377700553960112,-4.815227925377326,-4.407697885587859,IDEALIZED_REFERENCE_EXECUTION
500,100,accessible_fixed,2458422,2691000,232578,2458422,0,0,-2.9054935645443685,-2.9103401617600704,-2.909871268648926,-2.90762943962616,4.825468080021312,-7.73096164456568,-6.015283277938672,0.0002761934281421172,100.0,0.20337384593659158,-8.15022334749543,-7.345022463544256,IDEALIZED_REFERENCE_EXECUTION
500,100,accessible_tiered,2458422,2691000,232578,2458422,0,0,-2.9054935645443685,-2.9103401617600704,-2.909871268648926,-2.90762943962616,3.4888093640512188,-6.394302928595587,-4.974429000569719,0.0003522584812534219,100.0,0.15307585119679948,-6.702636802130854,-6.104990776214345,IDEALIZED_REFERENCE_EXECUTION
500,250,structural_floor,2458422,2691000,232578,2458422,0,0,-2.897901758983165,-2.9102524869009514,-2.909958943508045,-2.9036960149189195,1.7006887377866013,-4.5985904967697655,-3.352454200447534,0.002027316709661726,100.0,0.10159668812118923,-4.808321885208014,-4.402354527760589,IDEALIZED_REFERENCE_EXECUTION
500,250,accessible_fixed,2458422,2691000,232578,2458422,0,0,-2.897901758983165,-2.9102524869009514,-2.909958943508045,-2.9036960149189195,4.825468080021312,-7.7233698390044765,-6.013675546295627,0.0007106184373553442,100.0,0.20184894363686007,-8.135727067446743,-7.351309845097142,IDEALIZED_REFERENCE_EXECUTION
500,250,accessible_tiered,2458422,2691000,232578,2458422,0,0,-2.897901758983165,-2.9102524869009514,-2.909958943508045,-2.9036960149189195,3.4888093640512188,-6.386711123034384,-4.959358856322967,0.0009066791624871564,100.0,0.1514826275539992,-6.69383753857403,-6.099677348388515,IDEALIZED_REFERENCE_EXECUTION
500,500,structural_floor,2458422,2691000,232578,2458422,0,0,-2.887166161362153,-2.9108522685657854,-2.9093591618432106,-2.8978813567923942,1.7006887377866013,-4.587854899148755,-3.34887876493391,0.004112800812879156,100.0,0.09999725010341108,-4.793120115555661,-4.39834239627572,IDEALIZED_REFERENCE_EXECUTION
500,500,accessible_fixed,2458422,2691000,232578,2458422,0,0,-2.887166161362153,-2.9108522685657854,-2.9093591618432106,-2.8978813567923942,4.825468080021312,-7.712634241383466,-6.011176337908726,0.0014236774646500885,100.0,0.20062277097891637,-8.10654207163818,-7.341756992249677,IDEALIZED_REFERENCE_EXECUTION
500,500,accessible_tiered,2458422,2691000,232578,2458422,0,0,-2.887166161362153,-2.9108522685657854,-2.9093591618432106,-2.8978813567923942,3.4888093640512188,-6.375975525413372,-4.930763572458026,0.0018442724642067146,100.0,0.14993419299469588,-6.674997098488347,-6.093400807487738,IDEALIZED_REFERENCE_EXECUTION
500,1000,structural_floor,2458313,2691000,232578,2458422,0,109,-2.8679274094663465,-2.909538620594419,-2.910761819173158,-2.8874517966691373,1.7006889789699209,-4.568616388436268,-3.3449077215137497,0.00877268272998597,100.0,0.10187698891596118,-4.764820111188203,-4.372113330235928,IDEALIZED_REFERENCE_EXECUTION
