imbalance_bin,spread_class,price_band,observations,mean_oracle_gross_bps,mean_oracle_net_structural_floor_bps,mean_oracle_net_accessible_fixed_bps,mean_oracle_net_accessible_tiered_bps,prob_oracle_net_structural_floor_positive,prob_oracle_net_accessible_fixed_positive,prob_oracle_net_accessible_tiered_positive,mean_oracle_net_structural_floor_bps_signal_defined,mean_oracle_net_accessible_fixed_bps_signal_defined,mean_oracle_net_accessible_tiered_bps_signal_defined,observations_signal_defined,share_of_valid_states,share_of_signal_defined_observations,horizon_ms,delay_ms,oracle_trade_fraction,oracle_buy_fraction,cost_ledger_id,label,note
"[-0.8,-0.6)",ONE_TICK,5-25,753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,753,0.0002798216276477146,0.000306294037394719,100,0,0.0,0.99867197875166,M2-COST-LEDGER-v1,ORACLE_UPPER_BOUND,"ORACLE_UPPER_BOUND uses future information by construction: at each decision instant it takes max(0, net_long, net_short) from the realised future bid/ask. It bounds what any causal side choice at these instants could have earned; it is not a strategy, not achievable, and must never enter model training, a backtest or a promotion decision."
"[-0.8,-0.6)",ONE_TICK,25-50,12551,0.0036088925989389243,0.0022668215282828632,0.0009335384581936553,0.0013626607366775474,0.0007967492630069317,0.0002390247789020795,0.0003186997052027727,0.0022668215282828632,0.0009335384581936553,0.0013626607366775474,12551,0.004664065403195838,0.005105307388235217,100,0,0.0007967492630069317,0.9822324914349454,M2-COST-LEDGER-v1,ORACLE_UPPER_BOUND,"ORACLE_UPPER_BOUND uses future information by construction: at each decision instant it takes max(0, net_long, net_short) from the realised future bid/ask. It bounds what any causal side choice at these instants could have earned; it is not a strategy, not achievable, and must never enter model training, a backtest or a promotion decision."
"[-0.8,-0.6)",ONE_TICK,50-100,29933,0.0011185759731754832,0.00036873138681179463,9.839101519806741e-09,6.27219704821169e-05,0.0006681588881836101,6.681588881836101e-05,0.00010022383322754151,0.00036873138681179463,9.839101519806741e-09,6.27219704821169e-05,29933,0.011123374210330732,0.012175696442677457,100,0,0.0006681588881836101,0.9806902081314937,M2-COST-LEDGER-v1,ORACLE_UPPER_BOUND,"ORACLE_UPPER_BOUND uses future information by construction: at each decision instant it takes max(0, net_long, net_short) from the realised future bid/ask. It bounds what any causal side choice at these instants could have earned; it is not a strategy, not achievable, and must never enter model training, a backtest or a promotion decision."
"[-0.8,-0.6)",ONE_TICK,100-200,7270,0.0027499964239978557,0.001227986537221473,0.0006210149308465829,0.0007831641233973884,0.001513067400275103,0.0005502063273727648,0.000687757909215956,0.001227986537221473,0.0006210149308465829,0.0007831641233973884,7270,0.0027015979189892233,0.002957181476573184,100,0,0.0024759284731774417,0.9550206327372764,M2-COST-LEDGER-v1,ORACLE_UPPER_BOUND,"ORACLE_UPPER_BOUND uses future information by construction: at each decision instant it takes max(0, net_long, net_short) from the realised future bid/ask. It bounds what any causal side choice at these instants could have earned; it is not a strategy, not achievable, and must never enter model training, a backtest or a promotion decision."
"[-0.8,-0.6)",ONE_TICK,200+,1332,0.006904878299708378,0.004843452058244057,0.004518286615023059,0.004585861829126051,0.0007507507507507507,0.0007507507507507507,0.0007507507507507507,0.004843452058244057,0.004518286615023059,0.004585861829126051,1332,0.0004949832775919732,0.0005418109665468337,100,0,0.0045045045045045045,0.9084084084084084,M2-COST-LEDGER-v1,ORACLE_UPPER_BOUND,"ORACLE_UPPER_BOUND uses future information by construction: at each decision instant it takes max(0, net_long, net_short) from the realised future bid/ask. It bounds what any causal side choice at these instants could have earned; it is not a strategy, not achievable, and must never enter model training, a backtest or a promotion decision."
"[-0.8,-0.6)",WIDER_THAN_ONE_TICK,5-25,893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,893,0.00033184689706428837,0.0003632411359807226,100,0,0.0,0.9630459126539753,M2-COST-LEDGER-v1,ORACLE_UPPER_BOUND,"ORACLE_UPPER_BOUND uses future information by construction: at each decision instant it takes max(0, net_long, net_short) from the realised future bid/ask. It bounds what any causal side choice at these instants could have earned; it is not a strategy, not achievable, and must never enter model training, a backtest or a promotion decision."
"[-0.8,-0.6)",WIDER_THAN_ONE_TICK,25-50,6051,0.0036983543827083664,0.0016639095395236476,8.031380494915299e-07,0.0004430743207008574,0.0011568335812262437,0.00016526194017517766,0.0003305238803503553,0.0016639095395236476,8.031380494915299e-07,0.0004430743207008574,6051,0.0022486064659977705,0.002461334953885053,100,0,0.0011568335812262437,0.9719054701702198,M2-COST-LEDGER-v1,ORACLE_UPPER_BOUND,"ORACLE_UPPER_BOUND uses future information by construction: at each decision instant it takes max(0, net_long, net_short) from the realised future bid/ask. It bounds what any causal side choice at these instants could have earned; it is not a strategy, not achievable, and must never enter model training, a backtest or a promotion decision."
"[-0.8,-0.6)",WIDER_THAN_ONE_TICK,50-100,26257,0.0009851726382683827,0.00047302160812705073,2.2421860025924392e-08,0.00015158058485343696,0.0004951060669535742,7.617016414670374e-05,0.00026659557451346307,0.00047302160812705073,2.2421860025924392e-08,0.00015158058485343696,26257,0.00975733927907841,0.010680428339804964,100,0,0.0004951060669535742,0.9795102258445367,M2-COST-LEDGER-v1,ORACLE_UPPER_BOUND,"ORACLE_UPPER_BOUND uses future information by construction: at each decision instant it takes max(0, net_long, net_short) from the realised future bid/ask. It bounds what any causal side choice at these instants could have earned; it is not a strategy, not achievable, and must never enter model training, a backtest or a promotion decision."
"[-0.8,-0.6)",WIDER_THAN_ONE_TICK,100-200,40986,0.001182424741499766,0.0007894561256003058,0.0005673742964900597,0.0006291238480455202,0.0005611672278338945,0.00021958717610891525,0.00021958717610891525,0.0007894561256003058,0.0005673742964900597,0.0006291238480455202,40986,0.01523076923076923,0.016671669876042437,100,0,0.0005611672278338945,0.9736739374420534,M2-COST-LEDGER-v1,ORACLE_UPPER_BOUND,"ORACLE_UPPER_BOUND uses future information by construction: at each decision instant it takes max(0, net_long, net_short) from the realised future bid/ask. It bounds what any causal side choice at these instants could have earned; it is not a strategy, not achievable, and must never enter model training, a backtest or a promotion decision."
"[-0.8,-0.6)",WIDER_THAN_ONE_TICK,200+,43497,0.0005094864122743458,0.0003908915073653852,0.00031498576242479603,0.00032725755274895117,0.0002069108214359611,0.00013794054762397408,0.0002069108214359611,0.0003908915073653852,0.00031498576242479603,0.00032725755274895117,43497,0.016163879598662206,0.0176930567656814,100,0,0.0003218612777892728,0.9769639285467964,M2-COST-LEDGER-v1,ORACLE_UPPER_BOUND,"ORACLE_UPPER_BOUND uses future information by construction: at each decision instant it takes max(0, net_long, net_short) from the realised future bid/ask. It bounds what any causal side choice at these instants could have earned; it is not a strategy, not achievable, and must never enter model training, a backtest or a promotion decision."
