imbalance_bin,spread_class,price_band,observations,mean_signal_signed_mid_move_bps,net_structural_floor_bps,qimb_bound_structural_floor_bps,abstention_gain_structural_floor_bps,net_accessible_fixed_bps,qimb_bound_accessible_fixed_bps,abstention_gain_accessible_fixed_bps,net_accessible_tiered_bps,qimb_bound_accessible_tiered_bps,abstention_gain_accessible_tiered_bps,prob_net_structural_floor_positive,prob_qimb_bound_structural_floor_positive,prob_net_accessible_fixed_positive,prob_qimb_bound_accessible_fixed_positive,prob_net_accessible_tiered_positive,prob_qimb_bound_accessible_tiered_positive,horizon_ms,delay_ms,side_dictated_by,cost_ledger_id,label,note
"[-0.8,-0.6)",ONE_TICK,5-25,753,-0.0028698392413999342,-23.701943098176656,0.0,23.701943098176656,-43.52421087213137,0.0,43.52421087213137,-34.45406896278931,0.0,34.45406896278931,0.0,0.0,0.0,0.0,0.0,0.0,100,0,SIGN(IMBALANCE)_AT_DECISION,M2-COST-LEDGER-v1,QIMB_CONSTRAINED_BOUND,"QIMB_CONSTRAINED_BOUND keeps the side dictated by queue imbalance (the sign that defines the bin) and adds clairvoyant abstention only: max(0, net_side). No new threshold, no side choice and no model enters this bound."
"[-0.8,-0.6)",ONE_TICK,25-50,12551,0.03561829634363115,-4.465368610937598,0.0009807517252490713,4.466349362662847,-7.9109271745388074,0.00047844825936519493,7.911405622798172,-6.425698766344334,0.0006495446878275945,6.426348311032163,0.0003186997052027727,0.0003186997052027727,7.967492630069317e-05,7.967492630069317e-05,0.00015934985260138634,0.00015934985260138634,100,0,SIGN(IMBALANCE)_AT_DECISION,M2-COST-LEDGER-v1,QIMB_CONSTRAINED_BOUND,"QIMB_CONSTRAINED_BOUND keeps the side dictated by queue imbalance (the sign that defines the bin) and adds clairvoyant abstention only: max(0, net_side). No new threshold, no side choice and no model enters this bound."
"[-0.8,-0.6)",ONE_TICK,50-100,29933,0.022049815308743094,-2.6806127090348864,0.00022027883317506743,2.6808329878680612,-4.596377134421723,0.0,4.596377134421723,-3.8196766767377777,2.495376901179917e-05,3.8197016305067897,0.000467711221728527,0.000467711221728527,0.0,0.0,3.3407944409180505e-05,3.3407944409180505e-05,100,0,SIGN(IMBALANCE)_AT_DECISION,M2-COST-LEDGER-v1,QIMB_CONSTRAINED_BOUND,"QIMB_CONSTRAINED_BOUND keeps the side dictated by queue imbalance (the sign that defines the bin) and adds clairvoyant abstention only: max(0, net_side). No new threshold, no side choice and no model enters this bound."
"[-0.8,-0.6)",ONE_TICK,100-200,7270,0.02172419580864431,-1.4821308744898196,0.0006473472448626622,1.4827782217346823,-2.368588375892723,0.00041849979251378124,2.3690068756852365,-2.06861397374713,0.0004511555763345643,2.0690651293234645,0.0011004126547455295,0.0011004126547455295,0.0001375515818431912,0.0001375515818431912,0.0002751031636863824,0.0002751031636863824,100,0,SIGN(IMBALANCE)_AT_DECISION,M2-COST-LEDGER-v1,QIMB_CONSTRAINED_BOUND,"QIMB_CONSTRAINED_BOUND keeps the side dictated by queue imbalance (the sign that defines the bin) and adds clairvoyant abstention only: max(0, net_side). No new threshold, no side choice and no model enters this bound."
"[-0.8,-0.6)",ONE_TICK,200+,1332,0.03796995219296169,-0.9803080849413341,0.004843452058244057,0.9851515369995781,-1.4301903561666471,0.004518286615023059,1.43470864278167,-1.3324168550144682,0.004585861829126051,1.3370027168435943,0.0007507507507507507,0.0007507507507507507,0.0007507507507507507,0.0007507507507507507,0.0007507507507507507,0.0007507507507507507,100,0,SIGN(IMBALANCE)_AT_DECISION,M2-COST-LEDGER-v1,QIMB_CONSTRAINED_BOUND,"QIMB_CONSTRAINED_BOUND keeps the side dictated by queue imbalance (the sign that defines the bin) and adds clairvoyant abstention only: max(0, net_side). No new threshold, no side choice and no model enters this bound."
"[-0.8,-0.6)",WIDER_THAN_ONE_TICK,5-25,893,0.12120151367596514,-20.458103976253263,0.0,20.458103976253263,-26.343599363908524,0.0,26.343599363908524,-23.72830816220639,0.0,23.72830816220639,0.0,0.0,0.0,0.0,0.0,0.0,100,0,SIGN(IMBALANCE)_AT_DECISION,M2-COST-LEDGER-v1,QIMB_CONSTRAINED_BOUND,"QIMB_CONSTRAINED_BOUND keeps the side dictated by queue imbalance (the sign that defines the bin) and adds clairvoyant abstention only: max(0, net_side). No new threshold, no side choice and no model enters this bound."
"[-0.8,-0.6)",WIDER_THAN_ONE_TICK,25-50,6051,0.05624402719752051,-13.381859854484672,0.0008165699380049637,13.382676424422675,-16.69735204815564,0.0,16.69735204815564,-15.272364201887093,0.0001980283110578043,15.27256223019815,0.0006610477607007106,0.0006610477607007106,0.0,0.0,0.00016526194017517766,0.00016526194017517766,100,0,SIGN(IMBALANCE)_AT_DECISION,M2-COST-LEDGER-v1,QIMB_CONSTRAINED_BOUND,"QIMB_CONSTRAINED_BOUND keeps the side dictated by queue imbalance (the sign that defines the bin) and adds clairvoyant abstention only: max(0, net_side). No new threshold, no side choice and no model enters this bound."
"[-0.8,-0.6)",WIDER_THAN_ONE_TICK,50-100,26257,0.02343094584589225,-10.223528707801076,0.0003234239668755905,10.223852131767952,-11.844541680843696,0.0,11.844541680843696,-11.20435608958695,0.00011380912507827492,11.204469898712029,0.00026659557451346307,0.00026659557451346307,0.0,0.0,0.00019042541036675935,0.00019042541036675935,100,0,SIGN(IMBALANCE)_AT_DECISION,M2-COST-LEDGER-v1,QIMB_CONSTRAINED_BOUND,"QIMB_CONSTRAINED_BOUND keeps the side dictated by queue imbalance (the sign that defines the bin) and adds clairvoyant abstention only: max(0, net_side). No new threshold, no side choice and no model enters this bound."
"[-0.8,-0.6)",WIDER_THAN_ONE_TICK,100-200,40986,0.010929350012695337,-6.733824458573224,0.00027848087112734355,6.734102939444352,-7.576247834733312,0.00012039680982077774,7.576368231543134,-7.29666794694194,0.00016726665907252497,7.296835213601013,0.00034158005172497925,0.00034158005172497925,0.00014639145073927682,0.00014639145073927682,0.00014639145073927682,0.00014639145073927682,100,0,SIGN(IMBALANCE)_AT_DECISION,M2-COST-LEDGER-v1,QIMB_CONSTRAINED_BOUND,"QIMB_CONSTRAINED_BOUND keeps the side dictated by queue imbalance (the sign that defines the bin) and adds clairvoyant abstention only: max(0, net_side). No new threshold, no side choice and no model enters this bound."
"[-0.8,-0.6)",WIDER_THAN_ONE_TICK,200+,43497,0.0048724646032666285,-8.114258253125342,0.0002948234420168001,8.11455307656736,-8.34758070150616,0.00025219228513343844,8.347832893791296,-8.350107419586113,0.00025922281837664784,8.35036664240449,0.00011495045635331172,0.00011495045635331172,4.598018254132469e-05,4.598018254132469e-05,0.00011495045635331172,0.00011495045635331172,100,0,SIGN(IMBALANCE)_AT_DECISION,M2-COST-LEDGER-v1,QIMB_CONSTRAINED_BOUND,"QIMB_CONSTRAINED_BOUND keeps the side dictated by queue imbalance (the sign that defines the bin) and adds clairvoyant abstention only: max(0, net_side). No new threshold, no side choice and no model enters this bound."
