imbalance_bin,spread_class,price_band,observations,realized_move_bps,required_move_bps_spread_only,mean_ratio_spread_only,required_move_bps_spread_plus_structural_floor,mean_ratio_spread_plus_structural_floor,required_move_bps_spread_plus_accessible_fixed,mean_ratio_spread_plus_accessible_fixed,required_move_bps_spread_plus_accessible_tiered,mean_ratio_spread_plus_accessible_tiered,prob_realized_exceeds_spread_only,prob_realized_exceeds_spread_plus_structural_floor,prob_realized_exceeds_spread_plus_accessible_fixed,prob_realized_exceeds_spread_plus_accessible_tiered,prob_ratio_spread_only_above_one,realized_move_bps_p05,realized_move_bps_p25,realized_move_bps_p50,realized_move_bps_p75,realized_move_bps_p95,required_move_bps_spread_only_p05,required_move_bps_spread_only_p25,required_move_bps_spread_only_p50,required_move_bps_spread_only_p75,required_move_bps_spread_only_p95,required_move_bps_spread_plus_structural_floor_p05,required_move_bps_spread_plus_structural_floor_p25,required_move_bps_spread_plus_structural_floor_p50,required_move_bps_spread_plus_structural_floor_p75,required_move_bps_spread_plus_structural_floor_p95,required_move_bps_spread_plus_accessible_fixed_p05,required_move_bps_spread_plus_accessible_fixed_p25,required_move_bps_spread_plus_accessible_fixed_p50,required_move_bps_spread_plus_accessible_fixed_p75,required_move_bps_spread_plus_accessible_fixed_p95,required_move_bps_spread_plus_accessible_tiered_p05,required_move_bps_spread_plus_accessible_tiered_p25,required_move_bps_spread_plus_accessible_tiered_p50,required_move_bps_spread_plus_accessible_tiered_p75,required_move_bps_spread_plus_accessible_tiered_p95,horizon_ms,delay_ms,quantile_levels_pct,cost_ledger_id,label,note
"[-0.8,-0.6)",ONE_TICK,5-25,653,0.049241746230556944,16.043253819771436,0.0030627871362940277,26.19602856844236,0.0018757749766616183,48.155520966408794,0.0010203817682684607,38.09551817003315,0.0012898520973385977,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,16.01281024819856,16.01281024819856,16.01281024819856,16.06425702811245,16.142050040355127,26.14669486358317,26.14669486358317,26.14669486358317,26.230064102067438,26.356127584781618,48.064092299480606,48.064092299480606,48.064092299480606,48.218597864125314,48.45222774633251,38.0235858892242,38.0235858892242,38.0235858892242,38.145144487919524,38.328954725330895,250,0,5|25|50|75|95,M2-COST-LEDGER-v1,BREAKEVEN_HURDLE,"required_move_bps_spread_only is the full quoted spread at the decision instant (cross in, cross out); the fee terms are the ledger round trip in bps of entry notional; realized_move_bps is the side-signed mid move, so realized minus spread_only differs from cross_to_cross_bps by the measured spread-change term"
"[-0.8,-0.6)",ONE_TICK,25-50,11120,0.0825256474377968,2.6821333545149284,0.03169964028776978,4.549948586720536,0.018626797648362087,8.047154281732386,0.010565629769405982,6.538005376489312,0.012975231774921341,0.0012589928057553956,0.0008093525179856115,0.0,0.00017985611510791367,0.0012589928057553956,-0.0,-0.0,-0.0,0.0,0.0,2.077058884619379,2.126528442317916,2.4151672503320856,3.252561392096276,3.7223152801042247,3.5699305090481284,3.6500528999955,4.117544061926289,5.4738509171450715,6.234718854192088,6.231608116027772,6.380037587362578,7.246085124728221,9.758742263924512,11.168331661340263,5.109436117689591,5.226228995274106,5.907684158544646,7.884774794828871,8.993907238406534,250,0,5|25|50|75|95,M2-COST-LEDGER-v1,BREAKEVEN_HURDLE,"required_move_bps_spread_only is the full quoted spread at the decision instant (cross in, cross out); the fee terms are the ledger round trip in bps of entry notional; realized_move_bps is the side-signed mid move, so realized minus spread_only differs from cross_to_cross_bps by the measured spread-change term"
"[-0.8,-0.6)",ONE_TICK,50-100,26510,0.05018730368637095,1.5538015748344178,0.03227084119200302,2.722459015773087,0.018368193313560613,4.661654491504858,0.010756389412327916,3.8741018847215685,0.012917631245803161,0.0027536778574122974,0.001131648434552999,3.772161448509996e-05,0.0001886080724254998,0.0027536778574122974,0.0,0.0,-0.0,-0.0,-0.0,1.0512483574244416,1.3591573224600748,1.529168896704641,1.8071744826963043,1.9567556990509736,1.9085309478365524,2.4072125079976585,2.6825614643755387,3.1328202444891833,3.375084466174261,3.1538555903933227,4.077656710797713,4.587740543745473,5.421850065562742,5.8706500239042025,2.687670981478268,3.414576922840665,3.8159427153313423,4.472270813800588,4.825413233297549,250,0,5|25|50|75|95,M2-COST-LEDGER-v1,BREAKEVEN_HURDLE,"required_move_bps_spread_only is the full quoted spread at the decision instant (cross in, cross out); the fee terms are the ledger round trip in bps of entry notional; realized_move_bps is the side-signed mid move, so realized minus spread_only differs from cross_to_cross_bps by the measured spread-change term"
"[-0.8,-0.6)",ONE_TICK,100-200,4559,0.05265744287342135,0.818067391365272,0.06766834832200044,1.5308812400052447,0.035853763505099154,2.454270292543554,0.022555531016933535,2.137190950862968,0.025742915848891205,0.008554507567449002,0.00482561965343277,0.0004386926957666155,0.000877385391533231,0.008554507567449002,-0.0,-0.0,0.0,-0.0,0.7094462771806604,0.7095469542696988,0.7114146480276029,0.7635044855888529,0.9612149757293219,0.9652975529707032,1.3551268875699187,1.3581516998204317,1.4425135716390933,1.7627162734319077,1.76932825091452,2.1286912102833226,2.1342945569632885,2.290571752901978,2.8837373250516327,2.895985843346222,1.8810035639340712,1.8854126559957305,2.0083820911473778,2.475124232674434,2.4847621731077822,250,0,5|25|50|75|95,M2-COST-LEDGER-v1,BREAKEVEN_HURDLE,"required_move_bps_spread_only is the full quoted spread at the decision instant (cross in, cross out); the fee terms are the ledger round trip in bps of entry notional; realized_move_bps is the side-signed mid move, so realized minus spread_only differs from cross_to_cross_bps by the measured spread-change term"
"[-0.8,-0.6)",ONE_TICK,200+,1260,0.025155934225112447,0.4795739303216259,0.05238095238095238,0.9826771043875535,0.02557088734533194,1.4387447909057345,0.017460037947699902,1.3381064993147405,0.01877725101846726,0.023015873015873017,0.003968253968253968,0.0031746031746031746,0.0031746031746031746,0.023015873015873017,-0.24025178386949522,-0.0,-0.0,0.0,0.4783224277899317,0.476472956637546,0.4783659020784998,0.4802727949475302,0.48075767409437276,0.48156798536033324,0.9776549855872105,0.9807206667168465,0.9838089363432365,0.9845942125559113,0.9859065358057943,1.429441573101354,1.4351205901764716,1.4408414515922638,1.4422961356328343,1.4447271474118621,1.3307860831354228,1.335254727183743,1.3397562971808523,1.340900943325142,1.3428138317364469,250,0,5|25|50|75|95,M2-COST-LEDGER-v1,BREAKEVEN_HURDLE,"required_move_bps_spread_only is the full quoted spread at the decision instant (cross in, cross out); the fee terms are the ledger round trip in bps of entry notional; realized_move_bps is the side-signed mid move, so realized minus spread_only differs from cross_to_cross_bps by the measured spread-change term"
"[-0.8,-0.6)",WIDER_THAN_ONE_TICK,5-25,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,250,0,5|25|50|75|95,M2-COST-LEDGER-v1,BREAKEVEN_HURDLE,"required_move_bps_spread_only is the full quoted spread at the decision instant (cross in, cross out); the fee terms are the ledger round trip in bps of entry notional; realized_move_bps is the side-signed mid move, so realized minus spread_only differs from cross_to_cross_bps by the measured spread-change term"
"[-0.8,-0.6)",WIDER_THAN_ONE_TICK,25-50,769,0.0849899928669027,5.9778185998560724,0.018714781100996968,7.625330851648872,0.013916612518115167,10.631611180300943,0.009510352177117848,9.349835576465942,0.010986234291939267,0.002600780234070221,0.002600780234070221,0.0013003901170351106,0.0013003901170351106,0.002600780234070221,-0.6264355815410256,0.0,0.0,0.0,1.0507733803370372,4.1623309053069715,4.18848167539267,4.2105263157894735,6.521030322791001,12.554927809165097,5.657881279994731,5.692135634336951,5.721011470558898,8.74757826799648,14.065001052850542,8.325528240860677,8.377840703461375,8.421939244827165,12.554052657665626,16.808005374695917,7.2005915214601774,7.244540326419063,7.281588434130176,11.161220441857193,15.65351414226174,250,0,5|25|50|75|95,M2-COST-LEDGER-v1,BREAKEVEN_HURDLE,"required_move_bps_spread_only is the full quoted spread at the decision instant (cross in, cross out); the fee terms are the ledger round trip in bps of entry notional; realized_move_bps is the side-signed mid move, so realized minus spread_only differs from cross_to_cross_bps by the measured spread-change term"
"[-0.8,-0.6)",WIDER_THAN_ONE_TICK,50-100,7114,0.048057323650526514,5.172148573526054,0.012894857619902639,6.257042470228696,0.009652246824600483,8.009578425673404,0.006913574135801837,7.308477638810564,0.007793009223022122,0.0021085184143941524,0.0014056789429294349,0.000281135788585887,0.0008434073657576609,0.0021085184143941524,-0.0,0.0,-0.0,-0.0,0.5912762013975733,2.104598547827002,2.7115886613478435,3.058337811288,4.222527182518737,12.447875331513746,2.9625665545624265,3.757617139785598,4.114672707980044,5.386190879355099,13.739230316420505,4.209418585713763,5.262659358494642,5.958144071180718,7.466977414074886,15.986580236448939,3.7425265629817064,4.759470017813863,5.219905738790735,6.727006734675049,15.056305134263049,250,0,5|25|50|75|95,M2-COST-LEDGER-v1,BREAKEVEN_HURDLE,"required_move_bps_spread_only is the full quoted spread at the decision instant (cross in, cross out); the fee terms are the ledger round trip in bps of entry notional; realized_move_bps is the side-signed mid move, so realized minus spread_only differs from cross_to_cross_bps by the measured spread-change term"
"[-0.8,-0.6)",WIDER_THAN_ONE_TICK,100-200,2230,0.05637557567741056,2.3953379076313177,0.02903338799012764,3.1466638563467018,0.020862956865205354,4.1558736581248885,0.015167228979707749,3.799046223513848,0.016787092090770717,0.006278026905829596,0.0017937219730941704,0.0008968609865470852,0.0013452914798206279,0.006278026905829596,-0.3812377486746781,0.0,-0.0,-0.0,0.7606616245694003,1.5196413646379454,1.5303390776335393,1.923631816870251,2.2989386566535117,5.377843104243074,2.1963860454890094,2.2103978804686317,2.725534086974137,2.979724064378834,6.139254750734532,3.039398203543721,3.0607952611205214,3.8455992013102875,3.8652944961470874,7.170939622375302,2.7595456199570947,2.7775221933653844,3.438110854398702,3.547717626610593,6.803702803397092,250,0,5|25|50|75|95,M2-COST-LEDGER-v1,BREAKEVEN_HURDLE,"required_move_bps_spread_only is the full quoted spread at the decision instant (cross in, cross out); the fee terms are the ledger round trip in bps of entry notional; realized_move_bps is the side-signed mid move, so realized minus spread_only differs from cross_to_cross_bps by the measured spread-change term"
"[-0.8,-0.6)",WIDER_THAN_ONE_TICK,200+,855,0.03807568370417309,1.011215073251281,0.03314675577833472,1.5143390470656328,0.022531158569596633,1.9704530839513672,0.017554777907216854,1.869793325072646,0.018446611210218726,0.008187134502923977,0.0023391812865497076,0.0011695906432748538,0.0011695906432748538,0.008187134502923977,-0.2403846153846154,-0.0,0.0,-0.0,0.4805982496324682,0.9535206406664459,0.9579002825805834,0.9605686566447337,0.9616309260505818,1.4337260149585414,1.454887741044277,1.4606241067016676,1.4641190889213909,1.4655104279018103,1.935811662332245,1.9070867435811556,1.9158464460061988,1.921183450112553,1.9233080910262994,2.3896118821859944,1.8082402425742492,1.8155996790745004,1.8200835461740323,1.8218685564780475,2.290023773406183,250,0,5|25|50|75|95,M2-COST-LEDGER-v1,BREAKEVEN_HURDLE,"required_move_bps_spread_only is the full quoted spread at the decision instant (cross in, cross out); the fee terms are the ledger round trip in bps of entry notional; realized_move_bps is the side-signed mid move, so realized minus spread_only differs from cross_to_cross_bps by the measured spread-change term"
"[-0.6,-0.4)",ONE_TICK,5-25,2677,0.011962717684064438,16.061093739222382,0.0007471049682480389,26.224938128677984,0.00045754349781885155,48.209098224954765,0.00024890203485088917,38.1376705229065,0.0003146270937981703,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,16.01281024819856,16.01281024819856,16.01281024819856,16.116035455278002,16.194331983805668,26.14669486358317,26.14669486358317,26.14669486358317,26.31397093914897,26.440850622379415,48.064092299480606,48.064092299480606,48.064092299480606,48.374099971407034,48.6092428428008,38.0235858892242,38.0235858892242,38.0235858892242,38.267487068181225,38.45248757537779,250,0,5|25|50|75|95,M2-COST-LEDGER-v1,BREAKEVEN_HURDLE,"required_move_bps_spread_only is the full quoted spread at the decision instant (cross in, cross out); the fee terms are the ledger round trip in bps of entry notional; realized_move_bps is the side-signed mid move, so realized minus spread_only differs from cross_to_cross_bps by the measured spread-change term"
"[-0.6,-0.4)",ONE_TICK,25-50,16571,0.048071406018610915,2.6687422746186935,0.01846599481021061,4.528259373266824,0.010850167136036086,8.006973424410884,0.006154797452432615,6.50638896990267,0.007558217291806366,0.0016896988715225394,0.0012672741536419046,0.0,0.0002413855530746485,0.0016896988715225394,-0.0,-0.0,0.0,-0.0,-0.0,2.0779220779220777,2.127433251781725,2.4151672503320856,3.251503820516989,3.7209302325581395,3.571328561712601,3.651518358164704,4.117544061926289,5.472137966858452,6.232475450273062,6.234198054646932,6.382752400717895,7.246085124728221,9.755568861167395,11.16417548748929,5.111474031371786,5.228365166675342,5.907684158544646,7.882277804256827,8.990636968695096,250,0,5|25|50|75|95,M2-COST-LEDGER-v1,BREAKEVEN_HURDLE,"required_move_bps_spread_only is the full quoted spread at the decision instant (cross in, cross out); the fee terms are the ledger round trip in bps of entry notional; realized_move_bps is the side-signed mid move, so realized minus spread_only differs from cross_to_cross_bps by the measured spread-change term"
"[-0.6,-0.4)",ONE_TICK,50-100,38074,0.03453129880107514,1.5656202228791853,0.022049167410831537,2.7416005428665513,0.012556617022990215,4.697114395558333,0.007349338778808345,3.9020038920003635,0.00882922167672608,0.0021799653306718496,0.0011556442716814624,0.00010505857015286022,0.00026264642538215057,0.0021799653306718496,-0.0,0.0,-0.0,-0.0,0.0,1.05157999894842,1.3582342954159592,1.533859958585781,1.8140589569160999,1.957521777429774,1.9090680628878458,2.4057175879994963,2.6901590842185468,3.1439704228086978,3.3763252230053418,3.154850584709278,4.074887378817209,4.601815166439746,5.442505981589539,5.872948558948959,2.688453907876804,3.4123978379315796,3.8270174980857044,4.4885241238246625,4.827221855738309,250,0,5|25|50|75|95,M2-COST-LEDGER-v1,BREAKEVEN_HURDLE,"required_move_bps_spread_only is the full quoted spread at the decision instant (cross in, cross out); the fee terms are the ledger round trip in bps of entry notional; realized_move_bps is the side-signed mid move, so realized minus spread_only differs from cross_to_cross_bps by the measured spread-change term"
"[-0.6,-0.4)",ONE_TICK,100-200,6127,0.029187031696820746,0.83220314329869,0.036967520809531584,1.5537747998503022,0.019625435143173272,2.4966798391876726,0.012322182631825666,2.170561619802228,0.014083197281843284,0.00832381263260976,0.0037538762852945976,0.0003264240248082259,0.0008160600620205648,0.00832381263260976,0.0,-0.0,0.0,-0.0,0.38057253517105777,0.7095973035302466,0.7118704395799964,0.8909876598209114,0.9613073780341264,0.9652975529707032,1.3552084304107463,1.3588898743347482,1.6489791059583079,1.7628659244675045,1.76932825091452,2.1288422652106327,2.135661996496064,2.67304236890048,2.8840145497318765,2.895985843346222,1.8811224241660685,1.8864886498740094,2.3093355169001235,2.4753423713046514,2.4847621731077822,250,0,5|25|50|75|95,M2-COST-LEDGER-v1,BREAKEVEN_HURDLE,"required_move_bps_spread_only is the full quoted spread at the decision instant (cross in, cross out); the fee terms are the ledger round trip in bps of entry notional; realized_move_bps is the side-signed mid move, so realized minus spread_only differs from cross_to_cross_bps by the measured spread-change term"
"[-0.6,-0.4)",ONE_TICK,200+,1287,0.01903161376936793,0.4794652921842333,0.039627039627039624,0.9825011617047374,0.0193449552597202,1.4384188661003083,0.013208801744945329,1.3378500391015045,0.014205383716522356,0.024087024087024088,0.008547008547008548,0.001554001554001554,0.003108003108003108,0.024087024087024088,-0.24027141070191102,-0.0,0.0,-0.0,0.47840253302426083,0.47657173380464485,0.4775891300713996,0.48020360632908354,0.4807345624113646,0.4817071702112286,0.9778149581253911,0.9794626614497547,0.9836968833171742,0.9845567824969373,0.9861319498248902,1.4297379140169006,1.4327901998965977,1.4406338790912812,1.4422267983615593,1.4451447153723636,1.3310192646986647,1.3334210146831103,1.3395929647616613,1.3408463839584057,1.3431424031222552,250,0,5|25|50|75|95,M2-COST-LEDGER-v1,BREAKEVEN_HURDLE,"required_move_bps_spread_only is the full quoted spread at the decision instant (cross in, cross out); the fee terms are the ledger round trip in bps of entry notional; realized_move_bps is the side-signed mid move, so realized minus spread_only differs from cross_to_cross_bps by the measured spread-change term"
"[-0.6,-0.4)",WIDER_THAN_ONE_TICK,5-25,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,250,0,5|25|50|75|95,M2-COST-LEDGER-v1,BREAKEVEN_HURDLE,"required_move_bps_spread_only is the full quoted spread at the decision instant (cross in, cross out); the fee terms are the ledger round trip in bps of entry notional; realized_move_bps is the side-signed mid move, so realized minus spread_only differs from cross_to_cross_bps by the measured spread-change term"
"[-0.6,-0.4)",WIDER_THAN_ONE_TICK,25-50,848,0.04864859145061171,5.783850575751634,0.0056959418987720875,7.435435936286755,0.00450877770430671,10.45079282122418,0.0034104825640505257,9.164813387826817,0.0037821227554636844,0.0011792452830188679,0.0,0.0,0.0,0.0011792452830188679,-1.0464903982172309,-0.0,-0.0,0.0,1.060884238612815,4.1623309053069715,4.187604690117253,4.19903422212891,6.5088308314534515,12.134161070480022,5.657881279994731,5.690986889070132,5.7059582036492795,8.420480774905197,13.844496319863618,8.325528240860677,8.376086365509924,8.398950223808876,12.042755318402035,16.88486619460178,7.2005915214601774,7.243066470221965,7.262274877315807,10.323485297256,15.6147488035162,250,0,5|25|50|75|95,M2-COST-LEDGER-v1,BREAKEVEN_HURDLE,"required_move_bps_spread_only is the full quoted spread at the decision instant (cross in, cross out); the fee terms are the ledger round trip in bps of entry notional; realized_move_bps is the side-signed mid move, so realized minus spread_only differs from cross_to_cross_bps by the measured spread-change term"
"[-0.6,-0.4)",WIDER_THAN_ONE_TICK,50-100,10328,0.026436886835947585,4.0564860382045795,0.0076889777596541396,5.141572771647071,0.005700802387072285,6.894538446412784,0.0040623921719541494,6.193238633980293,0.004581834736208384,0.0010650658404337723,0.0006777691711851278,0.0002904725019364833,0.0005809450038729666,0.0010650658404337723,0.0,-0.0,-0.0,0.0,0.5156712941792031,2.1043771043771042,2.6995346164636445,3.0623181748583677,3.9580447259054026,8.828462964597863,2.962276504566518,3.7418283451029506,4.124612840720335,5.136363823220648,10.125289534524613,4.208975652204106,5.259337985962227,5.972377786178887,7.241785159368439,11.886631697342995,3.7421544378507443,4.697246628596234,5.233406975968689,6.313332900536787,11.303993868293611,250,0,5|25|50|75|95,M2-COST-LEDGER-v1,BREAKEVEN_HURDLE,"required_move_bps_spread_only is the full quoted spread at the decision instant (cross in, cross out); the fee terms are the ledger round trip in bps of entry notional; realized_move_bps is the side-signed mid move, so realized minus spread_only differs from cross_to_cross_bps by the measured spread-change term"
"[-0.6,-0.4)",WIDER_THAN_ONE_TICK,100-200,3140,0.026331232246549586,2.2192342206822984,0.018285118241537952,2.9562931440539923,0.012583318059076165,3.933710163770898,0.008906952597213833,3.5916076350489607,0.009907797539968148,0.005095541401273885,0.0025477707006369425,0.0,0.0003184713375796178,0.005095541401273885,-0.3552410488988551,-0.0,-0.0,0.0,0.4819277108433735,1.4219694276573054,1.5257857796765335,1.7958157493041214,1.931807205640877,3.856220822528928,2.0684557757801723,2.2044339829267052,2.5581196286144663,2.736242290648605,4.659568197587853,2.8440399623558266,3.0516879693461756,3.588248493426512,3.8586760075105233,5.783559967630344,2.5954168110475218,2.769870772428498,3.223635074016765,3.450592944415735,5.3741846494182335,250,0,5|25|50|75|95,M2-COST-LEDGER-v1,BREAKEVEN_HURDLE,"required_move_bps_spread_only is the full quoted spread at the decision instant (cross in, cross out); the fee terms are the ledger round trip in bps of entry notional; realized_move_bps is the side-signed mid move, so realized minus spread_only differs from cross_to_cross_bps by the measured spread-change term"
"[-0.6,-0.4)",WIDER_THAN_ONE_TICK,200+,1270,0.014712958604058855,1.0022677556898252,0.01640748031496063,1.5054250414658803,0.010862902553185215,1.9616133110604632,0.00830876069672266,1.8609191711184687,0.008764175012951205,0.006299212598425197,0.0015748031496062992,0.0007874015748031496,0.0007874015748031496,0.006299212598425197,-0.241017001169293,0.0,-0.0,-0.0,0.48053820278712156,0.9531729942854048,0.9579002825805834,0.9607993850883936,0.9616309260505818,0.9645526886906197,1.454432400929953,1.4606241067016676,1.4644212923667985,1.4655104279018103,1.4693372936872438,1.9063914176737766,1.9158464460061988,1.9216449291671829,1.9233080910262994,1.9291518977192683,1.8076560666823247,1.8155996790745004,1.8204712563350909,1.8218685564780475,1.8267782119856908,250,0,5|25|50|75|95,M2-COST-LEDGER-v1,BREAKEVEN_HURDLE,"required_move_bps_spread_only is the full quoted spread at the decision instant (cross in, cross out); the fee terms are the ledger round trip in bps of entry notional; realized_move_bps is the side-signed mid move, so realized minus spread_only differs from cross_to_cross_bps by the measured spread-change term"
"[-0.4,-0.2)",ONE_TICK,5-25,5716,-9.072867934251514e-06,16.094413037511824,0.0,26.278931972694622,-2.598022908578492e-09,48.3091634335822,1.008637757232525e-10,38.21639766471207,-1.1687257957446265e-09,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,16.01281024819856,16.01281024819856,16.090104585679807,16.142050040355127,16.194331983805668,26.14669486358317,26.14669486358317,26.271949996307825,26.356127584781618,26.440850622379415,48.064092299480606,48.064092299480606,48.29622374832071,48.45222774633251,48.6092428428008,38.0235858892242,38.0235858892242,38.20621730709688,38.328954725330895,38.45248757537779,250,0,5|25|50|75|95,M2-COST-LEDGER-v1,BREAKEVEN_HURDLE,"required_move_bps_spread_only is the full quoted spread at the decision instant (cross in, cross out); the fee terms are the ledger round trip in bps of entry notional; realized_move_bps is the side-signed mid move, so realized minus spread_only differs from cross_to_cross_bps by the measured spread-change term"
"[-0.4,-0.2)",ONE_TICK,25-50,21273,0.02683026088471436,2.7091937819931355,0.010271235838856767,4.59377787740581,0.006036418678818508,8.128351475012263,0.0034234471520616125,6.601895532973286,0.004204691685212211,0.0009401588868518779,0.0007051191651389084,9.40158886851878e-05,0.00023503972171296948,0.0009401588868518779,-0.0,0.0,0.0,0.0,0.0,2.0766275568476793,2.1319688732544506,2.41750271969056,3.2578595862518327,3.7223152801042247,3.569231918218396,3.65886439564251,4.121326704216672,5.48243241127627,6.234718854192088,6.23031395352473,6.396361197348267,7.25309266166348,9.77464029658093,11.168331661340263,5.108417795684647,5.239073350866391,5.913198077524216,7.897284154515111,8.993907238406534,250,0,5|25|50|75|95,M2-COST-LEDGER-v1,BREAKEVEN_HURDLE,"required_move_bps_spread_only is the full quoted spread at the decision instant (cross in, cross out); the fee terms are the ledger round trip in bps of entry notional; realized_move_bps is the side-signed mid move, so realized minus spread_only differs from cross_to_cross_bps by the measured spread-change term"
"[-0.4,-0.2)",ONE_TICK,50-100,51762,0.01680561346304713,1.5508395214141766,0.011098875623043932,2.717661862449469,0.006301998208725295,4.652767983190746,0.003699438473736217,3.8671093713169324,0.004435122049202583,0.00191259997681697,0.0011977898844712338,3.86383833700398e-05,0.0001545535334801592,0.00191259997681697,0.0,0.0,-0.0,-0.0,-0.0,1.034500594837842,1.340033500837521,1.530338970081873,1.8078278947844166,1.957521777429774,1.8814068642357316,2.3762398798243876,2.684456509108503,3.1338785185414224,3.3763252230053418,3.103608809197453,4.0202800835231285,4.591251121903116,5.423810538067729,5.872948558948959,2.648133535040615,3.369429373257784,3.818705055175231,4.473813430853844,4.827221855738309,250,0,5|25|50|75|95,M2-COST-LEDGER-v1,BREAKEVEN_HURDLE,"required_move_bps_spread_only is the full quoted spread at the decision instant (cross in, cross out); the fee terms are the ledger round trip in bps of entry notional; realized_move_bps is the side-signed mid move, so realized minus spread_only differs from cross_to_cross_bps by the measured spread-change term"
"[-0.4,-0.2)",ONE_TICK,100-200,8222,0.020062558629958236,0.8396799843908083,0.02523716857212357,1.5658839009342065,0.013412155017224727,2.519111514797259,0.008412166603727794,2.1882123694100906,0.009621705440984826,0.008878618341036244,0.004864996351252737,0.00012162490878131841,0.00048649963512527365,0.008878618341036244,0.0,0.0,-0.0,-0.0,0.35477221858194885,0.7097483941942582,0.7128981097171244,0.8924985496898568,0.9610302244005574,0.9652975529707032,1.3554531283840516,1.3605542314776153,1.6514260755734695,1.762417057653801,1.76932825091452,2.1292955586487974,2.1387451533345287,2.6775753079904634,2.8831830355490435,2.895985843346222,1.8814791060971612,1.8889146861134372,2.3129023340525845,2.4746880812001733,2.4847621731077822,250,0,5|25|50|75|95,M2-COST-LEDGER-v1,BREAKEVEN_HURDLE,"required_move_bps_spread_only is the full quoted spread at the decision instant (cross in, cross out); the fee terms are the ledger round trip in bps of entry notional; realized_move_bps is the side-signed mid move, so realized minus spread_only differs from cross_to_cross_bps by the measured spread-change term"
"[-0.4,-0.2)",ONE_TICK,200+,1402,0.020468213576525104,0.4794805322020086,0.042796005706134094,0.9825258433614493,0.02087372109595827,1.4384645875997188,0.014265107808969852,1.3378860159455694,0.015331543822473748,0.029957203994293864,0.006419400855920114,0.0028530670470756064,0.0028530670470756064,0.029957203994293864,-0.23987661064484758,0.0,-0.0,-0.0,0.4774443384908523,0.47661034721063794,0.477931512414271,0.4801920771075443,0.4807518961736207,0.48156798536033324,0.977877493676488,0.9800171597879747,0.983678211399909,0.9845848550411678,0.9859065358057943,1.4298537579155615,1.4338173796417242,1.4405992903193754,1.4422788013150156,1.4447271474118621,1.3311104187038938,1.3342292708619126,1.339565747920472,1.3408873034834579,1.3428138317364469,250,0,5|25|50|75|95,M2-COST-LEDGER-v1,BREAKEVEN_HURDLE,"required_move_bps_spread_only is the full quoted spread at the decision instant (cross in, cross out); the fee terms are the ledger round trip in bps of entry notional; realized_move_bps is the side-signed mid move, so realized minus spread_only differs from cross_to_cross_bps by the measured spread-change term"
"[-0.4,-0.2)",WIDER_THAN_ONE_TICK,5-25,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,250,0,5|25|50|75|95,M2-COST-LEDGER-v1,BREAKEVEN_HURDLE,"required_move_bps_spread_only is the full quoted spread at the decision instant (cross in, cross out); the fee terms are the ledger round trip in bps of entry notional; realized_move_bps is the side-signed mid move, so realized minus spread_only differs from cross_to_cross_bps by the measured spread-change term"
"[-0.4,-0.2)",WIDER_THAN_ONE_TICK,25-50,1070,0.031043102926640413,6.209890459333607,0.0010653948854883431,7.892882939457323,0.0009360123095214198,10.978227764010654,0.0008312860904808187,9.659833242741145,0.0008676178701832677,0.002803738317757009,0.0009345794392523365,0.0,0.0,0.002803738317757009,-1.048102902935123,0.0,-0.0,-0.0,1.0479983232026828,4.159647440052744,4.190236748376283,4.561523608186501,6.552007079214592,12.557435078730256,5.654366265418707,5.694434568996568,6.180777875461691,8.769218499012965,14.07254700665424,8.320160193453756,8.381351584922804,9.124087828606804,12.997563300033807,18.594965872573233,7.196081710806233,7.24748989171241,7.871477110416418,11.175524187024616,16.42231259876371,250,0,5|25|50|75|95,M2-COST-LEDGER-v1,BREAKEVEN_HURDLE,"required_move_bps_spread_only is the full quoted spread at the decision instant (cross in, cross out); the fee terms are the ledger round trip in bps of entry notional; realized_move_bps is the side-signed mid move, so realized minus spread_only differs from cross_to_cross_bps by the measured spread-change term"
