dimension,state,horizon_ms,observations,mean_signed_mid_move_bps,block_bootstrap_se_bps,ci_low_bps,ci_high_bps,hurdle_bps,required_over_signal,mean_abs_deviation_over_half_spread,mean_abs_microprice_adjustment_bps,mean_price_usd,mean_spread_bps,eligible_for_best
imbalance_x_spread,"[-0.2,0.0)|ONE_TICK",500,92724,0.002763983039341889,0.0017217936481292854,-0.00046423327681794507,0.00629366871425654,4.937949931921617,1786.5340928782814,0.022385454546371357,0.036778685178393535,64.35512628877098,2.912496604958956,True
imbalance_x_spread,"[-0.2,0.0)|WIDER_THAN_ONE_TICK",500,164139,0.007602972664094842,0.0023331760774167013,0.003215360251707742,0.012374666324577751,7.147514893915862,940.0947773586131,0.024420839700745163,0.06112364255915181,230.2605863932399,6.456536616349528,True
imbalance_x_spread,"[0.0,0.2)|ONE_TICK",500,90809,0.008447256124155355,0.001818943865481034,0.004826564734055345,0.011974890989063219,4.084522428664863,483.53244753464566,0.06732454827457116,0.08010269301196916,66.80631716019337,2.385879833183709,True
imbalance_x_spread,"[0.0,0.2)|WIDER_THAN_ONE_TICK",500,177145,0.005838277617160298,0.0021334269567409875,0.001860524252556867,0.010087927365042942,7.312088341240615,1252.439301575585,0.033828852750234735,0.06767706327475961,228.5892350052217,6.638841516688632,True
imbalance_x_spread,"[0.2,0.4)|ONE_TICK",500,106062,0.031178767270745058,0.0017439414635413164,0.027929537414722604,0.034575770704593584,3.3187579775179574,106.44288623405383,0.16630161668845417,0.15646996646541447,70.55134147951198,1.90690288685552,True
imbalance_x_spread,"[0.2,0.4)|WIDER_THAN_ONE_TICK",500,238559,0.015378817239340849,0.0020571537984090784,0.011279341904749204,0.019425772258537432,7.8384775211656645,509.6931317392799,0.078532079626327,0.1718373813175936,199.65353881010566,7.0884543975601035,True
imbalance_x_spread,"[0.4,0.6)|ONE_TICK",500,76833,0.05745265528261054,0.002367582276307368,0.052828060330589545,0.06220043749541341,3.165238470368518,55.0929883884158,0.2952207320403328,0.26644595091354994,70.8560171410722,1.8135560543345173,True
imbalance_x_spread,"[0.4,0.6)|WIDER_THAN_ONE_TICK",500,137952,0.037337805381088066,0.0029458378199980744,0.03142882331367841,0.043082842531364664,8.013026071201038,214.60891954993443,0.12365082213664723,0.28153094887522695,212.39285671827884,7.276123484186565,True
imbalance_x_spread,"[0.6,0.8)|ONE_TICK",500,54395,0.09423970055748086,0.004228545736648593,0.08626523572841856,0.10291106167178772,3.075237741196539,32.63208311364294,0.4173808471710159,0.3633406376369816,72.99570852100376,1.750910367458686,True
imbalance_x_spread,"[0.6,0.8)|WIDER_THAN_ONE_TICK",500,110108,0.04319694821457314,0.0031903612414904284,0.036815102524033444,0.04940009665598133,8.3198695018846,192.60317790407626,0.12694529413780328,0.3096064780085985,252.65697578740873,7.611299756558638,True
imbalance_x_spread,"[0.8,1.0]|ONE_TICK",500,29288,0.1118849864751616,0.0077638623600839105,0.09771549881227895,0.1272960972912269,2.7605870318070433,24.67343580919047,0.5174128671305434,0.39746424217990234,85.51685468451241,1.5444846550171105,True
imbalance_x_spread,"[0.8,1.0]|WIDER_THAN_ONE_TICK",500,194380,0.03795772201091105,0.002462539196318995,0.03323806083411744,0.04302823781267269,7.407456771497358,195.15019287427378,0.1530864673425523,0.35849201230277766,371.5268433995267,6.8061780593946875,True
imbalance_x_spread,"[-1.0,-0.8)|ONE_TICK",1000,25896,0.1864637609156796,0.010295494351070147,0.16739598470402248,0.20805072264554786,2.779275431919585,14.90517738283953,0.35882490571124837,0.27634456596361945,86.88882954896509,1.5400189848286558,True
imbalance_x_spread,"[-1.0,-0.8)|WIDER_THAN_ONE_TICK",1000,210763,0.06082376386239149,0.0035751809338883177,0.053824201398236474,0.06772153204299047,7.446936748867969,122.43465836339922,0.08848321609786851,0.202217199735232,346.4454811091131,6.839430972349033,True
imbalance_x_spread,"[-0.8,-0.6)|ONE_TICK",1000,51592,0.14757639074769843,0.00553295842457477,0.13651637976522715,0.15841105835464686,3.2605175600217535,22.093761363198293,0.31714104262046805,0.2932293605367338,72.60813265622578,1.8551360696602963,True
imbalance_x_spread,"[-0.8,-0.6)|WIDER_THAN_ONE_TICK",1000,115177,0.07854113358823955,0.0058273364037475855,0.06776010695128794,0.09052008609132328,7.982367860086777,101.63295964042497,0.09236213144345576,0.22420682371284434,242.62211105515857,7.273206821727719,True
imbalance_x_spread,"[-0.6,-0.4)|ONE_TICK",1000,75024,0.10157319710382183,0.004148866287818751,0.09378530021160453,0.10982871347067012,3.8162743212249444,37.571666837701144,0.22748742555541937,0.2511144415964072,68.97959639582001,2.2055891049160494,True
imbalance_x_spread,"[-0.6,-0.4)|WIDER_THAN_ONE_TICK",1000,138181,0.028600754625132268,0.00436177874770137,0.020204906231675767,0.03705743525565721,7.577186313595166,264.9295940931882,0.024472888065249672,0.05525778426206363,205.6795246452117,6.848371867251008,True
imbalance_x_spread,"[-0.4,-0.2)|ONE_TICK",1000,105195,0.054240925112658475,0.0027463503437404726,0.04910743530990533,0.05978071026442882,4.247603252539869,78.3099337579068,0.11566982327901136,0.14228319708501655,68.14033960739579,2.469468554937157,True
imbalance_x_spread,"[-0.4,-0.2)|WIDER_THAN_ONE_TICK",1000,231685,0.027003418012768437,0.002852551543579947,0.021529162369722958,0.03275998762121272,7.697773962926027,285.0666519062946,0.030746269311251993,0.07649925160109539,188.86702218529467,6.955785547937681,True
