imbalance_bin,spread_class,price_band,observations,mean_oracle_gross_bps,mean_oracle_net_structural_floor_bps,mean_oracle_net_accessible_fixed_bps,mean_oracle_net_accessible_tiered_bps,prob_oracle_net_structural_floor_positive,prob_oracle_net_accessible_fixed_positive,prob_oracle_net_accessible_tiered_positive,mean_oracle_net_structural_floor_bps_signal_defined,mean_oracle_net_accessible_fixed_bps_signal_defined,mean_oracle_net_accessible_tiered_bps_signal_defined,observations_signal_defined,share_of_valid_states,share_of_signal_defined_observations,horizon_ms,delay_ms,oracle_trade_fraction,oracle_buy_fraction,cost_ledger_id,label,note
"[-0.6,-0.4)",ONE_TICK,5-25,10700,0.003334419365057393,0.0011918906869957365,0.0,0.0,0.00037383177570093456,0.0,0.0,0.0011918906869957365,0.0,0.0,10700,0.007496146840409136,0.007982507118978896,100,0,0.00037383177570093456,0.9926168224299066,M2-COST-LEDGER-v1,ORACLE_UPPER_BOUND,"ORACLE_UPPER_BOUND uses future information by construction: at each decision instant it takes max(0, net_long, net_short) from the realised future bid/ask. It bounds what any causal side choice at these instants could have earned; it is not a strategy, not achievable, and must never enter model training, a backtest or a promotion decision."
"[-0.6,-0.4)",ONE_TICK,25-50,29665,0.0017939677183840142,0.0009434898346122897,0.0001409424103786484,0.0003856755318942043,0.0004719366256531266,0.00010112927692566998,0.00016854879487611664,0.0009434898346122897,0.0001409424103786484,0.0003856755318942043,29665,0.02078254168418103,0.022130941465841956,100,0,0.0004719366256531266,0.9898196527894826,M2-COST-LEDGER-v1,ORACLE_UPPER_BOUND,"ORACLE_UPPER_BOUND uses future information by construction: at each decision instant it takes max(0, net_long, net_short) from the realised future bid/ask. It bounds what any causal side choice at these instants could have earned; it is not a strategy, not achievable, and must never enter model training, a backtest or a promotion decision."
"[-0.6,-0.4)",ONE_TICK,50-100,33929,0.002108283962509321,0.0011596408594125981,0.0005729179209802741,0.0007145507174645943,0.0008252527336496802,0.00011789324766424003,0.00017683987149636005,0.0011596408594125981,0.0005729179209802741,0.0007145507174645943,33929,0.02376979122880762,0.02531200785419018,100,0,0.0008252527336496802,0.9852928173538861,M2-COST-LEDGER-v1,ORACLE_UPPER_BOUND,"ORACLE_UPPER_BOUND uses future information by construction: at each decision instant it takes max(0, net_long, net_short) from the realised future bid/ask. It bounds what any causal side choice at these instants could have earned; it is not a strategy, not achievable, and must never enter model training, a backtest or a promotion decision."
"[-0.6,-0.4)",ONE_TICK,100-200,8826,0.004237406740964076,0.001984359181915333,0.0011868088187637934,0.0013821970733247063,0.002492635395422615,0.0003399048266485384,0.0006798096532970768,0.001984359181915333,0.0011868088187637934,0.0013821970733247063,8826,0.006183270281630938,0.006584449330103526,100,0,0.003399048266485384,0.9673691366417403,M2-COST-LEDGER-v1,ORACLE_UPPER_BOUND,"ORACLE_UPPER_BOUND uses future information by construction: at each decision instant it takes max(0, net_long, net_short) from the realised future bid/ask. It bounds what any causal side choice at these instants could have earned; it is not a strategy, not achievable, and must never enter model training, a backtest or a promotion decision."
"[-0.6,-0.4)",ONE_TICK,200+,1326,0.008523285806244271,0.0017182493406553245,1.7197765068744622e-08,0.00037877514945670453,0.003770739064856712,0.0007541478129713424,0.003770739064856712,0.0017182493406553245,1.7197765068744622e-08,0.00037877514945670453,1326,0.0009289617486338798,0.0009892340597912163,100,0,0.014328808446455505,0.9328808446455505,M2-COST-LEDGER-v1,ORACLE_UPPER_BOUND,"ORACLE_UPPER_BOUND uses future information by construction: at each decision instant it takes max(0, net_long, net_short) from the realised future bid/ask. It bounds what any causal side choice at these instants could have earned; it is not a strategy, not achievable, and must never enter model training, a backtest or a promotion decision."
"[-0.6,-0.4)",WIDER_THAN_ONE_TICK,5-25,308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308,0.0002157769370884125,0.00022977684043415887,100,0,0.0,0.948051948051948,M2-COST-LEDGER-v1,ORACLE_UPPER_BOUND,"ORACLE_UPPER_BOUND uses future information by construction: at each decision instant it takes max(0, net_long, net_short) from the realised future bid/ask. It bounds what any causal side choice at these instants could have earned; it is not a strategy, not achievable, and must never enter model training, a backtest or a promotion decision."
"[-0.6,-0.4)",WIDER_THAN_ONE_TICK,25-50,3336,0.004750812635999874,0.0022768096277225934,0.0006277039360848425,0.0009669183386213907,0.001498800959232614,0.00029976019184652276,0.00029976019184652276,0.0022768096277225934,0.0006277039360848425,0.0009669183386213907,3336,0.002337116435477091,0.0024887517522349154,100,0,0.001498800959232614,0.9628297362110312,M2-COST-LEDGER-v1,ORACLE_UPPER_BOUND,"ORACLE_UPPER_BOUND uses future information by construction: at each decision instant it takes max(0, net_long, net_short) from the realised future bid/ask. It bounds what any causal side choice at these instants could have earned; it is not a strategy, not achievable, and must never enter model training, a backtest or a promotion decision."
"[-0.6,-0.4)",WIDER_THAN_ONE_TICK,50-100,11174,0.003692134948035002,0.0025825798699481064,0.0014164296957686886,0.0018250291184660628,0.0009844281367460176,0.0005369608018614641,0.0005369608018614641,0.0025825798699481064,0.0014164296957686886,0.0018250291184660628,11174,0.00782821913969455,0.008336124724062633,100,0,0.0009844281367460176,0.971988544836227,M2-COST-LEDGER-v1,ORACLE_UPPER_BOUND,"ORACLE_UPPER_BOUND uses future information by construction: at each decision instant it takes max(0, net_long, net_short) from the realised future bid/ask. It bounds what any causal side choice at these instants could have earned; it is not a strategy, not achievable, and must never enter model training, a backtest or a promotion decision."
"[-0.6,-0.4)",WIDER_THAN_ONE_TICK,100-200,17872,0.001873522983704562,0.0011092946212626178,0.0006199880866811466,0.0007640098615690716,0.0008952551477170994,0.0003357206803939123,0.0005035810205908684,0.0011092946212626178,0.0006199880866811466,0.0007640098615690716,17872,0.012520666946896455,0.013333024974802881,100,0,0.0011190689346463742,0.9621195165622203,M2-COST-LEDGER-v1,ORACLE_UPPER_BOUND,"ORACLE_UPPER_BOUND uses future information by construction: at each decision instant it takes max(0, net_long, net_short) from the realised future bid/ask. It bounds what any causal side choice at these instants could have earned; it is not a strategy, not achievable, and must never enter model training, a backtest or a promotion decision."
"[-0.6,-0.4)",WIDER_THAN_ONE_TICK,200+,12078,0.0013057790435658822,0.0007627351822986117,0.0005692543618613038,0.0005856124991938013,0.000662361318099023,0.0005795661533366451,0.000662361318099023,0.0007627351822986117,0.0005692543618613038,0.0005856124991938013,12078,0.008461538461538461,0.009010534671310943,100,0,0.0012419274714356682,0.9576088756416625,M2-COST-LEDGER-v1,ORACLE_UPPER_BOUND,"ORACLE_UPPER_BOUND uses future information by construction: at each decision instant it takes max(0, net_long, net_short) from the realised future bid/ask. It bounds what any causal side choice at these instants could have earned; it is not a strategy, not achievable, and must never enter model training, a backtest or a promotion decision."
