trading_day,unit,unit_id,observations,price_usd_count,price_usd_mean,price_usd_median,price_usd_std,price_usd_p01,price_usd_p05,price_usd_p25,price_usd_p75,price_usd_p95,price_usd_p99,price_usd_min,price_usd_max,spread_usd_count,spread_usd_mean,spread_usd_median,spread_usd_std,spread_usd_p01,spread_usd_p05,spread_usd_p25,spread_usd_p75,spread_usd_p95,spread_usd_p99,spread_usd_min,spread_usd_max,spread_ticks_count,spread_ticks_mean,spread_ticks_median,spread_ticks_std,spread_ticks_p01,spread_ticks_p05,spread_ticks_p25,spread_ticks_p75,spread_ticks_p95,spread_ticks_p99,spread_ticks_min,spread_ticks_max,bid_size_shares_count,bid_size_shares_mean,bid_size_shares_median,bid_size_shares_std,bid_size_shares_p01,bid_size_shares_p05,bid_size_shares_p25,bid_size_shares_p75,bid_size_shares_p95,bid_size_shares_p99,bid_size_shares_min,bid_size_shares_max,ask_size_shares_count,ask_size_shares_mean,ask_size_shares_median,ask_size_shares_std,ask_size_shares_p01,ask_size_shares_p05,ask_size_shares_p25,ask_size_shares_p75,ask_size_shares_p95,ask_size_shares_p99,ask_size_shares_min,ask_size_shares_max,staleness_ms_count,staleness_ms_mean,staleness_ms_median,staleness_ms_std,staleness_ms_p01,staleness_ms_p05,staleness_ms_p25,staleness_ms_p75,staleness_ms_p95,staleness_ms_p99,staleness_ms_min,staleness_ms_max,events_prior_100ms_bucket_count,events_prior_100ms_bucket_mean,events_prior_100ms_bucket_median,events_prior_100ms_bucket_std,events_prior_100ms_bucket_p01,events_prior_100ms_bucket_p05,events_prior_100ms_bucket_p25,events_prior_100ms_bucket_p75,events_prior_100ms_bucket_p95,events_prior_100ms_bucket_p99,events_prior_100ms_bucket_min,events_prior_100ms_bucket_max,one_tick_spread_fraction
2019-07-30,SYMBOL,INTC,234000,234000,51.998211175213676,51.995,0.11642141628478996,51.745,51.815,51.925,52.085,52.205,52.255,51.565,52.315,234000,0.010168162393162395,0.01,0.001760543221021087,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.21,234000,1.0168162393162392,1.0,0.17605432210210867,1.0,1.0,1.0,1.0,1.0,2.0,1.0,21.0,234000,2003.7739401709403,1802.0,1545.449410672419,112.0,330.0,1015.0,2626.0,4152.0,6536.0,1.0,96911.0,234000,2431.344658119658,1986.0,3043.7316803807244,100.0,300.0,1049.0,2905.0,4926.0,25162.0,1.0,29762.0,234000,222.68634876734188,116.2377575,308.92757229009794,0.8745730400000001,6.4198502,43.416331,278.42583275000004,795.0028232999998,1506.2451643500006,0.000211,5352.656211,234000,3.4040897435897435,0.0,14.282177266248382,0.0,0.0,0.0,2.0,11.0,65.0,0.0,749.0,0.986059829059829
2019-07-30,SYMBOL,KHC,234000,234000,31.62993427350427,31.625,0.11539551190465724,31.375,31.435,31.555,31.735,31.795,31.845,31.315,31.855,234000,0.010794444444444445,0.01,0.004275817041126104,0.01,0.01,0.01,0.01,0.02,0.03,0.01,0.13,234000,1.0794444444444444,1.0,0.4275817041126104,1.0,1.0,1.0,1.0,2.0,3.0,1.0,13.0,234000,1110.8822222222223,905.0,918.0853840913293,83.0,174.0,500.0,1401.0,2700.0,4399.0,1.0,10469.0,234000,1302.2827222222222,1143.0,867.4232862410731,100.0,201.0,690.0,1755.0,2953.0,3926.0,1.0,17586.0,234000,726.495081422342,379.699278,974.8051816596111,2.7749803,21.25521235,135.37930875,923.71691575,2620.4368778999997,4627.325546330002,0.000217,14395.64087,234000,1.0813247863247863,0.0,5.651564464401596,0.0,0.0,0.0,0.0,5.0,15.0,0.0,330.0,0.9498547008547008
2019-07-30,SYMBOL,LRCX,234000,234000,211.0701613247863,211.305,1.017869459306545,208.49,209.415,210.2,211.895,212.415,212.635,207.55,212.72,234000,0.1079908547008547,0.09,0.06830772773462801,0.03,0.04,0.06,0.13,0.24,0.37,0.01,1.8,234000,10.79908547008547,9.0,6.830772773462801,3.0,4.0,6.0,13.0,24.0,37.0,1.0,180.0,234000,91.72823076923076,100.0,77.02107035925653,1.0,1.0,21.0,103.0,221.0,325.0,1.0,1498.0,234000,126.78975213675214,100.0,98.44730592125121,1.0,1.0,75.0,200.0,302.0,427.0,1.0,1191.0,234000,738.9702809838975,338.4726935,1119.0170093665024,2.8674579000000002,17.616471049999998,112.952257,891.55807225,2805.1809439999997,5482.258589820007,0.000526,17253.281786,234000,0.9616923076923077,0.0,3.763738807376741,0.0,0.0,0.0,0.0,5.0,16.0,0.0,324.0,0.000576923076923077
2019-07-30,SYMBOL,MAT,234000,234000,14.418078824786326,14.415,0.054303196767037966,14.29,14.32,14.385,14.445,14.515,14.525,14.245,14.535,234000,0.010880042735042736,0.01,0.005510325646627997,0.01,0.01,0.01,0.01,0.01,0.03,0.01,0.14,234000,1.0880042735042734,1.0,0.5510325646627996,1.0,1.0,1.0,1.0,1.0,3.0,1.0,14.0,234000,1917.2347179487178,1752.0,1402.874919140621,100.0,200.0,998.0,2583.5,4187.0,6000.0,1.0,27017.0,234000,1712.8191196581197,1300.0,1764.2098084405643,100.0,200.0,701.0,2188.0,3906.0,11678.120000000112,1.0,18935.0,234000,960.2676034915213,474.880412,1312.444097912627,4.593581960000002,28.08777905,174.51404675,1219.4992095,3517.6223537499995,6133.573044540004,0.000789,19470.28088,234000,0.9729529914529914,0.0,6.59774286374722,0.0,0.0,0.0,0.0,4.0,13.0,0.0,576.0,0.9505641025641025
2019-07-30,SYMBOL,MCHP,234000,234000,96.64166876068376,96.535,0.31082003838163186,96.09,96.23,96.4,96.89,97.205,97.32,95.95,97.36,234000,0.0343765811965812,0.03,0.030788928775477405,0.01,0.01,0.02,0.04,0.09,0.18,0.01,0.49,234000,3.4376581196581197,3.0,3.0788928775477404,1.0,1.0,2.0,4.0,9.0,18.0,1.0,49.0,234000,191.46943162393163,200.0,133.07204840349144,3.0,26.0,100.0,235.0,405.0,615.0,1.0,4200.0,234000,186.76322222222223,144.0,141.1942364157287,5.0,52.0,100.0,208.0,434.0,642.0,1.0,3523.0,234000,849.327394410077,374.328257,1322.6024226554982,3.5424053200000003,21.10746715,129.479742,1017.68248675,3231.2746626,6419.518307790004,0.000399,21003.597707,234000,0.9615170940170941,0.0,3.6209985714043436,0.0,0.0,0.0,0.0,5.0,16.0,0.0,177.0,0.130008547008547
2019-07-30,SYMBOL,MDLZ,234000,234000,54.98521059829061,54.995,0.08500819211676826,54.785,54.835,54.945,55.045,55.105,55.2,54.725,55.275,234000,0.011226752136752137,0.01,0.009082370219717053,0.01,0.01,0.01,0.01,0.01,0.05,0.01,0.57,234000,1.1226752136752136,1.0,0.9082370219717051,1.0,1.0,1.0,1.0,1.0,5.0,1.0,57.0,234000,979.1892521367521,842.0,799.0156642934659,96.0,178.0,500.0,1285.0,2103.0,3776.0,1.0,12461.0,234000,938.1066495726495,801.0,780.3549441313921,100.0,200.0,500.0,1200.0,1950.0,2888.0,1.0,27982.0,234000,505.4417392987436,271.405427,681.2662539663944,2.76756054,14.17468515,99.534582,631.3185845,1797.0653485499993,3311.653533340005,0.000187,9526.368046,234000,1.320051282051282,0.0,6.5846344305963465,0.0,0.0,0.0,1.0,5.0,21.0,0.0,273.0,0.9531965811965812
2019-07-30,SYMBOL,MRVL,234000,234000,26.884652521367524,26.875,0.07312771564612466,26.715,26.755,26.845,26.945,27.005,27.045,26.685,27.085,234000,0.010222564102564103,0.01,0.0021543173732153846,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.1,234000,1.0222564102564102,1.0,0.2154317373215384,1.0,1.0,1.0,1.0,1.0,2.0,1.0,10.0,234000,2331.697611111111,2169.0,1582.866209924294,171.0,500.0,1389.0,2910.0,4455.0,9741.0,5.0,20000.0,234000,2277.4189316239317,2000.0,1475.5359774662352,124.0,400.0,1300.0,2941.0,5195.0,7342.0,1.0,20204.0,234000,533.421975077124,284.2634925,721.5535551960555,2.6620518500000006,17.009487699999998,103.04226249999999,659.19349975,1933.7199300999982,3509.4397834000097,4.7e-05,10496.205731,234000,1.560059829059829,0.0,7.8356246829269915,0.0,0.0,0.0,0.0,7.0,22.0,0.0,384.0,0.9844487179487179
2019-07-30,SYMBOL,MSFT,234000,234000,140.65176012820513,140.615,0.242151699763742,140.085,140.28,140.48,140.865,141.065,141.14,139.83,141.215,234000,0.012378119658119658,0.01,0.005272672562950596,0.01,0.01,0.01,0.01,0.02,0.03,0.01,0.38,234000,1.2378119658119657,1.0,0.5272672562950597,1.0,1.0,1.0,1.0,2.0,3.0,1.0,38.0,234000,635.098735042735,500.0,817.034321779337,5.0,100.0,300.0,800.0,1510.0,2334.0,1.0,19900.0,234000,564.5797863247864,500.0,457.4557455040338,5.0,100.0,288.0,800.0,1231.0,1800.0,1.0,14188.0,234000,121.65722899622222,69.61524349999999,161.3471233947341,0.45185895000000004,3.3699539,26.20109875,154.82588900000002,408.82419509999994,788.9186321400007,0.000171,2780.701871,234000,5.056726495726496,1.0,13.942667927398082,0.0,0.0,0.0,4.0,20.0,67.0,0.0,1059.0,0.7840854700854701
2019-07-30,SYMBOL,MU,234000,234000,47.176966709401704,47.165,0.3068144908196396,46.585,46.745,46.895,47.455,47.635,47.655,46.2,47.675,234000,0.010306923076923076,0.01,0.0020733979332775336,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.21,234000,1.0306923076923078,1.0,0.20733979332775337,1.0,1.0,1.0,1.0,1.0,2.0,1.0,21.0,234000,1706.5516538461538,1466.0,1398.4283835816746,100.0,284.0,804.0,2300.0,3800.0,5920.0,1.0,49100.0,234000,2039.5735213675214,1700.0,1896.6875753487882,100.0,286.0,903.0,2553.0,5020.0,8072.0,1.0,39624.0,234000,165.49133802379063,90.238077,228.31105336350777,0.64579105,4.729806750000001,33.17931075,206.69836225,573.3349542499977,1099.829882770001,2.8e-05,3914.853548,234000,4.923346153846154,1.0,16.451570303317162,0.0,0.0,0.0,4.0,18.0,86.0,0.0,1196.0,0.9731239316239316
2019-07-30,SYMBOL,NFLX,234000,234000,325.51994224358975,325.28,1.2830006907972813,323.44,323.635,324.515,326.465,327.89,328.435,323.23,329.55,234000,0.0964150854700855,0.08,0.0579278795044171,0.02,0.04,0.06,0.11,0.19,0.31010000000009313,0.01,0.87,234000,9.641508547008547,8.0,5.79278795044171,2.0,4.0,6.0,11.0,19.0,31.010000000009313,1.0,87.0,234000,147.0751581196581,100.0,238.99469902268018,1.0,2.0,60.0,200.0,400.0,900.0,1.0,5589.0,234000,150.08686324786325,100.0,245.40136050171213,1.0,1.0,100.0,200.0,311.0,615.0,1.0,5001.0,234000,379.40185000429915,197.27176450000002,530.473086969239,1.5840036000000002,10.27907745,72.73783125,454.088646,1399.6210707,2521.5112140300007,0.000142,9312.715142,234000,1.4999615384615386,0.0,6.499975098351421,0.0,0.0,0.0,1.0,6.0,24.0,0.0,900.0,0.0015982905982905983
2019-07-30,SYMBOL,NVDA,234000,234000,174.54221284188034,174.845,0.9517492365747378,172.675,172.875,173.835,175.26,175.79,175.86,172.385,175.92,234000,0.04509534188034189,0.04,0.027092198305351485,0.01,0.02,0.03,0.05,0.1,0.15,0.01,0.68,234000,4.509534188034188,4.0,2.7092198305351483,1.0,2.0,3.0,5.0,10.0,15.0,1.0,68.0,234000,223.68739743589742,200.0,198.8348842519761,1.0,12.0,100.0,300.0,487.0,791.0,1.0,3887.0,234000,219.26125213675215,200.0,228.58825926869727,1.0,9.0,100.0,293.0,470.0,934.0,1.0,14486.0,234000,278.9966037893547,141.3953925,414.7104828372366,1.13885511,7.831884450000001,53.79774975,324.43260625,1053.8617180999986,2115.0707410600007,0.000267,5370.577476,234000,2.1912393162393164,0.0,7.722840384338776,0.0,0.0,0.0,2.0,10.0,32.0,0.0,987.0,0.028756410256410257
2019-07-30,SYMBOL,NWL,234000,234000,14.425301581196582,14.475,0.21192097561501333,14.085,14.135,14.175,14.615,14.725,14.765,14.055,14.785,234000,0.010674017094017094,0.01,0.005326567180904641,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.21,234000,1.0674017094017094,1.0,0.5326567180904641,1.0,1.0,1.0,1.0,1.0,2.0,1.0,21.0,234000,1542.1473376068377,1105.0,1597.1492759243538,100.0,200.0,615.0,1850.0,5142.0,7404.0,1.0,52820.0,234000,1413.0267735042735,1000.0,1758.845864930003,100.0,200.0,600.0,1600.0,3882.0,7455.0,1.0,22705.0,234000,741.2718350150172,370.3353525,1015.4946873020677,3.5324038000000004,22.436866650000002,136.13780225,928.5807609999999,2728.3993258499963,4806.800521270005,0.000216,15615.505051,234000,1.2779316239316239,0.0,7.402692175666994,0.0,0.0,0.0,0.0,5.0,20.0,0.0,490.0,0.9643034188034189
2019-07-30,SYMBOL,NXPI,234000,234000,104.64402008547009,104.82,0.9312870721152138,101.745,102.845,104.075,105.26,105.785,105.965,101.18,106.255,234000,0.04678307692307693,0.04,0.04229280402239183,0.01,0.01,0.02,0.05,0.12,0.21,0.01,0.65,234000,4.678307692307692,4.0,4.229280402239183,1.0,1.0,2.0,5.0,12.0,21.0,1.0,65.0,234000,263.57126068376067,200.0,210.32863900105534,5.0,39.0,100.0,333.0,638.0,1000.0,1.0,4460.0,234000,256.93041880341883,200.0,206.79864731946438,2.0,23.0,100.0,335.0,612.0,1000.0,1.0,4766.0,234000,1011.2357600928162,433.3286695,1477.7860625523056,4.0397289800000005,25.440291550000005,156.5885335,1272.6411585,3866.2464285499964,7146.658692550005,0.000599,17191.365448,234000,0.9281752136752137,0.0,4.116479693782278,0.0,0.0,0.0,0.0,5.0,19.0,0.0,227.0,0.08898717948717949
2019-07-30,SYMBOL,ON,234000,234000,22.055588162393168,22.085,0.14285195937992692,21.775,21.825,21.915,22.185,22.24,22.265,21.51,22.295,234000,0.010870769230769232,0.01,0.0062763330568555206,0.01,0.01,0.01,0.01,0.02,0.02,0.01,0.62,234000,1.087076923076923,1.0,0.6276333056855521,1.0,1.0,1.0,1.0,2.0,2.0,1.0,62.0,234000,1628.5226752136753,1347.0,1270.3115092673102,100.0,200.0,717.0,2200.0,3908.0,6189.110000000102,1.0,15692.0,234000,1572.1300897435897,1100.0,1607.96466719711,100.0,200.0,601.0,1900.0,4852.0,7418.0,1.0,17800.0,234000,541.486649996282,265.20744549999995,808.315606057844,2.111943900000001,13.4366701,94.359014,646.94093925,2000.7961159,3910.3107396300084,0.000232,12709.812783,234000,1.4517222222222221,0.0,6.886035672258949,0.0,0.0,0.0,1.0,7.0,19.0,0.0,623.0,0.9374615384615385
2019-07-30,SYMBOL,PAYX,234000,234000,86.4847283974359,86.55,0.21879526622900392,85.93,86.02,86.315,86.665,86.685,86.725,85.8,86.735,234000,0.015361752136752135,0.01,0.017934841627088673,0.01,0.01,0.01,0.02,0.04,0.06,0.01,0.75,234000,1.5361752136752136,1.0,1.793484162708867,1.0,1.0,1.0,2.0,4.0,6.0,1.0,75.0,234000,2743.1579615384617,400.0,6739.793901124977,25.0,100.0,200.0,804.0,19300.0,32083.0,1.0,38625.0,234000,448.8646324786325,319.0,432.2949677095465,22.0,100.0,200.0,583.0,1198.0,2016.0,1.0,20149.0,234000,725.4541669022137,348.85697500000003,1039.6429931776559,3.055062930000001,18.49923115,118.733384,900.590526,2712.1287622999994,4912.131776450006,0.000212,17101.618122,234000,1.06241452991453,0.0,4.427327258507087,0.0,0.0,0.0,0.0,5.0,18.0,0.0,238.0,0.7342008547008547
2019-07-30,SYMBOL,PEP,234000,234000,131.1416125,131.145,0.36792516023741967,130.415,130.5,130.92,131.41,131.795,131.95,130.235,132.075,234000,0.01826448717948718,0.01,0.018908760736905277,0.01,0.01,0.01,0.02,0.04,0.11,0.01,1.07,234000,1.8264487179487179,1.0,1.890876073690527,1.0,1.0,1.0,2.0,4.0,11.0,1.0,107.0,234000,265.614594017094,200.0,200.75879794939777,1.0,69.0,101.0,332.0,600.0,928.0,1.0,9812.0,234000,242.37872222222222,200.0,191.1291981324505,1.0,70.0,100.0,300.0,592.0,800.0,1.0,4603.0,234000,420.6411384619444,197.1584755,634.5262813687011,1.9108027600000002,11.177464950000001,71.27746499999999,479.24073050000004,1624.3980653999988,3063.477840870002,0.000495,9763.353687,234000,1.6601581196581197,0.0,5.087323627221126,0.0,0.0,0.0,1.0,8.0,26.0,0.0,190.0,0.5244871794871795
2019-07-30,SYMBOL,PTEN,234000,234000,11.110613568376069,11.015,0.29090188565250963,10.325,10.725,10.895,11.395,11.495,11.515,9.66,11.555,234000,0.010461666666666668,0.01,0.006589835988756544,0.01,0.01,0.01,0.01,0.01,0.02,0.01,1.0,234000,1.0461666666666667,1.0,0.6589835988756542,1.0,1.0,1.0,1.0,1.0,2.0,1.0,100.0,234000,1779.1626923076924,1300.0,2660.359150390147,100.0,200.0,703.0,2100.0,3900.0,12201.0,1.0,65295.0,234000,1941.0971410256411,1400.0,2360.7568984830127,100.0,287.0,800.0,2264.0,5033.449999999662,11072.0,1.0,48728.0,234000,574.8190744103932,297.98814749999997,818.667122082396,2.806027920000001,17.1633619,110.16807850000001,696.98794375,2080.11599025,3973.52498307,0.000358,14878.819591,234000,1.4932991452991453,0.0,7.763866494964723,0.0,0.0,0.0,0.0,6.0,24.0,0.0,514.0,0.9744059829059829
2019-07-30,SYMBOL,PYPL,234000,234000,111.7241467948718,111.765,0.348436736681196,109.92,111.315,111.6,111.925,112.105,112.185,108.79,112.295,234000,0.015922222222222223,0.01,0.01194118904808996,0.01,0.01,0.01,0.02,0.03,0.07,0.01,0.59,234000,1.5922222222222222,1.0,1.194118904808996,1.0,1.0,1.0,2.0,3.0,7.0,1.0,59.0,234000,285.4199188034188,200.0,289.724917750142,10.0,100.0,100.0,365.0,700.0,1289.0,1.0,9331.0,234000,271.13786324786327,200.0,357.12517526402536,1.0,35.0,100.0,307.0,651.0,1169.0,1.0,6030.0,234000,328.80391202167095,166.63581,480.95886630971006,1.2669219,9.2428978,62.03625225,388.47839775,1238.7907236999995,2349.40525287,0.00052,7581.916825,234000,2.1883589743589744,0.0,6.8146343058592285,0.0,0.0,0.0,2.0,9.0,35.0,0.0,327.0,0.6441794871794871
2019-07-30,SYMBOL,QCOM,234000,234000,74.82927606837607,74.835,0.11401029182680801,74.515,74.615,74.77,74.905,74.995,75.035,74.355,75.065,234000,0.011424102564102563,0.01,0.006247485337745767,0.01,0.01,0.01,0.01,0.02,0.04,0.01,0.3,234000,1.1424102564102565,1.0,0.6247485337745765,1.0,1.0,1.0,1.0,2.0,4.0,1.0,30.0,234000,675.181547008547,541.0,500.4991919909509,100.0,120.0,333.0,828.0,1700.0,2415.0,1.0,6218.0,234000,433.9954145299145,400.0,289.67850198383655,10.0,100.0,202.0,585.0,926.0,1310.0,1.0,4900.0,234000,395.986882912953,209.58857749999999,536.8517662522939,0.61098536,10.724666,78.5434015,484.31793875,1439.6766910499996,2593.8330296000004,1.2e-05,7180.529168,234000,2.3719358974358973,0.0,11.133557164020065,0.0,0.0,0.0,1.0,8.0,54.0,0.0,723.0,0.9137777777777778
2019-07-30,SYMBOL,ROKU,234000,234000,105.76826452991452,105.825,0.49584462295911996,104.26995,104.785,105.59,106.09,106.4,106.64,102.44,106.73,234000,0.06228914529914532,0.05,0.04431776092866992,0.01,0.02,0.04,0.07,0.13,0.25,0.01,0.75,234000,6.22891452991453,5.0,4.431776092866992,1.0,2.0,4.0,7.0,13.0,25.0,1.0,75.0,234000,138.9205641025641,100.0,270.16526481165465,1.0,3.0,24.0,200.0,400.0,633.0,1.0,20100.0,234000,151.10602136752138,100.0,575.3985878043371,1.0,3.0,30.0,130.0,336.0,1100.0,1.0,20101.0,234000,928.9112613477564,361.441016,1498.7906618794977,3.6576464000000004,19.561858950000005,125.9349715,1093.11082625,3722.0835618499973,7255.178109050001,9.3e-05,20015.336766,234000,1.1246752136752136,0.0,4.761171924467206,0.0,0.0,0.0,0.0,5.0,22.0,0.0,221.0,0.012923076923076923
2019-07-30,SYMBOL,ROST,234000,234000,106.15490138888889,106.205,0.21177699980285106,105.565,105.7,106.1,106.3,106.405,106.445,105.48,110.145,234000,0.038278846153846156,0.03,0.058189870889557016,0.01,0.01,0.02,0.04,0.11,0.17,0.01,7.93,234000,3.8278846153846153,3.0,5.818987088955701,1.0,1.0,2.0,4.0,11.0,17.0,1.0,793.0,234000,187.91363675213674,151.0,151.2393882840616,4.0,10.0,100.0,256.0,463.0,695.0,1.0,3300.0,234000,198.75502564102564,134.0,216.58604893283226,1.0,20.0,100.0,225.0,500.0,1299.0,1.0,3021.0,234000,1059.1446956279958,452.45155,1574.0743326864656,4.35199068,22.109981450000003,151.09911825,1306.9020742500002,4088.4203220499994,7782.831000970012,0.000229,18776.359148,234000,0.8774316239316239,0.0,3.6097627871452738,0.0,0.0,0.0,0.0,5.0,15.0,0.0,287.0,0.14417948717948717
2019-07-30,SYMBOL,SBUX,234000,234000,97.19819833333332,97.055,0.39227146464589513,96.585,96.635,96.925,97.615,97.895,98.0,96.525,98.28,234000,0.01255931623931624,0.01,0.007144039332370918,0.01,0.01,0.01,0.01,0.02,0.05,0.01,0.2,234000,1.2559316239316238,1.0,0.7144039332370916,1.0,1.0,1.0,1.0,2.0,5.0,1.0,20.0,234000,526.9548974358975,400.0,733.2664208215236,43.0,100.0,200.0,600.0,1295.0,2777.0,1.0,23358.0,234000,468.0991239316239,400.0,396.8380233423258,20.0,100.0,200.0,600.0,1109.0,1708.0,1.0,5885.0,234000,364.42456454781626,183.09509250000002,511.0031760712636,1.7597487100000002,10.750035850000002,68.40292074999999,438.99542175,1375.9935126,2501.964360440007,0.000105,6104.037337,234000,1.9182051282051282,0.0,7.687060817017173,0.0,0.0,0.0,2.0,7.0,34.0,0.0,334.0,0.8196581196581196
2019-07-30,SYMBOL,SSNC,234000,234000,49.61329051282051,49.985,0.9854330407361164,47.265,47.565,49.645,50.13,50.63,50.775,47.01,50.925,234000,0.03304504273504274,0.02,0.03611215845974949,0.01,0.01,0.01,0.04,0.09,0.16,0.01,0.95,234000,3.3045042735042736,2.0,3.6112158459749493,1.0,1.0,1.0,4.0,9.0,16.0,1.0,95.0,234000,425.97531196581195,200.0,691.3207641736766,10.0,100.0,100.0,447.0,1465.0,2838.0,1.0,10384.0,234000,403.03794017094015,300.0,481.0923410794777,5.0,100.0,150.0,500.0,1100.0,2501.0,1.0,29070.0,234000,727.138429779688,374.426315,1005.4876134298543,1.7463388300000007,18.54359825,130.10809175,911.14457675,2627.8996831999993,4925.608194470003,7.8e-05,13181.00805,234000,1.0266111111111111,0.0,4.658045603700511,0.0,0.0,0.0,0.0,4.0,22.0,0.0,259.0,0.3308846153846154
2019-07-30,SYMBOL,STLD,234000,234000,32.43231200854701,32.515,0.22033860771217248,32.005,32.03,32.295,32.575,32.765,32.825,31.965,32.865,234000,0.01436931623931624,0.01,0.014912328701439206,0.01,0.01,0.01,0.01,0.03,0.07,0.01,0.4,234000,1.4369316239316239,1.0,1.4912328701439206,1.0,1.0,1.0,1.0,3.0,7.0,1.0,40.0,234000,487.7145982905983,400.0,543.6642539624547,50.0,100.0,200.0,620.0,1101.0,1643.0,1.0,11636.0,234000,450.3884273504274,300.0,503.9907439954029,20.0,100.0,200.0,510.0,1258.0,2200.0,1.0,5803.0,234000,1007.4304336509358,462.163591,1369.1480704167168,5.502818990000001,29.6903333,173.14145025,1296.34065625,3793.460338499999,6465.859572930003,0.000216,14780.880616,234000,0.8853504273504273,0.0,4.225214318996997,0.0,0.0,0.0,0.0,5.0,14.0,0.0,256.0,0.8011752136752137
2019-07-30,SYMBOL,TER,234000,234000,57.209744893162394,57.255,0.3042996428305408,56.265,56.625,57.035,57.45,57.585,57.655,55.695,57.695,234000,0.019967820512820512,0.01,0.022628925003710186,0.01,0.01,0.01,0.02,0.05,0.13,0.01,0.56,234000,1.9967820512820513,1.0,2.2628925003710187,1.0,1.0,1.0,2.0,5.0,13.0,1.0,56.0,234000,280.5485128205128,215.0,192.26485481667962,36.0,100.0,143.0,400.0,600.0,873.0,1.0,8900.0,234000,277.73934615384616,201.0,402.2386113979092,10.0,100.0,110.0,321.0,600.0,1000.0,1.0,10663.0,234000,1024.3081918980984,442.1502245,1491.6635490939725,4.982000830000001,29.083012450000002,161.83971775,1274.3807172499999,3949.26882085,7382.104996380001,0.000203,19108.414798,234000,1.0975641025641025,0.0,5.061233687831601,0.0,0.0,0.0,0.0,5.0,22.0,0.0,275.0,0.5591282051282052
2019-07-30,SYMBOL,TMUS,234000,234000,81.68918038461538,81.795,0.30741399783601114,81.105,81.175,81.4,81.945,82.065,82.22,81.035,82.435,234000,0.015556153846153846,0.01,0.016444245681478068,0.01,0.01,0.01,0.02,0.03,0.07,0.01,1.47,234000,1.5556153846153846,1.0,1.644424568147807,1.0,1.0,1.0,2.0,3.0,7.0,1.0,147.0,234000,286.2709358974359,200.0,277.0714915961707,5.0,100.0,100.0,310.0,774.0,1522.0,1.0,5200.0,234000,329.7137478632479,205.0,416.54801131646826,5.0,45.0,105.0,383.0,950.0,2210.0,1.0,6600.0,234000,521.098620996423,249.6263285,767.9211152213544,2.0804158100000003,14.006312250000002,91.75834325,610.7283315,1987.0904861999993,3692.0877747100044,8.9e-05,10903.368813,234000,1.4642222222222223,0.0,5.953131011368581,0.0,0.0,0.0,1.0,6.0,26.0,0.0,351.0,0.6419230769230769
2019-07-30,SYMBOL,TSLA,234000,234000,239.97115294871796,239.705,2.0111628532027215,233.56995,236.095,239.17,241.785,242.585,242.99,232.24,243.345,234000,0.08813786324786325,0.08,0.04746283499967674,0.02,0.03950000000000728,0.06,0.11,0.17,0.26,0.01,0.98,234000,8.813786324786324,8.0,4.746283499967674,2.0,3.9500000000007276,6.0,11.0,17.0,26.0,1.0,98.0,234000,174.32321367521368,126.0,158.56752836832382,1.0,7.0,100.0,200.0,400.0,700.0,1.0,8424.0,234000,222.68394444444445,170.0,561.3552540264312,1.0,4.0,82.0,250.0,477.0,1159.0,1.0,11242.0,234000,313.1981638664872,173.4755675,418.8380719800995,1.63313089,9.929348300000004,66.52005399999999,383.61440825,1122.3710161999998,2067.8980537900015,3.8e-05,5881.740421,234000,1.8503846153846153,0.0,8.533184288717091,0.0,0.0,0.0,1.0,8.0,30.0,0.0,1057.0,0.0022307692307692306
2019-07-30,SYMBOL,TXN,234000,234000,128.20831188034185,128.14,0.35965502827295087,127.61,127.7,127.905,128.565,128.775,128.885,127.49,128.96,234000,0.02049777777777778,0.02,0.018296180722682704,0.01,0.01,0.01,0.02,0.05,0.09,0.01,0.45,234000,2.049777777777778,2.0,1.8296180722682704,1.0,1.0,1.0,2.0,5.0,9.0,1.0,45.0,234000,195.9650982905983,178.0,168.7253380041195,1.0,2.0,100.0,246.0,477.0,811.0,1.0,4563.0,234000,223.85273504273505,200.0,176.86051833008156,1.0,50.0,100.0,300.0,526.0,724.0,1.0,5117.0,234000,402.5951985340599,197.316543,593.7252916038096,1.67838481,10.756191500000002,72.67611124999999,467.76887,1515.1262931999997,2830.605706400001,0.000279,11394.909704,234000,1.7541282051282052,0.0,5.5335606349850535,0.0,0.0,0.0,1.0,8.0,29.0,0.0,270.0,0.4641794871794872
