imbalance_bin,spread_class,price_band,observations,realized_move_bps,required_move_bps_spread_only,mean_ratio_spread_only,required_move_bps_spread_plus_structural_floor,mean_ratio_spread_plus_structural_floor,required_move_bps_spread_plus_accessible_fixed,mean_ratio_spread_plus_accessible_fixed,required_move_bps_spread_plus_accessible_tiered,mean_ratio_spread_plus_accessible_tiered,prob_realized_exceeds_spread_only,prob_realized_exceeds_spread_plus_structural_floor,prob_realized_exceeds_spread_plus_accessible_fixed,prob_realized_exceeds_spread_plus_accessible_tiered,prob_ratio_spread_only_above_one,realized_move_bps_p05,realized_move_bps_p25,realized_move_bps_p50,realized_move_bps_p75,realized_move_bps_p95,required_move_bps_spread_only_p05,required_move_bps_spread_only_p25,required_move_bps_spread_only_p50,required_move_bps_spread_only_p75,required_move_bps_spread_only_p95,required_move_bps_spread_plus_structural_floor_p05,required_move_bps_spread_plus_structural_floor_p25,required_move_bps_spread_plus_structural_floor_p50,required_move_bps_spread_plus_structural_floor_p75,required_move_bps_spread_plus_structural_floor_p95,required_move_bps_spread_plus_accessible_fixed_p05,required_move_bps_spread_plus_accessible_fixed_p25,required_move_bps_spread_plus_accessible_fixed_p50,required_move_bps_spread_plus_accessible_fixed_p75,required_move_bps_spread_plus_accessible_fixed_p95,required_move_bps_spread_plus_accessible_tiered_p05,required_move_bps_spread_plus_accessible_tiered_p25,required_move_bps_spread_plus_accessible_tiered_p50,required_move_bps_spread_plus_accessible_tiered_p75,required_move_bps_spread_plus_accessible_tiered_p95,horizon_ms,delay_ms,quantile_levels_pct,cost_ledger_id,label,note
"[-1.0,-0.8)",ONE_TICK,5-25,2938,0.11119284150603025,6.855706416909448,0.01582709326072158,11.310394195128241,0.00957609317630185,20.572212561280054,0.005274462115289219,16.39316899548007,0.006610670831865757,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,4.501462975467027,4.558924093913836,6.932409012131716,8.768084173608067,10.15022864581681,7.496747081725469,7.589821494734629,11.434525516986085,14.408294699923857,16.647488179720586,13.506415699465226,13.678851134497512,20.802034532242672,26.311943822730875,30.460993888444015,10.83361335817752,10.969292538966275,16.57404008009288,20.909329787643152,24.173825037263285,100,0,5|25|50|75|95,M2-COST-LEDGER-v1,BREAKEVEN_HURDLE,"required_move_bps_spread_only is the full quoted spread at the decision instant (cross in, cross out); the fee terms are the ledger round trip in bps of entry notional; realized_move_bps is the side-signed mid move, so realized minus spread_only differs from cross_to_cross_bps by the measured spread-change term"
"[-1.0,-0.8)",ONE_TICK,25-50,6607,0.06706050927545139,2.7020178439448532,0.02557893143635538,4.582153734133223,0.015035379848259596,8.106814906699883,0.008525565328092325,6.584949928910664,0.01047239487076965,0.0018162554866051157,0.0010594823671863176,0.0,0.0003027092477675193,0.0018162554866051157,0.0,-0.0,0.0,-0.0,-0.0,2.0574015019030965,2.132423499306962,2.96868042155262,3.178639622566351,3.704389701796629,3.538092859927788,3.65960072259551,5.01405096787091,5.354119882153562,6.205684255334976,6.172627839351656,6.397725269407196,8.906922701837656,9.536929403316025,11.114541609910745,5.063027016306389,5.2401466812220825,7.214520089011051,7.7102413850183815,8.951582736253837,100,0,5|25|50|75|95,M2-COST-LEDGER-v1,BREAKEVEN_HURDLE,"required_move_bps_spread_only is the full quoted spread at the decision instant (cross in, cross out); the fee terms are the ledger round trip in bps of entry notional; realized_move_bps is the side-signed mid move, so realized minus spread_only differs from cross_to_cross_bps by the measured spread-change term"
"[-1.0,-0.8)",ONE_TICK,50-100,8932,0.039358643479498454,1.595802247694796,0.024462606359158083,2.7904831647403205,0.013966684530567043,4.787669615073404,0.008153764789392897,3.9732583445287704,0.009813369749133848,0.0017913121361397223,0.0005597850425436632,0.0,0.0004478280340349306,0.0017913121361397223,-0.0,-0.0,-0.0,0.0,0.0,1.0331112144222325,1.4139271827500883,1.649212501030758,1.816695431010991,1.9602077820248947,1.8791566736638896,2.4959170017546133,2.8769839013276406,3.148240489150526,3.380675533446184,3.0994403806584137,4.241981481392623,4.947909515709959,5.4504163612435494,5.8810076251929,2.644853543175203,3.5438779746052917,4.099345768390151,4.494748483336572,4.833563202530678,100,0,5|25|50|75|95,M2-COST-LEDGER-v1,BREAKEVEN_HURDLE,"required_move_bps_spread_only is the full quoted spread at the decision instant (cross in, cross out); the fee terms are the ledger round trip in bps of entry notional; realized_move_bps is the side-signed mid move, so realized minus spread_only differs from cross_to_cross_bps by the measured spread-change term"
"[-1.0,-0.8)",ONE_TICK,100-200,5687,0.02530958471006259,0.7944570183940292,0.03411288904519079,1.4926431962675342,0.01787821637815457,2.3834358008750787,0.011370681793833012,2.081453584924929,0.012873677887981907,0.007736943907156673,0.002989273782310533,0.0008791981712678037,0.001406717074028486,0.007736943907156673,0.0,-0.0,0.0,-0.0,-0.0,0.5068809083305877,0.7126821793821045,0.7804878048780488,0.8958566629339306,0.9741366713749939,1.0269015895957945,1.3602045227646147,1.4700188695049612,1.656864726005065,1.7836437342098699,1.5206684184684627,2.138097331545172,2.34152433313281,2.6876502483128952,2.9225049129726557,1.4025696755649755,1.888404936135009,2.048475004378517,2.3208299652095086,2.5056291214480577,100,0,5|25|50|75|95,M2-COST-LEDGER-v1,BREAKEVEN_HURDLE,"required_move_bps_spread_only is the full quoted spread at the decision instant (cross in, cross out); the fee terms are the ledger round trip in bps of entry notional; realized_move_bps is the side-signed mid move, so realized minus spread_only differs from cross_to_cross_bps by the measured spread-change term"
"[-1.0,-0.8)",ONE_TICK,200+,1002,0.06409096986976107,0.47633701086226843,0.13273453093812376,0.9774348326581026,0.06478306799393706,1.4290337721078992,0.04424413151838883,1.330465191808522,0.047569688247974494,0.013972055888223553,0.005988023952095809,0.005988023952095809,0.005988023952095809,0.013972055888223553,0.0,0.0,-0.0,-0.0,0.24082806363709094,0.4762018143289126,0.47875523638539796,0.48031893177069573,0.4807807879997115,0.4817071702112286,0.9772158626169263,0.9813512051698093,0.9838836563011727,0.9846316462140488,0.9861319498248902,1.4286281203434847,1.4362886303625129,1.4409798664937852,1.4423654795714218,1.4451447153723636,1.33014600214738,1.336173822108575,1.339865211611226,1.34095550793817,1.3431424031222552,100,0,5|25|50|75|95,M2-COST-LEDGER-v1,BREAKEVEN_HURDLE,"required_move_bps_spread_only is the full quoted spread at the decision instant (cross in, cross out); the fee terms are the ledger round trip in bps of entry notional; realized_move_bps is the side-signed mid move, so realized minus spread_only differs from cross_to_cross_bps by the measured spread-change term"
"[-1.0,-0.8)",WIDER_THAN_ONE_TICK,5-25,214,0.05924872991290282,31.373944835882135,0.004361370716510904,36.54401772467259,0.003155188310585101,47.40000743084731,0.0019350924527374324,42.482619453800304,0.0023594849387448724,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,9.153318077803204,13.927576601671309,29.39735423811857,35.24850193866761,48.899755501222494,12.195856539341666,18.450649772403015,35.682843933898745,39.829501938667605,55.1792849129872,18.31082723531236,27.864858831636464,49.02443961593997,49.37279572397834,68.50759863847739,15.589253975239103,23.615235138256676,42.955837064418866,45.06338611945857,62.44514765808524,100,0,5|25|50|75|95,M2-COST-LEDGER-v1,BREAKEVEN_HURDLE,"required_move_bps_spread_only is the full quoted spread at the decision instant (cross in, cross out); the fee terms are the ledger round trip in bps of entry notional; realized_move_bps is the side-signed mid move, so realized minus spread_only differs from cross_to_cross_bps by the measured spread-change term"
"[-1.0,-0.8)",WIDER_THAN_ONE_TICK,25-50,926,0.09467734678611016,9.30879033810932,0.015364089054693806,11.014261677741063,0.011768247389044514,14.149698617792104,0.008368282219063309,12.808103808952035,0.009520233721571375,0.0021598272138228943,0.0010799136069114472,0.0010799136069114472,0.0010799136069114472,0.0021598272138228943,0.0,0.0,-0.0,-0.0,1.0469013101603986,4.108463434675431,4.212302159870363,6.568144499178982,10.492078480747036,20.652622883106154,5.587321458098485,5.723337614219949,8.368310805972964,11.998729331051466,22.139375415667658,8.21777101634792,8.42549168158008,12.07703673291499,15.838323263158212,25.37744238128336,7.110062366255461,7.2845729101951795,10.673274582796093,14.018398041358466,24.052194506919992,100,0,5|25|50|75|95,M2-COST-LEDGER-v1,BREAKEVEN_HURDLE,"required_move_bps_spread_only is the full quoted spread at the decision instant (cross in, cross out); the fee terms are the ledger round trip in bps of entry notional; realized_move_bps is the side-signed mid move, so realized minus spread_only differs from cross_to_cross_bps by the measured spread-change term"
"[-1.0,-0.8)",WIDER_THAN_ONE_TICK,50-100,3653,0.01996720624525552,4.676511350709678,0.007884242092427145,5.700492461280017,0.005750554024379896,7.317289754488013,0.004045673316337427,6.679056665805714,0.004576498090453157,0.0008212428141253764,0.0005474952094169176,0.0002737476047084588,0.0002737476047084588,0.0008212428141253764,-0.0,0.0,0.0,0.0,0.0,2.063344681729083,2.3113371085172774,3.392322044439419,4.584001833600733,11.421570627288048,2.90853164004522,3.2333565259930057,4.298955385312524,5.54169315974584,12.271180270189728,4.126902254985376,4.6229413618691035,5.774088806694426,7.896555204762096,14.489473294947176,3.673201470833499,4.089942286510805,5.2020164892203695,6.85463939874675,13.536962695200845,100,0,5|25|50|75|95,M2-COST-LEDGER-v1,BREAKEVEN_HURDLE,"required_move_bps_spread_only is the full quoted spread at the decision instant (cross in, cross out); the fee terms are the ledger round trip in bps of entry notional; realized_move_bps is the side-signed mid move, so realized minus spread_only differs from cross_to_cross_bps by the measured spread-change term"
"[-1.0,-0.8)",WIDER_THAN_ONE_TICK,100-200,18955,0.011105758691959917,4.396399709607806,0.005352355347717565,5.113000672006036,0.003942837351015888,6.04482896674495,0.0029681681787787897,5.723840969101519,0.0032379687775287587,0.0013716697441308362,0.0008968609865470852,0.0002637826431020839,0.00031653917172250065,0.0013716697441308362,-0.0,-0.0,0.0,-0.0,0.0,1.1412268188302426,1.880936706479827,2.8367453075504705,4.871632484045404,12.248551373251049,1.7007419980130773,2.668222233885299,3.625382927229746,5.631112785684033,12.775500061323807,2.2825187613091287,3.4951286710952445,4.718806353447262,6.6282947779106305,13.38797868199055,2.1236579989261113,3.2701746564301626,4.325607794954614,6.231614833636426,13.154104403597115,100,0,5|25|50|75|95,M2-COST-LEDGER-v1,BREAKEVEN_HURDLE,"required_move_bps_spread_only is the full quoted spread at the decision instant (cross in, cross out); the fee terms are the ledger round trip in bps of entry notional; realized_move_bps is the side-signed mid move, so realized minus spread_only differs from cross_to_cross_bps by the measured spread-change term"
"[-1.0,-0.8)",WIDER_THAN_ONE_TICK,200+,30811,0.007968708083150951,3.6142405382555367,0.0036330343632118307,3.9714064793840103,0.0028957853467480124,4.102266175474179,0.0026403019528077987,4.152248771486114,0.0026170206227684443,0.0010710460549803642,0.0006166628801402097,0.00048683911590016553,0.00032455941060011037,0.0010710460549803642,-0.0,-0.0,0.0,-0.0,-0.0,1.0496098075540419,1.892326615573848,2.7556222348096324,3.89417577335897,9.426794821312143,1.4639378365138183,2.2419411222144054,3.0459662797001235,4.248844059586203,9.837358939966041,1.5282295476751182,2.307277580461812,3.1801804332849617,4.289459764674657,10.266642483432154,1.6435520572493478,2.3835583619399046,3.239543377815429,4.383516530810288,10.168250101809818,100,0,5|25|50|75|95,M2-COST-LEDGER-v1,BREAKEVEN_HURDLE,"required_move_bps_spread_only is the full quoted spread at the decision instant (cross in, cross out); the fee terms are the ledger round trip in bps of entry notional; realized_move_bps is the side-signed mid move, so realized minus spread_only differs from cross_to_cross_bps by the measured spread-change term"
