trading_day,unit,symbol,horizon_ms,bin_index,bin,observations,mean_bps,prob_positive,cells_with_data,note
2019-07-30,SYMBOL,MDLZ,100,0,"[-1.0,-0.8)",4358,-0.0471520204919366,0.0025240936209270305,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,MRVL,100,0,"[-1.0,-0.8)",4732,-0.094294170530187,0.0019019442096365174,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,MSFT,100,0,"[-1.0,-0.8)",9192,-0.039575466138835155,0.006527415143603133,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,MU,100,0,"[-1.0,-0.8)",9189,-0.08151975253004805,0.004135379257808249,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,NFLX,100,0,"[-1.0,-0.8)",37523,-0.012176710656068379,0.020494096953868293,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,NVDA,100,0,"[-1.0,-0.8)",15063,-0.016557498877008765,0.030007302662152294,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,NWL,100,0,"[-1.0,-0.8)",3692,-0.1033352145911038,0.0008125677139761647,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,NXPI,100,0,"[-1.0,-0.8)",9230,-0.021796961056062485,0.011917659804983749,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,ON,100,0,"[-1.0,-0.8)",9883,-0.059398714690076716,0.0009106546595163412,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,PAYX,100,0,"[-1.0,-0.8)",5012,-0.024826301150291517,0.0051875498802873106,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,PEP,100,0,"[-1.0,-0.8)",7969,-0.015123768262812896,0.008156606851549755,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,PTEN,100,0,"[-1.0,-0.8)",7261,-0.05027206606353352,0.0015149428453381077,12,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,PYPL,100,0,"[-1.0,-0.8)",6139,-0.03484629111834469,0.02280501710376283,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,QCOM,100,0,"[-1.0,-0.8)",1629,-0.06239424935874213,0.0055248618784530384,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,ROKU,100,0,"[-1.0,-0.8)",43218,-0.01325471184672296,0.013859965755009487,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,ROST,100,0,"[-1.0,-0.8)",24086,-0.008758913547129743,0.010005812505189737,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,SBUX,100,0,"[-1.0,-0.8)",3729,-0.019324545311716807,0.008581389112362564,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,SSNC,100,0,"[-1.0,-0.8)",7171,-0.03380767415713905,0.023148793752614697,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,STLD,100,0,"[-1.0,-0.8)",3895,-0.04224406020173059,0.0028241335044929395,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,TER,100,0,"[-1.0,-0.8)",3338,-0.04211972885106123,0.004793289394847214,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,TMUS,100,0,"[-1.0,-0.8)",6458,-0.015092039789419568,0.004800247754722825,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,TSLA,100,0,"[-1.0,-0.8)",18930,-0.015663254948217784,0.025937665081880612,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,TXN,100,0,"[-1.0,-0.8)",18443,-0.013088238765753473,0.012037087241771946,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,WBA,100,0,"[-1.0,-0.8)",7773,-0.021536755926833257,0.003216261417728033,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,WDC,100,0,"[-1.0,-0.8)",6236,-0.0408853374760911,0.0040089801154586276,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,XEL,100,0,"[-1.0,-0.8)",7342,-0.038566378798935534,0.00040860800871697086,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,XLNX,100,0,"[-1.0,-0.8)",22455,-0.007353381785696637,0.00953017145401915,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,ZION,100,0,"[-1.0,-0.8)",7357,-0.036847591108483145,0.003398124235422047,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,AABA,100,1,"[-0.8,-0.6)",16702,-0.01375602403239224,0.0038917494910789127,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,AAL,100,1,"[-0.8,-0.6)",13555,-0.03639434568559231,0.0016967908520841017,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,AAPL,100,1,"[-0.8,-0.6)",20952,-0.015447924594932178,0.043480336006109205,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,ADBE,100,1,"[-0.8,-0.6)",10622,-0.004459453760354314,0.013933345885897194,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,ADI,100,1,"[-0.8,-0.6)",8136,-0.01423644153959866,0.015732546705998034,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,ALXN,100,1,"[-0.8,-0.6)",7872,-0.005058399121451184,0.016514227642276422,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,AMAT,100,1,"[-0.8,-0.6)",9675,-0.038928422693750346,0.00454780361757106,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,AMD,100,1,"[-0.8,-0.6)",21523,-0.044692688829497944,0.002416020071551364,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,AMTD,100,1,"[-0.8,-0.6)",19253,-0.017694722486645664,0.0013504388926401081,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,AMZN,100,1,"[-0.8,-0.6)",11447,-0.006277029755084892,0.02987682362190967,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,ATVI,100,1,"[-0.8,-0.6)",18919,-0.026908410320738683,0.004387124055182621,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,BYND,100,1,"[-0.8,-0.6)",15082,-0.036644743466713973,0.04084338947089246,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,CMCSA,100,1,"[-0.8,-0.6)",16409,-0.01843511620186257,0.0004875373270766043,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,CRZO,100,1,"[-0.8,-0.6)",6182,-0.21871694597523794,0.0006470397929472663,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,CSCO,100,1,"[-0.8,-0.6)",12491,-0.028240384704146103,0.0020814986790489154,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,CSX,100,1,"[-0.8,-0.6)",15072,-0.020885457057355568,0.003848195329087049,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,CTSH,100,1,"[-0.8,-0.6)",11456,-0.017975314848083356,0.0026187150837988825,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,DISCA,100,1,"[-0.8,-0.6)",14506,-0.030948923445398784,0.0006893699158968703,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,DLTR,100,1,"[-0.8,-0.6)",11145,-0.011828304855959359,0.006370569762225213,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,EA,100,1,"[-0.8,-0.6)",9411,-0.014654087160234306,0.013494846456274572,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,EBAY,100,1,"[-0.8,-0.6)",6999,-0.0350650769503632,0.0008572653236176596,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,ETFC,100,1,"[-0.8,-0.6)",17310,-0.028971642272999906,0.0019064124783362219,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,FB,100,1,"[-0.8,-0.6)",15289,-0.003387487500338754,0.04689646150827392,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,FISV,100,1,"[-0.8,-0.6)",17387,-0.017383889939914313,0.013285788232587565,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,FITB,100,1,"[-0.8,-0.6)",9876,-0.03385524865150838,0.0009113001215066828,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,GILD,100,1,"[-0.8,-0.6)",24784,-0.016821925520531356,0.003994512588766946,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,GOOG,100,1,"[-0.8,-0.6)",9890,0.0008881589422271755,0.038624873609706775,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,GOOGL,100,1,"[-0.8,-0.6)",11324,-0.003330630566089219,0.026492405510420345,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,INTC,100,1,"[-0.8,-0.6)",19046,-0.025444870340364713,0.0009975847947075501,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,KHC,100,1,"[-0.8,-0.6)",20602,-0.02272429036672874,0.0011163964663624892,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,LRCX,100,1,"[-0.8,-0.6)",13252,-0.005518190261373483,0.011847268336854814,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,MAT,100,1,"[-0.8,-0.6)",15133,-0.027504433345977436,0.0011894535121918985,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,MCHP,100,1,"[-0.8,-0.6)",8225,-0.009497349791251417,0.00911854103343465,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,MDLZ,100,1,"[-0.8,-0.6)",11408,-0.03570196204942874,0.0011395511921458625,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,MRVL,100,1,"[-0.8,-0.6)",15729,-0.028269953187797837,0.0012079598194417954,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,MSFT,100,1,"[-0.8,-0.6)",18949,-0.02911094595426066,0.007071613277745527,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,MU,100,1,"[-0.8,-0.6)",22608,-0.03840673289354693,0.0044674451521585275,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,NFLX,100,1,"[-0.8,-0.6)",10226,-0.008006139253476537,0.025327596323097987,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,NVDA,100,1,"[-0.8,-0.6)",9051,-0.016995439640317432,0.02474864655839134,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,NWL,100,1,"[-0.8,-0.6)",13713,-0.06939628076772413,0.0016043170713921097,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,NXPI,100,1,"[-0.8,-0.6)",11305,-0.010407386001154997,0.010968597965501991,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,ON,100,1,"[-0.8,-0.6)",18651,-0.036687199215896395,0.0019301914106482226,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,PAYX,100,1,"[-0.8,-0.6)",12251,-0.019170674618171502,0.0035099175577503875,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,PEP,100,1,"[-0.8,-0.6)",9778,-0.018336635111153163,0.006340764982614031,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,PTEN,100,1,"[-0.8,-0.6)",13706,-0.0763057525116528,0.0020429009193054137,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,PYPL,100,1,"[-0.8,-0.6)",11242,-0.019912074008693773,0.01734566803059954,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,QCOM,100,1,"[-0.8,-0.6)",6750,-0.036825405685989944,0.004,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,ROKU,100,1,"[-0.8,-0.6)",10929,0.00026320527616255303,0.017384939152712966,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,ROST,100,1,"[-0.8,-0.6)",11849,-0.004768110992174247,0.009030297915435902,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,SBUX,100,1,"[-0.8,-0.6)",13723,-0.01783687615111402,0.0037163885447788385,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,SSNC,100,1,"[-0.8,-0.6)",17858,-0.03814814834768821,0.017919139881285698,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,STLD,100,1,"[-0.8,-0.6)",11100,-0.02144821606240831,0.0024324324324324323,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,TER,100,1,"[-0.8,-0.6)",9383,-0.025412369419818722,0.006074816156879463,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,TMUS,100,1,"[-0.8,-0.6)",11914,-0.015786082618124878,0.005623636058418667,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,TSLA,100,1,"[-0.8,-0.6)",10771,-0.018963049709514682,0.028131092749048372,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,TXN,100,1,"[-0.8,-0.6)",10346,-0.015495693498692014,0.010728784071138604,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,WBA,100,1,"[-0.8,-0.6)",16928,-0.017962147927154667,0.0023629489603024575,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,WDC,100,1,"[-0.8,-0.6)",10983,-0.023494310769988768,0.004461440407903123,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,XEL,100,1,"[-0.8,-0.6)",21023,-0.02943555698211961,0.0017599771678637683,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,XLNX,100,1,"[-0.8,-0.6)",12034,-0.008035517333749324,0.013960445404686722,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,ZION,100,1,"[-0.8,-0.6)",18830,-0.03022016257728216,0.00281465746149761,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,AABA,100,2,"[-0.6,-0.4)",26035,-0.007030834564669063,0.0032648357979642786,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,AAL,100,2,"[-0.6,-0.4)",22357,-0.020457577027142855,0.0027731806593013376,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,AAPL,100,2,"[-0.6,-0.4)",26074,-0.009650046477757085,0.0457927437293856,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,ADBE,100,2,"[-0.6,-0.4)",12944,-0.004471745759902617,0.014987639060568603,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,ADI,100,2,"[-0.6,-0.4)",15744,-0.013738935131852219,0.014418191056910569,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,ALXN,100,2,"[-0.6,-0.4)",16914,-0.013307028980321095,0.009873477592526901,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,AMAT,100,2,"[-0.6,-0.4)",20382,-0.023277049536747595,0.00451378667451673,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,AMD,100,2,"[-0.6,-0.4)",27680,-0.02461228438712269,0.0025289017341040463,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,AMTD,100,2,"[-0.6,-0.4)",27553,-0.011049562451004684,0.002613145573984684,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,AMZN,100,2,"[-0.6,-0.4)",12985,-0.002153493063922428,0.029341547939930688,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,ATVI,100,2,"[-0.6,-0.4)",27420,-0.01890493962209995,0.005324580598103574,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,BYND,100,2,"[-0.6,-0.4)",18797,-0.04511049416078915,0.037133585146565944,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,CMCSA,100,2,"[-0.6,-0.4)",27769,-0.012812481996645534,0.0007202275919190464,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,CRZO,100,2,"[-0.6,-0.4)",18177,-0.05725510993819429,0.001100291577267976,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,CSCO,100,2,"[-0.6,-0.4)",20095,-0.016894732132038688,0.0012938541925852202,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,CSX,100,2,"[-0.6,-0.4)",31045,-0.012413522092822593,0.004509582863585118,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,CTSH,100,2,"[-0.6,-0.4)",23696,-0.014656579432597763,0.003798109385550304,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,DISCA,100,2,"[-0.6,-0.4)",26191,-0.012678095016422688,0.0019090527280363483,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,DLTR,100,2,"[-0.6,-0.4)",18259,-0.006767182340953089,0.008598499370173613,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,EA,100,2,"[-0.6,-0.4)",19180,-0.01330914252493006,0.012877997914494265,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,EBAY,100,2,"[-0.6,-0.4)",14955,-0.021106035834528938,0.0010030090270812437,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,ETFC,100,2,"[-0.6,-0.4)",31342,-0.017675845459161586,0.0029034522366154043,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,FB,100,2,"[-0.6,-0.4)",12027,-0.014353624043484881,0.03808098445165045,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,FISV,100,2,"[-0.6,-0.4)",33543,-0.011281369734161552,0.013803178010315118,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,FITB,100,2,"[-0.6,-0.4)",15003,-0.022054445765014172,0.0012664133839898686,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,GILD,100,2,"[-0.6,-0.4)",31255,-0.01142857342486457,0.006558950567909135,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,GOOG,100,2,"[-0.6,-0.4)",8797,0.0005178849657577616,0.03421621007161532,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,GOOGL,100,2,"[-0.6,-0.4)",14254,-0.0017184558142485182,0.025115756980496704,13,recomputed from symbol x 30-minute cell means and counts
2019-07-30,SYMBOL,INTC,100,2,"[-0.6,-0.4)",28399,-0.01571496721598341,0.0017254128666502342,13,recomputed from symbol x 30-minute cell means and counts
