imbalance_bin,spread_class,price_band,observations,mean_price_usd,mean_spread_bps,mean_half_spread_entry_bps,mean_half_spread_future_bps,mean_future_mid_move_bps,mean_signal_signed_mid_move_bps,mean_markout_bps,mean_cross_to_cross_bps,mean_spread_change_term_bps,fee_structural_floor_bps,net_structural_floor_bps,fee_accessible_fixed_bps,net_accessible_fixed_bps,fee_accessible_tiered_bps,net_accessible_tiered_bps,prob_cross_to_cross_positive,prob_net_structural_floor_positive,prob_net_accessible_fixed_positive,prob_net_accessible_tiered_positive,horizon_ms,delay_ms,share_of_signal_defined_observations,block_bootstrap_se_net_structural_floor_bps,block_bootstrap_ci_low_net_structural_floor_bps,block_bootstrap_ci_high_net_structural_floor_bps,block_cells,cost_ledger_id,representative_order_shares,label,note
"[-1.0,-0.8)",ONE_TICK,5-25,2938,15.910262083049696,6.855706416909448,3.427853208454724,3.447079002589054,-0.11119284150603025,0.11119284150603025,-3.3166603669486934,-6.763739369537747,-0.01922579413433029,4.454687778218796,-11.218427147756541,13.716506144370609,-20.480245513908354,9.537462578570626,-16.30120194810837,0.0,0.0,0.0,0.0,100,0,0.0021918323285570088,0.5096620544181636,-12.283246292653995,-10.249166919784033,64,M2-COST-LEDGER-v1,100,AGGRESSIVE_CROSS_TO_CROSS_STATE_CONDITIONED,"assumes sufficient displayed size, immediate aggressive fill, no additional slippage, no impact and no queue effect; costs are M2-COST-LEDGER-v1 round trips at the declared 100-share representative size, and are 2026 rate cards applied to a 2019 tape for arithmetic validation, not a reconstruction of 2019 economics"
"[-1.0,-0.8)",ONE_TICK,25-50,6607,38.622716058725594,2.7020178439448532,1.3510089219724266,1.3624260104391561,-0.06706050927545139,0.06706050927545139,-1.2839484126969747,-2.646374423136131,-0.011417088466729735,1.8801358901883702,-4.5265103133245015,5.404797062755029,-8.05117148589116,3.8829320849658115,-6.529306508101943,0.0009081277433025579,0.0006054184955350386,0.0,0.0,100,0,0.004929011638793791,0.08785176298244246,-4.696288468816517,-4.353315825140313,175,M2-COST-LEDGER-v1,100,AGGRESSIVE_CROSS_TO_CROSS_STATE_CONDITIONED,"assumes sufficient displayed size, immediate aggressive fill, no additional slippage, no impact and no queue effect; costs are M2-COST-LEDGER-v1 round trips at the declared 100-share representative size, and are 2026 rate cards applied to a 2019 tape for arithmetic validation, not a reconstruction of 2019 economics"
"[-1.0,-0.8)",ONE_TICK,50-100,8932,65.00825906851769,1.595802247694796,0.797901123847398,0.8108190624778322,-0.039358643479498454,0.039358643479498454,-0.7585424803678995,-1.569361542845732,-0.012917938630434162,1.194680917045524,-2.7640424598912556,3.191867367378608,-4.76122891022434,2.3774560968339737,-3.946817639679706,0.0008956560680698612,0.0003358710255261979,0.0,0.00011195700850873264,100,0,0.006663528372590607,0.03697127130694426,-2.835004201143541,-2.6943266175840033,252,M2-COST-LEDGER-v1,100,AGGRESSIVE_CROSS_TO_CROSS_STATE_CONDITIONED,"assumes sufficient displayed size, immediate aggressive fill, no additional slippage, no impact and no queue effect; costs are M2-COST-LEDGER-v1 round trips at the declared 100-share representative size, and are 2026 rate cards applied to a 2019 tape for arithmetic validation, not a reconstruction of 2019 economics"
"[-1.0,-0.8)",ONE_TICK,100-200,5687,129.802387023035,0.7944570183940292,0.3972285091970146,0.4143813641557524,-0.02530958471006259,0.02530958471006259,-0.371918924486952,-0.7863002886427044,-0.01715285495873777,0.6981861778735049,-1.4844864665162096,1.588978782481049,-2.3752790711237535,1.2869965665309002,-2.0732968551736044,0.00474767012484614,0.002110075611042729,0.00017583963425356076,0.000703358537014243,100,0,0.004242665232302148,0.01977326835977304,-1.5234130969885058,-1.4453575850451985,156,M2-COST-LEDGER-v1,100,AGGRESSIVE_CROSS_TO_CROSS_STATE_CONDITIONED,"assumes sufficient displayed size, immediate aggressive fill, no additional slippage, no impact and no queue effect; costs are M2-COST-LEDGER-v1 round trips at the declared 100-share representative size, and are 2026 rate cards applied to a 2019 tape for arithmetic validation, not a reconstruction of 2019 economics"
"[-1.0,-0.8)",ONE_TICK,200+,1002,210.60198602794412,0.47633701086226843,0.23816850543113421,0.285876992696727,-0.06409096986976107,0.06409096986976107,-0.17407753556137315,-0.4599545282581001,-0.04770848726559278,0.5010978217958342,-0.9610523500539343,0.9526967612456307,-1.4126512895037309,0.8541281809462539,-1.314082709204354,0.010978043912175649,0.0029940119760479044,0.001996007984031936,0.0029940119760479044,100,0,0.0007475207601137246,0.0402091758239347,-1.0320765720458753,-0.8652921838793647,30,M2-COST-LEDGER-v1,100,AGGRESSIVE_CROSS_TO_CROSS_STATE_CONDITIONED,"assumes sufficient displayed size, immediate aggressive fill, no additional slippage, no impact and no queue effect; costs are M2-COST-LEDGER-v1 round trips at the declared 100-share representative size, and are 2026 rate cards applied to a 2019 tape for arithmetic validation, not a reconstruction of 2019 economics"
"[-1.0,-0.8)",WIDER_THAN_ONE_TICK,5-25,214,13.524836448598132,31.373944835882135,15.686972417941067,15.681075560254946,-0.05924872991290282,0.05924872991290282,-15.627723688028167,-31.30879924828311,0.005896857686121571,5.170072888790462,-36.47887213707357,16.026062594965172,-47.334861843248284,11.10867461791816,-42.41747386620128,0.0,0.0,0.0,0.0,100,0,0.0001596501423795779,8.67570960581608,-50.32013412564023,-19.817755260675703,5,M2-COST-LEDGER-v1,100,AGGRESSIVE_CROSS_TO_CROSS_STATE_CONDITIONED,"assumes sufficient displayed size, immediate aggressive fill, no additional slippage, no impact and no queue effect; costs are M2-COST-LEDGER-v1 round trips at the declared 100-share representative size, and are 2026 rate cards applied to a 2019 tape for arithmetic validation, not a reconstruction of 2019 economics"
"[-1.0,-0.8)",WIDER_THAN_ONE_TICK,25-50,926,43.08046436285097,9.30879033810932,4.65439516905466,4.576613706946402,-0.09467734678611016,0.09467734678611016,-4.55971782226855,-9.136331529214953,0.07778146210825752,1.705471339631742,-10.841802868846695,4.840908279682783,-13.977239808897735,3.4993134708427154,-12.635645000057668,0.0010799136069114472,0.0010799136069114472,0.0,0.0,100,0,0.0006908225787078932,1.4121421497738442,-13.603318547164443,-8.208706842784174,49,M2-COST-LEDGER-v1,100,AGGRESSIVE_CROSS_TO_CROSS_STATE_CONDITIONED,"assumes sufficient displayed size, immediate aggressive fill, no additional slippage, no impact and no queue effect; costs are M2-COST-LEDGER-v1 round trips at the declared 100-share representative size, and are 2026 rate cards applied to a 2019 tape for arithmetic validation, not a reconstruction of 2019 economics"
"[-1.0,-0.8)",WIDER_THAN_ONE_TICK,50-100,3653,79.63197372022994,4.676511350709678,2.338255675354839,2.3273676397993626,-0.01996720624525552,0.01996720624525552,-2.318288469109584,-4.6456561089089465,0.010888035555475998,1.0239811105703396,-5.669637219479286,2.6407784037783366,-7.286434512687283,2.0025453150960364,-6.6482014240049825,0.0016424856282507528,0.0008212428141253764,0.0002737476047084588,0.0002737476047084588,100,0,0.002725242850993449,0.4289664443134744,-6.54881271746338,-4.890893720397899,136,M2-COST-LEDGER-v1,100,AGGRESSIVE_CROSS_TO_CROSS_STATE_CONDITIONED,"assumes sufficient displayed size, immediate aggressive fill, no additional slippage, no impact and no queue effect; costs are M2-COST-LEDGER-v1 round trips at the declared 100-share representative size, and are 2026 rate cards applied to a 2019 tape for arithmetic validation, not a reconstruction of 2019 economics"
"[-1.0,-0.8)",WIDER_THAN_ONE_TICK,100-200,18955,127.56537668161434,4.396399709607806,2.198199854803903,2.198708605896394,-0.011105758691959917,0.011105758691959917,-2.187094096111943,-4.385802702008338,-0.0005087510924909224,0.7166009623982302,-5.102403664406567,1.6484292571371433,-6.0342319591454805,1.327441259493713,-5.71324396150205,0.0012661566868900026,0.0010023740437879187,0.0002110261144816671,0.00036929570034291746,100,0,0.014140974059835979,0.3706815484674185,-5.835844756235844,-4.394618475042908,181,M2-COST-LEDGER-v1,100,AGGRESSIVE_CROSS_TO_CROSS_STATE_CONDITIONED,"assumes sufficient displayed size, immediate aggressive fill, no additional slippage, no impact and no queue effect; costs are M2-COST-LEDGER-v1 round trips at the declared 100-share representative size, and are 2026 rate cards applied to a 2019 tape for arithmetic validation, not a reconstruction of 2019 economics"
"[-1.0,-0.8)",WIDER_THAN_ONE_TICK,200+,30811,843.7854261465061,3.6142405382555367,1.8071202691277684,1.804758520494907,-0.007968708083150951,0.007968708083150951,-1.7991515610446172,-3.6039100815395244,0.002361748632860987,0.3571659411284746,-3.9610760226679984,0.48802563721864267,-4.091935718758167,0.5380082332305777,-4.141918314770102,0.0007140307033202428,0.00019473564636006622,0.00022719158742007725,0.00016227970530005519,100,0,0.022985890359145677,0.2688399532646396,-4.533829156443729,-3.499573962213329,113,M2-COST-LEDGER-v1,100,AGGRESSIVE_CROSS_TO_CROSS_STATE_CONDITIONED,"assumes sufficient displayed size, immediate aggressive fill, no additional slippage, no impact and no queue effect; costs are M2-COST-LEDGER-v1 round trips at the declared 100-share representative size, and are 2026 rate cards applied to a 2019 tape for arithmetic validation, not a reconstruction of 2019 economics"
