imbalance_bin,spread_class,price_band,observations,mean_signal_signed_mid_move_bps,net_structural_floor_bps,qimb_bound_structural_floor_bps,abstention_gain_structural_floor_bps,net_accessible_fixed_bps,qimb_bound_accessible_fixed_bps,abstention_gain_accessible_fixed_bps,net_accessible_tiered_bps,qimb_bound_accessible_tiered_bps,abstention_gain_accessible_tiered_bps,prob_net_structural_floor_positive,prob_qimb_bound_structural_floor_positive,prob_net_accessible_fixed_positive,prob_qimb_bound_accessible_fixed_positive,prob_net_accessible_tiered_positive,prob_qimb_bound_accessible_tiered_positive,horizon_ms,delay_ms,side_dictated_by,cost_ledger_id,label,note
"[0.8,1.0]",WIDER_THAN_ONE_TICK,5-25,286,0.10520529674779791,-30.93541947380212,0.0,30.93541947380212,-40.894888018145295,0.0,40.894888018145295,-36.39272604145625,0.0,36.39272604145625,0.0,0.0,0.0,0.0,0.0,0.0,100,0,SIGN(IMBALANCE)_AT_DECISION,M2-COST-LEDGER-v1,QIMB_CONSTRAINED_BOUND,"QIMB_CONSTRAINED_BOUND keeps the side dictated by queue imbalance (the sign that defines the bin) and adds clairvoyant abstention only: max(0, net_side). No new threshold, no side choice and no model enters this bound."
"[0.8,1.0]",WIDER_THAN_ONE_TICK,25-50,1390,0.02667212277977524,-10.128794391413397,0.0020664555197195066,10.130860846933118,-13.173572341899739,0.0,13.173572341899739,-11.873966469000168,0.0,11.873966469000168,0.002158273381294964,0.002158273381294964,0.0,0.0,0.0,0.0,100,0,SIGN(IMBALANCE)_AT_DECISION,M2-COST-LEDGER-v1,QIMB_CONSTRAINED_BOUND,"QIMB_CONSTRAINED_BOUND keeps the side dictated by queue imbalance (the sign that defines the bin) and adds clairvoyant abstention only: max(0, net_side). No new threshold, no side choice and no model enters this bound."
"[0.8,1.0]",WIDER_THAN_ONE_TICK,50-100,3494,0.023820293842474412,-5.910856951962844,0.0007141597270116912,5.911571111689855,-7.549821876929125,2.1908385234711503e-07,7.549822096012979,-6.90132179460041,0.0002992308930526485,6.901621025493462,0.00028620492272467084,0.00028620492272467084,0.00028620492272467084,0.00028620492272467084,0.00028620492272467084,0.00028620492272467084,100,0,SIGN(IMBALANCE)_AT_DECISION,M2-COST-LEDGER-v1,QIMB_CONSTRAINED_BOUND,"QIMB_CONSTRAINED_BOUND keeps the side dictated by queue imbalance (the sign that defines the bin) and adds clairvoyant abstention only: max(0, net_side). No new threshold, no side choice and no model enters this bound."
"[0.8,1.0]",WIDER_THAN_ONE_TICK,100-200,18124,0.025355929197878165,-5.47853177102081,0.0006136860877956421,5.479145457108605,-6.335077928573797,0.00038605429799908714,6.335463982871795,-6.048957039541892,0.0004402426797941767,6.049397282221688,0.0006069300375193114,0.0006069300375193114,0.00027587728978150516,0.00027587728978150516,0.00027587728978150516,0.00027587728978150516,100,0,SIGN(IMBALANCE)_AT_DECISION,M2-COST-LEDGER-v1,QIMB_CONSTRAINED_BOUND,"QIMB_CONSTRAINED_BOUND keeps the side dictated by queue imbalance (the sign that defines the bin) and adds clairvoyant abstention only: max(0, net_side). No new threshold, no side choice and no model enters this bound."
"[0.8,1.0]",WIDER_THAN_ONE_TICK,200+,31363,0.006265987567972809,-4.31029438234961,0.0005199898885054526,4.310814372238116,-4.41127527802694,0.0004730358743916078,4.411748313901332,-4.47509631457894,0.00046702534074953436,4.475563339919691,0.0002550776392564487,0.0002550776392564487,0.0002550776392564487,0.0002550776392564487,0.0002231929343493926,0.0002231929343493926,100,0,SIGN(IMBALANCE)_AT_DECISION,M2-COST-LEDGER-v1,QIMB_CONSTRAINED_BOUND,"QIMB_CONSTRAINED_BOUND keeps the side dictated by queue imbalance (the sign that defines the bin) and adds clairvoyant abstention only: max(0, net_side). No new threshold, no side choice and no model enters this bound."
"[-1.0,-0.8)",ONE_TICK,5-25,2938,0.2823583242587407,-11.067917437520947,0.0010646268370634027,11.068982064358009,-20.329735803672758,0.0,20.329735803672758,-16.15069223787277,0.0,16.15069223787277,0.0003403675970047651,0.0003403675970047651,0.0,0.0,0.0,0.0,250,0,SIGN(IMBALANCE)_AT_DECISION,M2-COST-LEDGER-v1,QIMB_CONSTRAINED_BOUND,"QIMB_CONSTRAINED_BOUND keeps the side dictated by queue imbalance (the sign that defines the bin) and adds clairvoyant abstention only: max(0, net_side). No new threshold, no side choice and no model enters this bound."
"[-1.0,-0.8)",ONE_TICK,25-50,6607,0.13086642281835353,-4.472345145240548,0.0015326803022260465,4.4738778255427745,-7.997006317807207,0.0,7.997006317807207,-6.475141340017989,0.0002928501788143068,6.475434190196805,0.0013621916149538368,0.0013621916149538368,0.0,0.0,0.00015135462388375965,0.00015135462388375965,250,0,SIGN(IMBALANCE)_AT_DECISION,M2-COST-LEDGER-v1,QIMB_CONSTRAINED_BOUND,"QIMB_CONSTRAINED_BOUND keeps the side dictated by queue imbalance (the sign that defines the bin) and adds clairvoyant abstention only: max(0, net_side). No new threshold, no side choice and no model enters this bound."
"[-1.0,-0.8)",ONE_TICK,50-100,8932,0.07209161413082273,-2.7413492315654926,0.000372509839641889,2.741721741405134,-4.738535681898576,0.0,4.738535681898576,-3.924124411353942,0.0,3.924124411353942,0.0008956560680698612,0.0008956560680698612,0.0,0.0,0.0,0.0,250,0,SIGN(IMBALANCE)_AT_DECISION,M2-COST-LEDGER-v1,QIMB_CONSTRAINED_BOUND,"QIMB_CONSTRAINED_BOUND keeps the side dictated by queue imbalance (the sign that defines the bin) and adds clairvoyant abstention only: max(0, net_side). No new threshold, no side choice and no model enters this bound."
"[-1.0,-0.8)",ONE_TICK,100-200,5687,0.04873054763519117,-1.4797497594046718,0.00555173396971158,1.4853014933743838,-2.3705423640122163,0.00403592235000992,2.3745782863622265,-2.0685601480620672,0.004368742003859761,2.072928890065927,0.005802707930367505,0.005802707930367505,0.0008791981712678037,0.0008791981712678037,0.0015825567082820467,0.0015825567082820467,250,0,SIGN(IMBALANCE)_AT_DECISION,M2-COST-LEDGER-v1,QIMB_CONSTRAINED_BOUND,"QIMB_CONSTRAINED_BOUND keeps the side dictated by queue imbalance (the sign that defines the bin) and adds clairvoyant abstention only: max(0, net_side). No new threshold, no side choice and no model enters this bound."
"[-1.0,-0.8)",ONE_TICK,200+,1002,0.10227152483056512,-0.9525648343181972,0.05975708508909905,1.012321919407296,-1.4041637737679937,0.05800370110297583,1.4621674748709694,-1.305595193468617,0.05837429669573341,1.3639694901643504,0.003992015968063872,0.003992015968063872,0.0029940119760479044,0.0029940119760479044,0.003992015968063872,0.003992015968063872,250,0,SIGN(IMBALANCE)_AT_DECISION,M2-COST-LEDGER-v1,QIMB_CONSTRAINED_BOUND,"QIMB_CONSTRAINED_BOUND keeps the side dictated by queue imbalance (the sign that defines the bin) and adds clairvoyant abstention only: max(0, net_side). No new threshold, no side choice and no model enters this bound."
"[-1.0,-0.8)",WIDER_THAN_ONE_TICK,5-25,214,0.10973239441430029,-36.35710736283518,0.0,36.35710736283518,-47.2130970690099,0.0,47.2130970690099,-42.29570909196289,0.0,42.29570909196289,0.0,0.0,0.0,0.0,0.0,0.0,250,0,SIGN(IMBALANCE)_AT_DECISION,M2-COST-LEDGER-v1,QIMB_CONSTRAINED_BOUND,"QIMB_CONSTRAINED_BOUND keeps the side dictated by queue imbalance (the sign that defines the bin) and adds clairvoyant abstention only: max(0, net_side). No new threshold, no side choice and no model enters this bound."
"[-1.0,-0.8)",WIDER_THAN_ONE_TICK,25-50,926,0.07188205143034347,-10.87502570224714,0.0019265137825740406,10.876952216029713,-14.01046264229818,0.0,14.01046264229818,-12.66886783345811,0.0,12.66886783345811,0.0032397408207343412,0.0032397408207343412,0.0,0.0,0.0,0.0,250,0,SIGN(IMBALANCE)_AT_DECISION,M2-COST-LEDGER-v1,QIMB_CONSTRAINED_BOUND,"QIMB_CONSTRAINED_BOUND keeps the side dictated by queue imbalance (the sign that defines the bin) and adds clairvoyant abstention only: max(0, net_side). No new threshold, no side choice and no model enters this bound."
"[-1.0,-0.8)",WIDER_THAN_ONE_TICK,50-100,3653,0.04010728003889337,-5.650014837831483,0.004569671938932443,5.654584509770416,-7.2668121310394795,0.002165221005835785,7.268977352045315,-6.628579042357179,0.002977959927060284,6.631557002284239,0.0021899808376676703,0.0021899808376676703,0.0008212428141253764,0.0008212428141253764,0.0010949904188338351,0.0010949904188338351,250,0,SIGN(IMBALANCE)_AT_DECISION,M2-COST-LEDGER-v1,QIMB_CONSTRAINED_BOUND,"QIMB_CONSTRAINED_BOUND keeps the side dictated by queue imbalance (the sign that defines the bin) and adds clairvoyant abstention only: max(0, net_side). No new threshold, no side choice and no model enters this bound."
"[-1.0,-0.8)",WIDER_THAN_ONE_TICK,100-200,18955,0.0272615145702357,-5.077179478013602,0.004517145081903805,5.081696623095507,-6.009007772752515,0.0036354571527021525,6.012643229905217,-5.688019775109085,0.003861328466551392,5.6918811035756365,0.0021102611448166712,0.0021102611448166712,0.0006858348720654181,0.0006858348720654181,0.001160643629649169,0.001160643629649169,250,0,SIGN(IMBALANCE)_AT_DECISION,M2-COST-LEDGER-v1,QIMB_CONSTRAINED_BOUND,"QIMB_CONSTRAINED_BOUND keeps the side dictated by queue imbalance (the sign that defines the bin) and adds clairvoyant abstention only: max(0, net_side). No new threshold, no side choice and no model enters this bound."
"[-1.0,-0.8)",WIDER_THAN_ONE_TICK,200+,30811,0.018133274936661854,-3.951281713243084,0.0012097306291346968,3.952491443872219,-4.082141409333252,0.0010533695644343603,4.083194778897687,-4.132124005345187,0.0010612800252697556,4.133185285370457,0.0005842069390801987,0.0005842069390801987,0.0004543831748401545,0.0004543831748401545,0.00048683911590016553,0.00048683911590016553,250,0,SIGN(IMBALANCE)_AT_DECISION,M2-COST-LEDGER-v1,QIMB_CONSTRAINED_BOUND,"QIMB_CONSTRAINED_BOUND keeps the side dictated by queue imbalance (the sign that defines the bin) and adds clairvoyant abstention only: max(0, net_side). No new threshold, no side choice and no model enters this bound."
"[-0.8,-0.6)",ONE_TICK,5-25,6735,0.12450177694238948,-11.477030944011252,0.001098771278667662,11.47812971528992,-20.970287937036712,0.0,20.970287937036712,-16.684052997004404,0.0,16.684052997004404,0.00044543429844097997,0.00044543429844097997,0.0,0.0,0.0,0.0,250,0,SIGN(IMBALANCE)_AT_DECISION,M2-COST-LEDGER-v1,QIMB_CONSTRAINED_BOUND,"QIMB_CONSTRAINED_BOUND keeps the side dictated by queue imbalance (the sign that defines the bin) and adds clairvoyant abstention only: max(0, net_side). No new threshold, no side choice and no model enters this bound."
"[-0.8,-0.6)",ONE_TICK,25-50,20639,0.07849858794884902,-4.546313318741053,0.0012547775639294918,4.547568096304983,-8.094036637913558,0.00029095421790263876,8.09432759213146,-6.561490369706999,0.00039500147182150967,6.56188537117882,0.0010659431173990989,0.0010659431173990989,4.845195988177722e-05,4.845195988177722e-05,9.690391976355444e-05,9.690391976355444e-05,250,0,SIGN(IMBALANCE)_AT_DECISION,M2-COST-LEDGER-v1,QIMB_CONSTRAINED_BOUND,"QIMB_CONSTRAINED_BOUND keeps the side dictated by queue imbalance (the sign that defines the bin) and adds clairvoyant abstention only: max(0, net_side). No new threshold, no side choice and no model enters this bound."
"[-0.8,-0.6)",ONE_TICK,50-100,23274,0.055619337355859055,-2.771133949011853,0.0008162772014889875,2.7719502262133418,-4.78650078984595,0.0,4.78650078984595,-3.9636692263354925,0.00012295716275060096,3.963792183498243,0.0014608576093494887,0.0014608576093494887,0.0,0.0,0.0001288992008249549,0.0001288992008249549,250,0,SIGN(IMBALANCE)_AT_DECISION,M2-COST-LEDGER-v1,QIMB_CONSTRAINED_BOUND,"QIMB_CONSTRAINED_BOUND keeps the side dictated by queue imbalance (the sign that defines the bin) and adds clairvoyant abstention only: max(0, net_side). No new threshold, no side choice and no model enters this bound."
"[-0.8,-0.6)",ONE_TICK,100-200,6653,0.05098806815447118,-1.4746905778486719,0.007900653724901239,1.4825912315735732,-2.369211518592888,0.00641856387798295,2.375630082470871,-2.065502514511093,0.006772258422864687,2.0722747729339575,0.00496016834510747,0.00496016834510747,0.0006012325266796934,0.0006012325266796934,0.00135277318502931,0.00135277318502931,250,0,SIGN(IMBALANCE)_AT_DECISION,M2-COST-LEDGER-v1,QIMB_CONSTRAINED_BOUND,"QIMB_CONSTRAINED_BOUND keeps the side dictated by queue imbalance (the sign that defines the bin) and adds clairvoyant abstention only: max(0, net_side). No new threshold, no side choice and no model enters this bound."
"[-0.8,-0.6)",ONE_TICK,200+,1304,0.024147936116064625,-1.0402860331286234,0.006348836125779134,1.0466348692544027,-1.493000816870317,0.0046153050392720215,1.4976161219095894,-1.393915430518755,0.004994112626131054,1.3989095431448861,0.003834355828220859,0.003834355828220859,0.0007668711656441718,0.0007668711656441718,0.003834355828220859,0.003834355828220859,250,0,SIGN(IMBALANCE)_AT_DECISION,M2-COST-LEDGER-v1,QIMB_CONSTRAINED_BOUND,"QIMB_CONSTRAINED_BOUND keeps the side dictated by queue imbalance (the sign that defines the bin) and adds clairvoyant abstention only: max(0, net_side). No new threshold, no side choice and no model enters this bound."
"[-0.8,-0.6)",WIDER_THAN_ONE_TICK,5-25,275,-0.13782007498319143,-22.736832029746935,0.0,22.736832029746935,-32.21089409838852,0.0,32.21089409838852,-27.933549335206923,0.0,27.933549335206923,0.0,0.0,0.0,0.0,0.0,0.0,250,0,SIGN(IMBALANCE)_AT_DECISION,M2-COST-LEDGER-v1,QIMB_CONSTRAINED_BOUND,"QIMB_CONSTRAINED_BOUND keeps the side dictated by queue imbalance (the sign that defines the bin) and adds clairvoyant abstention only: max(0, net_side). No new threshold, no side choice and no model enters this bound."
"[-0.8,-0.6)",WIDER_THAN_ONE_TICK,25-50,2420,0.10160310865887712,-9.155992479560814,0.0056492862708449835,9.161641765831659,-12.22874030019604,0.0026708376118122616,12.231411137807852,-10.91618011254418,0.0036212311917027088,10.919801343735884,0.002066115702479339,0.002066115702479339,0.00041322314049586776,0.00041322314049586776,0.0008264462809917355,0.0008264462809917355,250,0,SIGN(IMBALANCE)_AT_DECISION,M2-COST-LEDGER-v1,QIMB_CONSTRAINED_BOUND,"QIMB_CONSTRAINED_BOUND keeps the side dictated by queue imbalance (the sign that defines the bin) and adds clairvoyant abstention only: max(0, net_side). No new threshold, no side choice and no model enters this bound."
"[-0.8,-0.6)",WIDER_THAN_ONE_TICK,50-100,7444,0.06788972812142101,-5.951140675208656,0.003566048555407028,5.954706723764063,-7.798754975500158,0.001085885152609834,7.799840860652767,-7.053618417333565,0.0019030247016859924,7.055521442035251,0.0024180548092423426,0.0024180548092423426,0.0004030091348737238,0.0004030091348737238,0.0009403546480386889,0.0009403546480386889,250,0,SIGN(IMBALANCE)_AT_DECISION,M2-COST-LEDGER-v1,QIMB_CONSTRAINED_BOUND,"QIMB_CONSTRAINED_BOUND keeps the side dictated by queue imbalance (the sign that defines the bin) and adds clairvoyant abstention only: max(0, net_side). No new threshold, no side choice and no model enters this bound."
"[-0.8,-0.6)",WIDER_THAN_ONE_TICK,100-200,13307,0.024299541028088772,-4.7953739766962915,0.0011917086404407261,4.796565685336732,-5.727183943987483,0.00035440788548364046,5.727538351872967,-5.406204434746935,0.0005733173072405782,5.406777752054176,0.0019538588712707597,0.0019538588712707597,0.0004508905087547907,0.0004508905087547907,0.0008266325993837829,0.0008266325993837829,250,0,SIGN(IMBALANCE)_AT_DECISION,M2-COST-LEDGER-v1,QIMB_CONSTRAINED_BOUND,"QIMB_CONSTRAINED_BOUND keeps the side dictated by queue imbalance (the sign that defines the bin) and adds clairvoyant abstention only: max(0, net_side). No new threshold, no side choice and no model enters this bound."
"[-0.8,-0.6)",WIDER_THAN_ONE_TICK,200+,10491,0.018264367987968613,-4.6275940997797145,0.0018079918448395721,4.629402091624553,-4.830268096561381,0.001599749974994261,4.831867846536376,-4.8469897210378345,0.0016236315763581233,4.848613352614192,0.0006672385854541988,0.0006672385854541988,0.00047659898961014205,0.00047659898961014205,0.0005719187875321705,0.0005719187875321705,250,0,SIGN(IMBALANCE)_AT_DECISION,M2-COST-LEDGER-v1,QIMB_CONSTRAINED_BOUND,"QIMB_CONSTRAINED_BOUND keeps the side dictated by queue imbalance (the sign that defines the bin) and adds clairvoyant abstention only: max(0, net_side). No new threshold, no side choice and no model enters this bound."
"[-0.6,-0.4)",ONE_TICK,5-25,10700,0.08674281703761938,-12.2642719982275,0.0016086275773215769,12.265880625804817,-22.40109602579908,0.0,22.40109602579908,-17.816791417036477,0.0,17.816791417036477,0.0005607476635514019,0.0005607476635514019,0.0,0.0,0.0,0.0,250,0,SIGN(IMBALANCE)_AT_DECISION,M2-COST-LEDGER-v1,QIMB_CONSTRAINED_BOUND,"QIMB_CONSTRAINED_BOUND keeps the side dictated by queue imbalance (the sign that defines the bin) and adds clairvoyant abstention only: max(0, net_side). No new threshold, no side choice and no model enters this bound."
"[-0.6,-0.4)",ONE_TICK,25-50,29665,0.043459230784793565,-4.606907535051645,0.002236197433750543,4.6091437324853946,-8.182254377580517,0.0007045470653107585,8.182958924645828,-6.636914205997905,0.001104047873439269,6.638018253871345,0.0010787122872071464,0.0010787122872071464,3.3709758975223326e-05,3.3709758975223326e-05,0.00030338783077700997,0.00030338783077700997,250,0,SIGN(IMBALANCE)_AT_DECISION,M2-COST-LEDGER-v1,QIMB_CONSTRAINED_BOUND,"QIMB_CONSTRAINED_BOUND keeps the side dictated by queue imbalance (the sign that defines the bin) and adds clairvoyant abstention only: max(0, net_side). No new threshold, no side choice and no model enters this bound."
"[-0.6,-0.4)",ONE_TICK,50-100,33929,0.03793643071833341,-2.793409802181929,0.0012257060996872758,2.794635508281616,-4.816450077973633,0.0002864434443226626,4.816736521417955,-3.9900645440248814,0.0005239176307810781,3.9905884616556633,0.0012378791004745203,0.0012378791004745203,2.9473311916060008e-05,2.9473311916060008e-05,0.0002947331191606001,0.0002947331191606001,250,0,SIGN(IMBALANCE)_AT_DECISION,M2-COST-LEDGER-v1,QIMB_CONSTRAINED_BOUND,"QIMB_CONSTRAINED_BOUND keeps the side dictated by queue imbalance (the sign that defines the bin) and adds clairvoyant abstention only: max(0, net_side). No new threshold, no side choice and no model enters this bound."
"[-0.6,-0.4)",ONE_TICK,100-200,8826,0.024060906564385094,-1.5277684826794424,0.0016614702264303957,1.5294299529058728,-2.4507875495415274,0.0007213799015520303,2.4515089294430794,-2.1338795676448132,0.0009632329977557254,2.134842800642569,0.0030591434398368456,0.0030591434398368456,0.00022660321776569228,0.00022660321776569228,0.0007931112621799229,0.0007931112621799229,250,0,SIGN(IMBALANCE)_AT_DECISION,M2-COST-LEDGER-v1,QIMB_CONSTRAINED_BOUND,"QIMB_CONSTRAINED_BOUND keeps the side dictated by queue imbalance (the sign that defines the bin) and adds clairvoyant abstention only: max(0, net_side). No new threshold, no side choice and no model enters this bound."
"[-0.6,-0.4)",ONE_TICK,200+,1326,0.01931542685607172,-1.0107016116033483,0.002074332961892958,1.0127759445652411,-1.4648967187267588,0.00036010400400706744,1.4652568227307659,-1.3651257169282942,0.000737008018718452,1.3658627249470126,0.003770739064856712,0.003770739064856712,0.0007541478129713424,0.0007541478129713424,0.003770739064856712,0.003770739064856712,250,0,SIGN(IMBALANCE)_AT_DECISION,M2-COST-LEDGER-v1,QIMB_CONSTRAINED_BOUND,"QIMB_CONSTRAINED_BOUND keeps the side dictated by queue imbalance (the sign that defines the bin) and adds clairvoyant abstention only: max(0, net_side). No new threshold, no side choice and no model enters this bound."
"[-0.6,-0.4)",WIDER_THAN_ONE_TICK,5-25,308,0.04168115639681167,-22.25229609120474,0.0,22.25229609120474,-31.887478199943576,0.0,31.887478199943576,-27.535510290454514,0.0,27.535510290454514,0.0,0.0,0.0,0.0,0.0,0.0,250,0,SIGN(IMBALANCE)_AT_DECISION,M2-COST-LEDGER-v1,QIMB_CONSTRAINED_BOUND,"QIMB_CONSTRAINED_BOUND keeps the side dictated by queue imbalance (the sign that defines the bin) and adds clairvoyant abstention only: max(0, net_side). No new threshold, no side choice and no model enters this bound."
"[-0.6,-0.4)",WIDER_THAN_ONE_TICK,25-50,3336,0.065380266375236,-9.335164045950872,0.0004918349080882972,9.335655880858962,-12.420225233194554,0.0,12.420225233194554,-11.101962079248707,0.0,11.101962079248707,0.0005995203836930455,0.0005995203836930455,0.0,0.0,0.0,0.0,250,0,SIGN(IMBALANCE)_AT_DECISION,M2-COST-LEDGER-v1,QIMB_CONSTRAINED_BOUND,"QIMB_CONSTRAINED_BOUND keeps the side dictated by queue imbalance (the sign that defines the bin) and adds clairvoyant abstention only: max(0, net_side). No new threshold, no side choice and no model enters this bound."
"[-0.6,-0.4)",WIDER_THAN_ONE_TICK,50-100,11174,0.031138596846557627,-5.419559930689125,0.0028522406567693596,5.422412171345895,-7.199988518084899,0.0018037252484631656,7.2017922433333625,-6.48596918953272,0.0021829887049112278,6.488152178237631,0.0008054412027921962,0.0008054412027921962,0.00026848040093073206,0.00026848040093073206,0.0004474673348845534,0.0004474673348845534,250,0,SIGN(IMBALANCE)_AT_DECISION,M2-COST-LEDGER-v1,QIMB_CONSTRAINED_BOUND,"QIMB_CONSTRAINED_BOUND keeps the side dictated by queue imbalance (the sign that defines the bin) and adds clairvoyant abstention only: max(0, net_side). No new threshold, no side choice and no model enters this bound."
"[-0.6,-0.4)",WIDER_THAN_ONE_TICK,100-200,17872,0.028487998305953045,-4.727904662245635,0.0014771837443977127,4.729381845990033,-5.661123384819253,0.0008675064305101797,5.661990891249762,-5.339491407074548,0.001031489474975215,5.3405228965495235,0.001566696508504924,0.001566696508504924,0.00016786034019695615,0.00016786034019695615,0.0006154879140555058,0.0006154879140555058,250,0,SIGN(IMBALANCE)_AT_DECISION,M2-COST-LEDGER-v1,QIMB_CONSTRAINED_BOUND,"QIMB_CONSTRAINED_BOUND keeps the side dictated by queue imbalance (the sign that defines the bin) and adds clairvoyant abstention only: max(0, net_side). No new threshold, no side choice and no model enters this bound."
"[-0.6,-0.4)",WIDER_THAN_ONE_TICK,200+,12078,0.014840467779153895,-4.188799614907012,0.0015809390618437692,4.190380553968856,-4.42469147065586,0.0013916690579575195,4.426083139713818,-4.426028161338649,0.0014116137511866731,4.4274397750898355,0.0005795661533366451,0.0005795661533366451,0.0005795661533366451,0.0005795661533366451,0.0005795661533366451,0.0005795661533366451,250,0,SIGN(IMBALANCE)_AT_DECISION,M2-COST-LEDGER-v1,QIMB_CONSTRAINED_BOUND,"QIMB_CONSTRAINED_BOUND keeps the side dictated by queue imbalance (the sign that defines the bin) and adds clairvoyant abstention only: max(0, net_side). No new threshold, no side choice and no model enters this bound."
"[-0.4,-0.2)",ONE_TICK,5-25,15485,0.03713668637969265,-12.856179900759502,0.001021718371454072,12.857201619130954,-23.46247335612141,0.0,23.46247335612141,-18.660732817131034,0.0001758797800704442,18.660908696911108,0.00032289312237649337,0.00032289312237649337,0.0,0.0,6.457862447529868e-05,6.457862447529868e-05,250,0,SIGN(IMBALANCE)_AT_DECISION,M2-COST-LEDGER-v1,QIMB_CONSTRAINED_BOUND,"QIMB_CONSTRAINED_BOUND keeps the side dictated by queue imbalance (the sign that defines the bin) and adds clairvoyant abstention only: max(0, net_side). No new threshold, no side choice and no model enters this bound."
"[-0.4,-0.2)",ONE_TICK,25-50,38618,0.021582750051768268,-4.670012343657389,0.0015053970254658789,4.671517740682855,-8.280769858873464,0.0005675883631122921,8.281337447236575,-6.719029146382422,0.0008195196128848491,6.719848665995307,0.0005955771919830131,0.0005955771919830131,7.76839815630017e-05,7.76839815630017e-05,0.00018126262364700398,0.00018126262364700398,250,0,SIGN(IMBALANCE)_AT_DECISION,M2-COST-LEDGER-v1,QIMB_CONSTRAINED_BOUND,"QIMB_CONSTRAINED_BOUND keeps the side dictated by queue imbalance (the sign that defines the bin) and adds clairvoyant abstention only: max(0, net_side). No new threshold, no side choice and no model enters this bound."
"[-0.4,-0.2)",ONE_TICK,50-100,46672,0.017506416706310153,-2.787527541991947,0.000651380435420497,2.7881789224273676,-4.7878525921694965,8.481673375883145e-05,4.7879374089032565,-3.9719876713200786,0.0001580422486252745,3.9721457135687035,0.0011784367500857044,0.0011784367500857044,4.2852245457661984e-05,4.2852245457661984e-05,8.570449091532397e-05,8.570449091532397e-05,250,0,SIGN(IMBALANCE)_AT_DECISION,M2-COST-LEDGER-v1,QIMB_CONSTRAINED_BOUND,"QIMB_CONSTRAINED_BOUND keeps the side dictated by queue imbalance (the sign that defines the bin) and adds clairvoyant abstention only: max(0, net_side). No new threshold, no side choice and no model enters this bound."
"[-0.4,-0.2)",ONE_TICK,100-200,12817,0.018672804708785427,-1.5451437032962942,0.0032351129817285887,1.5483788162780228,-2.4724801093142936,0.002147998237199252,2.4746281075514927,-2.1535725410762634,0.0023694114470402023,2.1559419525233037,0.004135133026449247,0.004135133026449247,0.0005461496450027307,0.0005461496450027307,0.0010922992900054614,0.0010922992900054614,250,0,SIGN(IMBALANCE)_AT_DECISION,M2-COST-LEDGER-v1,QIMB_CONSTRAINED_BOUND,"QIMB_CONSTRAINED_BOUND keeps the side dictated by queue imbalance (the sign that defines the bin) and adds clairvoyant abstention only: max(0, net_side). No new threshold, no side choice and no model enters this bound."
"[-0.4,-0.2)",ONE_TICK,200+,1467,0.016253967635682615,-1.0363935469681296,0.004211439415231661,1.040604986383361,-1.4892662982160212,0.0023314525750895276,1.4915977507911107,-1.3901077488220484,0.002749834814122963,1.3928575836361714,0.00408997955010225,0.00408997955010225,0.002044989775051125,0.002044989775051125,0.00408997955010225,0.00408997955010225,250,0,SIGN(IMBALANCE)_AT_DECISION,M2-COST-LEDGER-v1,QIMB_CONSTRAINED_BOUND,"QIMB_CONSTRAINED_BOUND keeps the side dictated by queue imbalance (the sign that defines the bin) and adds clairvoyant abstention only: max(0, net_side). No new threshold, no side choice and no model enters this bound."
"[-0.4,-0.2)",WIDER_THAN_ONE_TICK,5-25,507,0.20693647105437057,-21.127713021829216,0.00479248881508769,21.132505510644307,-30.629651813213147,0.0,30.629651813213147,-26.339395876731697,0.0,26.339395876731697,0.0019723865877712033,0.0019723865877712033,0.0,0.0,0.0,0.0,250,0,SIGN(IMBALANCE)_AT_DECISION,M2-COST-LEDGER-v1,QIMB_CONSTRAINED_BOUND,"QIMB_CONSTRAINED_BOUND keeps the side dictated by queue imbalance (the sign that defines the bin) and adds clairvoyant abstention only: max(0, net_side). No new threshold, no side choice and no model enters this bound."
"[-0.4,-0.2)",WIDER_THAN_ONE_TICK,25-50,5312,-0.007160769543133334,-9.371468611596258,0.002187785177945343,9.373656396774205,-12.52394776219883,0.001572378261873172,12.525520140460701,-11.174459811260348,0.001785093309275485,11.176244904569625,0.00037650602409638556,0.00037650602409638556,0.00018825301204819278,0.00018825301204819278,0.00018825301204819278,0.00018825301204819278,250,0,SIGN(IMBALANCE)_AT_DECISION,M2-COST-LEDGER-v1,QIMB_CONSTRAINED_BOUND,"QIMB_CONSTRAINED_BOUND keeps the side dictated by queue imbalance (the sign that defines the bin) and adds clairvoyant abstention only: max(0, net_side). No new threshold, no side choice and no model enters this bound."
"[-0.4,-0.2)",WIDER_THAN_ONE_TICK,50-100,19199,0.015462608569223572,-5.469127477961109,0.0009207344065596751,5.470048212367669,-7.237194262733461,0.0004208546509742626,7.237615117384435,-6.528900333735767,0.0005526107075235775,6.529452944443291,0.0006771185999270796,0.0006771185999270796,0.00010417209229647377,0.00010417209229647377,0.00020834418459294755,0.00020834418459294755,250,0,SIGN(IMBALANCE)_AT_DECISION,M2-COST-LEDGER-v1,QIMB_CONSTRAINED_BOUND,"QIMB_CONSTRAINED_BOUND keeps the side dictated by queue imbalance (the sign that defines the bin) and adds clairvoyant abstention only: max(0, net_side). No new threshold, no side choice and no model enters this bound."
